time_stamp,capacity
2018-03-01 00:00:00,6.17137436
2018-03-01 00:15:00,6.17137436
2018-03-01 00:30:00,6.17137436
2018-03-01 00:45:00,
2018-03-01 01:00:00,
2018-03-01 01:15:00,
2018-03-01 01:30:00,
2018-03-01 01:45:00,400.93835167
2018-03-01 02:00:00,400.93835167
2018-03-01 02:15:00,400.93835167
2018-03-01 02:30:00,400.93835167
2018-03-01 02:45:00,692.53635293
2018-03-01 03:00:00,692.53635293
2018-03-01 03:15:00,692.53635293
2018-03-01 03:30:00,692.53635293
2018-03-01 03:45:00,554.36208878
2018-03-01 04:00:00,554.36208878
2018-03-01 04:15:00,554.36208878
2018-03-01 04:30:00,554.36208878
2018-03-01 04:45:00,428.89889463
2018-03-01 05:00:00,428.89889463
2018-03-01 05:15:00,428.89889463
2018-03-01 05:30:00,428.89889463
2018-03-01 05:45:00,446.38530523
2018-03-01 06:01:00,446.38530523
2018-03-01 06:15:00,446.38530523
2018-03-01 06:30:00,446.38530523
2018-03-01 06:45:00,720.4634922
2018-03-01 07:00:00,720.4634922
2018-03-01 07:15:00,720.4634922
2018-03-01 07:30:00,720.4634922
2018-03-01 07:45:00,
2018-03-01 08:00:00,
2018-03-01 08:15:00,
2018-03-01 08:30:00,
2018-03-01 08:45:00,735.5
2018-03-01 09:00:00,735.5
2018-03-01 09:15:00,735.5
2018-03-01 09:30:00,735.5
2018-03-01 09:45:00,702.89792297
2018-03-01 10:00:00,702.89792297
2018-03-01 10:15:00,702.89792297
2018-03-01 10:30:00,702.89792297
2018-03-01 10:45:00,724.39531102
2018-03-01 11:00:00,724.39531102
2018-03-01 11:15:00,724.39531102
2018-03-01 11:30:00,724.39531102
2018-03-01 11:45:00,735.5
2018-03-01 12:00:00,735.5
2018-03-01 12:15:00,735.5
2018-03-01 12:30:00,735.5
2018-03-01 12:45:00,735.5
2018-03-01 13:00:00,735.5
2018-03-01 13:15:00,735.5
2018-03-01 13:30:00,735.5
2018-03-01 13:45:00,735.5
2018-03-01 14:00:00,735.5
2018-03-01 14:15:00,735.5
2018-03-01 14:30:00,735.5
2018-03-01 14:45:00,735.5
2018-03-01 15:00:00,735.5
2018-03-01 15:15:00,735.5
2018-03-01 15:30:00,735.5
2018-03-01 15:45:00,735.5
2018-03-01 16:00:00,735.5
2018-03-01 16:15:00,735.5
2018-03-01 16:30:00,735.5
2018-03-01 16:45:00,726.43524487
2018-03-01 17:00:00,726.43524487
2018-03-01 17:15:00,726.43524487
2018-03-01 17:30:00,726.43524487
2018-03-01 17:45:00,697.11426699
2018-03-01 18:00:00,697.11426699
2018-03-01 18:15:00,697.11426699
2018-03-01 18:30:00,697.11426699
2018-03-01 18:45:00,543.42298481
2018-03-01 19:00:00,543.42298481
2018-03-01 19:15:00,543.42298481
2018-03-01 19:30:00,543.42298481
2018-03-01 19:45:00,415.11029238
2018-03-01 20:00:00,415.11029238
2018-03-01 20:15:00,415.11029238
2018-03-01 20:30:00,415.11029238
2018-03-01 20:45:00,289.26827709
2018-03-01 21:00:00,289.26827709
2018-03-01 21:15:00,289.26827709
2018-03-01 21:30:00,289.26827709
2018-03-01 21:45:00,225.6108814
2018-03-01 22:00:00,225.6108814
2018-03-01 22:15:00,225.6108814
2018-03-01 22:30:00,225.6108814
2018-03-01 22:45:00,154.65495134
2018-03-01 23:00:00,154.65495134
2018-03-01 23:15:00,154.65495134
2018-03-01 23:30:00,154.65495134
2018-03-01 23:45:00,147.43058799
2018-03-02 00:00:00,147.43058799
2018-03-02 00:15:00,147.43058799
2018-03-02 00:30:00,147.43058799
2018-03-02 00:45:00,151.07849261
2018-03-02 01:00:00,151.07849261
2018-03-02 01:15:00,151.07849261
2018-03-02 01:30:00,151.07849261
2018-03-02 01:45:00,223.45132439
2018-03-02 02:00:00,223.45132439
2018-03-02 02:15:00,223.45132439
2018-03-02 02:30:00,223.45132439
2018-03-02 02:45:00,194.45689497
2018-03-02 03:00:00,194.45689497
2018-03-02 03:15:00,194.45689497
2018-03-02 03:30:00,194.45689497
2018-03-02 03:45:00,120.79039823
2018-03-02 04:00:00,120.79039823
2018-03-02 04:15:00,120.79039823
2018-03-02 04:30:00,120.79039823
2018-03-02 04:45:00,137.81317883
2018-03-02 05:00:00,137.81317883
2018-03-02 05:15:00,137.81317883
2018-03-02 05:30:00,137.81317883
2018-03-02 05:45:00,163.91279423
2018-03-02 06:00:00,163.91279423
2018-03-02 06:15:00,163.91279423
2018-03-02 06:30:00,163.91279423
2018-03-02 06:45:00,140.17090002
2018-03-02 07:00:00,140.17090002
2018-03-02 07:15:00,140.17090002
2018-03-02 07:30:00,140.17090002
2018-03-02 07:45:00,167.1886571
2018-03-02 08:00:00,167.1886571
2018-03-02 08:15:00,167.1886571
2018-03-02 08:30:00,167.1886571
2018-03-02 08:45:00,172.65433236
2018-03-02 09:00:00,172.65433236
2018-03-02 09:15:00,172.65433236
2018-03-02 09:30:00,172.65433236
2018-03-02 09:45:00,211.92094841
2018-03-02 10:00:00,211.92094841
2018-03-02 10:15:00,211.92094841
2018-03-02 10:30:00,211.92094841
2018-03-02 10:45:00,202.66278588
2018-03-02 11:00:00,202.66278588
2018-03-02 11:15:00,202.66278588
2018-03-02 11:30:00,202.66278588
2018-03-02 11:45:00,215.55864003
2018-03-02 12:00:00,215.55864003
2018-03-02 12:15:00,215.55864003
2018-03-02 12:30:00,215.55864003
2018-03-02 12:45:00,259.023894
2018-03-02 13:00:00,259.023894
2018-03-02 13:15:00,259.023894
2018-03-02 13:30:00,259.023894
2018-03-02 13:45:00,304.29998559
2018-03-02 14:00:00,304.29998559
2018-03-02 14:15:00,304.29998559
2018-03-02 14:30:00,304.29998559
2018-03-02 14:45:00,147.88858502
2018-03-02 15:00:00,147.88858502
2018-03-02 15:15:00,147.88858502
2018-03-02 15:30:00,147.88858502
2018-03-02 15:45:00,257.07454589
2018-03-02 16:00:00,257.07454589
2018-03-02 16:15:00,257.07454589
2018-03-02 16:30:00,257.07454589
2018-03-02 16:45:00,266.15448265
2018-03-02 17:00:00,266.15448265
2018-03-02 17:15:00,266.15448265
2018-03-02 17:30:00,266.15448265
2018-03-02 17:45:00,161.84235275
2018-03-02 18:00:00,161.84235275
2018-03-02 18:15:00,161.84235275
2018-03-02 18:30:00,161.84235275
2018-03-02 18:45:00,109.69154642
2018-03-02 19:00:00,109.69154642
2018-03-02 19:15:00,109.69154642
2018-03-02 19:30:00,109.69154642
2018-03-02 19:45:00,98.59960988
2018-03-02 20:00:00,98.59960988
2018-03-02 20:15:00,98.59960988
2018-03-02 20:30:00,98.59960988
2018-03-02 20:45:00,133.19809544
2018-03-02 21:00:00,133.19809544
2018-03-02 21:15:00,133.19809544
2018-03-02 21:30:00,133.19809544
2018-03-02 21:45:00,105.04289533
2018-03-02 22:00:00,105.04289533
2018-03-02 22:15:00,105.04289533
2018-03-02 22:30:00,105.04289533
2018-03-02 22:45:00,139.35446278
2018-03-02 23:00:00,139.35446278
2018-03-02 23:15:00,139.35446278
2018-03-02 23:30:00,139.35446278
2018-03-02 23:45:00,
2018-03-03 00:00:00,
2018-03-03 00:15:00,
2018-03-03 00:30:00,
2018-03-03 00:45:00,261.24587867
2018-03-03 01:00:00,261.24587867
2018-03-03 01:15:00,261.24587867
2018-03-03 01:30:00,261.24587867
2018-03-03 01:45:00,688.97856977
2018-03-03 02:00:00,688.97856977
2018-03-03 02:15:00,688.97856977
2018-03-03 02:30:00,688.97856977
2018-03-03 02:45:00,716.8358718
2018-03-03 03:00:00,716.8358718
2018-03-03 03:15:00,716.8358718
2018-03-03 03:30:00,716.8358718
2018-03-03 03:45:00,735.5
2018-03-03 04:00:00,735.5
2018-03-03 04:15:00,735.5
2018-03-03 04:30:00,735.5
2018-03-03 04:45:00,735.5
2018-03-03 05:00:00,735.5
2018-03-03 05:15:00,735.5
2018-03-03 05:30:00,735.5
2018-03-03 05:45:00,735.5
2018-03-03 06:00:00,735.5
2018-03-03 06:15:00,735.5
2018-03-03 06:30:00,735.5
2018-03-03 06:45:00,735.5
2018-03-03 07:00:00,735.5
2018-03-03 07:15:00,735.5
2018-03-03 07:30:00,735.5
2018-03-03 07:45:00,735.5
2018-03-03 08:00:00,735.5
2018-03-03 08:15:00,735.5
2018-03-03 08:30:00,735.5
2018-03-03 08:45:00,735.5
2018-03-03 09:00:00,735.5
2018-03-03 09:15:00,735.5
2018-03-03 09:30:00,735.5
2018-03-03 09:45:00,735.5
2018-03-03 10:00:00,735.5
2018-03-03 10:15:00,735.5
2018-03-03 10:30:00,735.5
2018-03-03 10:45:00,735.5
2018-03-03 11:00:00,735.5
2018-03-03 11:15:00,735.5
2018-03-03 11:30:00,735.5
2018-03-03 11:45:00,735.5
2018-03-03 12:00:00,735.5
2018-03-03 12:15:00,735.5
2018-03-03 12:30:00,735.5
2018-03-03 12:45:00,735.5
2018-03-03 13:00:00,735.5
2018-03-03 13:15:00,735.5
2018-03-03 13:30:00,735.5
2018-03-03 13:45:00,735.5
2018-03-03 14:00:00,735.5
2018-03-03 14:15:00,735.5
2018-03-03 14:30:00,735.5
2018-03-03 14:45:00,725.45211714
2018-03-03 15:00:00,725.45211714
2018-03-03 15:15:00,725.45211714
2018-03-03 15:30:00,725.45211714
2018-03-03 15:45:00,735.5
2018-03-03 16:00:00,735.5
2018-03-03 16:15:00,735.5
2018-03-03 16:30:00,735.5
2018-03-03 16:45:00,730.5149612
2018-03-03 17:00:00,730.5149612
2018-03-03 17:15:00,730.5149612
2018-03-03 17:30:00,730.5149612
2018-03-03 17:45:00,701.04939973
2018-03-03 18:00:00,701.04939973
2018-03-03 18:15:00,701.04939973
2018-03-03 18:30:00,701.04939973
2018-03-03 18:45:00,706.34718922
2018-03-03 19:00:00,706.34718922
2018-03-03 19:15:00,706.34718922
2018-03-03 19:30:00,706.34718922
2018-03-03 19:45:00,696.37028896
2018-03-03 20:00:00,696.37028896
2018-03-03 20:15:00,696.37028896
2018-03-03 20:30:00,696.37028896
2018-03-03 20:45:00,706.24255952
