time_stamp,capacity
2018-04-01 00:00:00,12.9144342
2018-04-01 00:15:00,12.9144342
2018-04-01 00:30:00,12.9144342
2018-04-01 00:45:00,8.49666442
2018-04-01 01:00:00,8.49666442
2018-04-01 01:15:00,8.49666442
2018-04-01 01:30:00,8.49666442
2018-04-01 01:45:00,3.53104709
2018-04-01 02:00:00,3.53104709
2018-04-01 02:15:00,3.53104709
2018-04-01 02:30:00,3.53104709
2018-04-01 02:45:00,0.0
2018-04-01 03:00:00,0.0
2018-04-01 03:15:00,0.0
2018-04-01 03:30:00,0.0
2018-04-01 03:45:00,0.0
2018-04-01 04:00:00,0.0
2018-04-01 04:15:00,0.0
2018-04-01 04:30:00,0.0
2018-04-01 04:45:00,0.0
2018-04-01 05:00:00,0.0
2018-04-01 05:15:00,0.0
2018-04-01 05:30:00,0.0
2018-04-01 05:45:00,150.22241674
2018-04-01 06:00:00,150.22241674
2018-04-01 06:15:00,150.22241674
2018-04-01 06:30:00,150.22241674
2018-04-01 06:45:00,149.40352467
2018-04-01 07:00:00,149.40352467
2018-04-01 07:15:00,149.40352467
2018-04-01 07:30:00,149.40352467
2018-04-01 07:45:00,145.89061869
2018-04-01 08:00:00,145.89061869
2018-04-01 08:15:00,145.89061869
2018-04-01 08:30:00,145.89061869
2018-04-01 08:45:00,114.04050016
2018-04-01 09:00:00,114.04050016
2018-04-01 09:15:00,114.04050016
2018-04-01 09:30:00,114.04050016
2018-04-01 09:45:00,80.22256986
2018-04-01 10:00:00,80.22256986
2018-04-01 10:15:00,80.22256986
2018-04-01 10:30:00,80.22256986
2018-04-01 10:45:00,51.38416762
2018-04-01 11:00:00,51.38416762
2018-04-01 11:15:00,51.38416762
2018-04-01 11:30:00,51.38416762
2018-04-01 11:45:00,43.26484346
2018-04-01 12:00:00,43.26484346
2018-04-01 12:15:00,43.26484346
2018-04-01 12:30:00,43.26484346
2018-04-01 12:45:00,13.41820209
2018-04-01 13:00:00,13.41820209
2018-04-01 13:15:00,13.41820209
2018-04-01 13:30:00,13.41820209
2018-04-01 13:45:00,3.18885688
2018-04-01 14:00:00,3.18885688
2018-04-01 14:15:00,3.18885688
2018-04-01 14:30:00,3.18885688
2018-04-01 14:45:00,9.9855724
2018-04-01 15:00:00,9.9855724
2018-04-01 15:15:00,9.9855724
2018-04-01 15:30:00,9.9855724
2018-04-01 15:45:00,4.68235924
2018-04-01 16:00:00,4.68235924
2018-04-01 16:15:00,4.68235924
2018-04-01 16:30:00,4.68235924
2018-04-01 16:45:00,1.55124383
2018-04-01 17:00:00,1.55124383
2018-04-01 17:15:00,1.55124383
2018-04-01 17:30:00,1.55124383
2018-04-01 17:45:00,0.0
2018-04-01 18:00:00,0.0
2018-04-01 18:15:00,0.0
2018-04-01 18:30:00,0.0
2018-04-01 18:45:00,0.0
2018-04-01 19:00:00,0.0
2018-04-01 19:15:00,0.0
2018-04-01 19:30:00,0.0
2018-04-01 19:45:00,0.0
2018-04-01 20:00:00,0.0
2018-04-01 20:15:00,0.0
2018-04-01 20:30:00,0.0
2018-04-01 20:45:00,4.01885149
2018-04-01 21:00:00,4.01885149
2018-04-01 21:15:00,4.01885149
2018-04-01 21:30:00,4.01885149
2018-04-01 21:45:00,34.47964427
2018-04-01 22:00:00,34.47964427
2018-04-01 22:15:00,34.47964427
2018-04-01 22:30:00,34.47964427
2018-04-01 22:45:00,106.62800078
2018-04-01 23:00:00,106.62800078
2018-04-01 23:15:00,106.62800078
2018-04-01 23:30:00,106.62800078
2018-04-01 23:45:00,145.37521906
2018-04-02 00:00:00,145.37521906
2018-04-02 00:15:00,145.37521906
2018-04-02 00:30:00,145.37521906
2018-04-02 00:45:00,144.235667
2018-04-02 01:00:00,144.235667
2018-04-02 01:15:00,144.235667
2018-04-02 01:30:00,144.235667
2018-04-02 01:45:00,152.29711334
2018-04-02 02:00:00,152.29711334
2018-04-02 02:15:00,152.29711334
2018-04-02 02:30:00,152.29711334
2018-04-02 02:45:00,149.58677356
2018-04-02 03:00:00,149.58677356
2018-04-02 03:15:00,149.58677356
2018-04-02 03:30:00,149.58677356
2018-04-02 03:45:00,144.3523725
2018-04-02 04:00:00,144.3523725
2018-04-02 04:15:00,144.3523725
2018-04-02 04:30:00,144.3523725
2018-04-02 04:45:00,102.6584444
2018-04-02 05:00:00,102.6584444
2018-04-02 05:15:00,102.6584444
2018-04-02 05:30:00,102.6584444
2018-04-02 05:45:00,125.33086751
2018-04-02 06:00:00,125.33086751
2018-04-02 06:15:00,125.33086751
2018-04-02 06:30:00,125.33086751
2018-04-02 06:45:00,70.68726218
2018-04-02 07:00:00,70.68726218
2018-04-02 07:15:00,70.68726218
2018-04-02 07:30:00,70.68726218
2018-04-02 07:45:00,33.66082296
2018-04-02 08:00:00,33.66082296
2018-04-02 08:15:00,33.66082296
2018-04-02 08:30:00,33.66082296
2018-04-02 08:45:00,30.76025126
2018-04-02 09:00:00,30.76025126
2018-04-02 09:15:00,30.76025126
2018-04-02 09:30:00,30.76025126
2018-04-02 09:45:00,18.59006104
2018-04-02 10:00:00,18.59006104
2018-04-02 10:15:00,18.59006104
2018-04-02 10:30:00,18.59006104
2018-04-02 10:45:00,12.73634734
2018-04-02 11:00:00,12.73634734
2018-04-02 11:15:00,12.73634734
2018-04-02 11:30:00,12.73634734
2018-04-02 11:45:00,13.74820734
2018-04-02 12:00:00,13.74820734
2018-04-02 12:15:00,13.74820734
2018-04-02 12:30:00,13.74820734
2018-04-02 12:45:00,13.76725779
2018-04-02 13:00:00,13.76725779
2018-04-02 13:15:00,13.76725779
2018-04-02 13:30:00,13.76725779
2018-04-02 13:45:00,3.57030602
2018-04-02 14:00:00,3.57030602
2018-04-02 14:15:00,3.57030602
2018-04-02 14:30:00,3.57030602
2018-04-02 14:45:00,2.91616386
2018-04-02 15:00:00,2.91616386
2018-04-02 15:15:00,2.91616386
2018-04-02 15:30:00,2.91616386
2018-04-02 15:45:00,5.78295951
2018-04-02 16:00:00,5.78295951
2018-04-02 16:15:00,5.78295951
2018-04-02 16:30:00,5.78295951
2018-04-02 16:45:00,8.27145852
2018-04-02 17:00:00,8.27145852
2018-04-02 17:15:00,8.27145852
2018-04-02 17:30:00,8.27145852
2018-04-02 17:45:00,4.95052026
2018-04-02 18:00:00,4.95052026
2018-04-02 18:15:00,4.95052026
2018-04-02 18:30:00,4.95052026
2018-04-02 18:45:00,4.16537207
2018-04-02 19:00:00,4.16537207
2018-04-02 19:15:00,4.16537207
2018-04-02 19:30:00,4.16537207
2018-04-02 19:45:00,4.67015049
2018-04-02 20:00:00,4.67015049
2018-04-02 20:15:00,4.67015049
2018-04-02 20:30:00,4.67015049
2018-04-02 20:45:00,5.15482421
2018-04-02 21:00:00,5.15482421
2018-04-02 21:15:00,5.15482421
2018-04-02 21:30:00,5.15482421
2018-04-02 21:45:00,19.28942472
2018-04-02 22:00:00,19.28942472
2018-04-02 22:15:00,19.28942472
2018-04-02 22:30:00,19.28942472
2018-04-02 22:45:00,41.86918856
2018-04-02 23:00:00,41.86918856
2018-04-02 23:15:00,41.86918856
2018-04-02 23:30:00,41.86918856
2018-04-02 23:45:00,40.61367842
2018-04-03 00:00:00,40.61367842
2018-04-03 00:15:00,40.61367842
2018-04-03 00:30:00,40.61367842
2018-04-03 00:45:00,110.86674776
2018-04-03 01:00:00,110.86674776
2018-04-03 01:15:00,110.86674776
2018-04-03 01:30:00,110.86674776
2018-04-03 01:45:00,103.86264687
2018-04-03 02:00:00,103.86264687
2018-04-03 02:15:00,103.86264687
2018-04-03 02:30:00,103.86264687
2018-04-03 02:45:00,131.497832
2018-04-03 03:00:00,131.497832
2018-04-03 03:15:00,131.497832
2018-04-03 03:30:00,131.497832
2018-04-03 03:45:00,121.7319879
2018-04-03 04:00:00,121.7319879
2018-04-03 04:15:00,121.7319879
2018-04-03 04:30:00,121.7319879
2018-04-03 04:45:00,104.15117151
2018-04-03 05:00:00,104.15117151
2018-04-03 05:15:00,104.15117151
2018-04-03 05:30:00,104.15117151
2018-04-03 05:45:00,112.64053119
2018-04-03 06:00:00,112.64053119
2018-04-03 06:15:00,112.64053119
2018-04-03 06:30:00,112.64053119
2018-04-03 06:45:00,120.77896997
2018-04-03 07:00:00,120.77896997
2018-04-03 07:15:00,120.77896997
2018-04-03 07:30:00,120.77896997
2018-04-03 07:45:00,85.20257383
2018-04-03 08:00:00,85.20257383
2018-04-03 08:15:00,85.20257383
2018-04-03 08:30:00,85.20257383
2018-04-03 08:45:00,
2018-04-03 09:00:00,
2018-04-03 09:15:00,
2018-04-03 09:30:00,
2018-04-03 09:45:00,52.20083645
2018-04-03 10:00:00,52.20083645
2018-04-03 10:15:00,52.20083645
2018-04-03 10:30:00,52.20083645
2018-04-03 10:45:00,38.73147467
2018-04-03 11:00:00,38.73147467
2018-04-03 11:15:00,38.73147467
2018-04-03 11:30:00,38.73147467
2018-04-03 11:45:00,82.97598933
2018-04-03 12:00:00,82.97598933
2018-04-03 12:15:00,82.97598933
2018-04-03 12:30:00,82.97598933
2018-04-03 12:45:00,96.86903941
2018-04-03 13:00:00,96.86903941
2018-04-03 13:15:00,96.86903941
2018-04-03 13:30:00,96.86903941
2018-04-03 13:45:00,86.12364455
2018-04-03 14:00:00,86.12364455
2018-04-03 14:15:00,86.12364455
2018-04-03 14:30:00,86.12364455
2018-04-03 14:45:00,95.5482009
2018-04-03 15:00:00,95.5482009
2018-04-03 15:15:00,95.5482009
2018-04-03 15:30:00,95.5482009
2018-04-03 15:45:00,114.51010835
2018-04-03 16:00:00,114.51010835
2018-04-03 16:15:00,114.51010835
2018-04-03 16:30:00,114.51010835
2018-04-03 16:45:00,144.08992701
2018-04-03 17:00:00,144.08992701
2018-04-03 17:15:00,144.08992701
2018-04-03 17:30:00,144.08992701
2018-04-03 17:45:00,71.08138823
2018-04-03 18:00:00,71.08138823
2018-04-03 18:15:00,71.08138823
2018-04-03 18:30:00,71.08138823
2018-04-03 18:45:00,26.19199329
2018-04-03 19:00:00,26.19199329
2018-04-03 19:15:00,26.19199329
2018-04-03 19:30:00,26.19199329
2018-04-03 19:45:00,117.2683912
2018-04-03 20:00:00,117.2683912
2018-04-03 20:15:00,117.2683912
2018-04-03 20:30:00,117.2683912
2018-04-03 20:45:00,152.5
2018-04-03 21:00:00,152.5
2018-04-03 21:15:00,152.5
2018-04-03 21:30:00,152.5
2018-04-03 21:45:00,144.79123954
2018-04-03 22:00:00,144.79123954
2018-04-03 22:15:00,144.79123954
2018-04-03 22:30:00,144.79123954
2018-04-03 22:45:00,152.5
2018-04-03 23:00:00,152.5
2018-04-03 23:15:00,152.5
2018-04-03 23:30:00,152.5
2018-04-03 23:45:00,152.5
2018-04-04 00:00:00,152.5
2018-04-04 00:15:00,152.5
2018-04-04 00:30:00,152.5
2018-04-04 00:45:00,152.5
2018-04-04 01:00:00,152.5
2018-04-04 01:15:00,152.5
2018-04-04 01:30:00,152.5
2018-04-04 01:45:00,
2018-04-04 02:00:00,
2018-04-04 02:15:00,
2018-04-04 02:30:00,
2018-04-04 02:45:00,
2018-04-04 03:00:00,
2018-04-04 03:15:00,
2018-04-04 03:30:00,
2018-04-04 03:45:00,152.5
2018-04-04 04:00:00,152.5
2018-04-04 04:15:00,152.5
2018-04-04 04:30:00,152.5
2018-04-04 04:45:00,152.5
2018-04-04 05:00:00,152.5
2018-04-04 05:15:00,152.5
2018-04-04 05:30:00,152.5
2018-04-04 05:45:00,152.5
2018-04-04 06:00:00,152.5
2018-04-04 06:15:00,152.5
2018-04-04 06:30:00,152.5
2018-04-04 06:45:00,152.5
2018-04-04 07:00:00,152.5
2018-04-04 07:15:00,152.5
2018-04-04 07:30:00,152.5
2018-04-04 07:45:00,152.5
2018-04-04 08:00:00,152.5
2018-04-04 08:15:00,152.5
2018-04-04 08:30:00,152.5
2018-04-04 08:45:00,147.33690196
2018-04-04 09:00:00,147.33690196
2018-04-04 09:15:00,147.33690196
2018-04-04 09:30:00,147.33690196
2018-04-04 09:45:00,144.08334256
2018-04-04 10:00:00,144.08334256
2018-04-04 10:15:00,144.08334256
2018-04-04 10:30:00,144.08334256
2018-04-04 10:45:00,85.94141275
2018-04-04 11:00:00,85.94141275
2018-04-04 11:15:00,85.94141275
2018-04-04 11:30:00,85.94141275
2018-04-04 11:45:00,79.44434341
2018-04-04 12:00:00,79.44434341
2018-04-04 12:15:00,79.44434341
2018-04-04 12:30:00,79.44434341
2018-04-04 12:45:00,59.46454874
2018-04-04 13:00:00,59.46454874
2018-04-04 13:15:00,59.46454874
2018-04-04 13:30:00,59.46454874
2018-04-04 13:45:00,49.71460269
2018-04-04 14:00:00,49.71460269
2018-04-04 14:15:00,49.71460269
2018-04-04 14:30:00,49.71460269
2018-04-04 14:45:00,52.25687157
2018-04-04 15:00:00,52.25687157
2018-04-04 15:15:00,52.25687157
2018-04-04 15:30:00,52.25687157
2018-04-04 15:45:00,34.38252598
2018-04-04 16:00:00,34.38252598
2018-04-04 16:15:00,34.38252598
2018-04-04 16:30:00,34.38252598
2018-04-04 16:45:00,42.51757792
2018-04-04 17:00:00,42.51757792
2018-04-04 17:15:00,42.51757792
2018-04-04 17:30:00,42.51757792
2018-04-04 17:45:00,41.37266071
2018-04-04 18:00:00,41.37266071
2018-04-04 18:15:00,41.37266071
2018-04-04 18:30:00,41.37266071
2018-04-04 18:45:00,42.07830865
2018-04-04 19:00:00,42.07830865
2018-04-04 19:15:00,42.07830865
2018-04-04 19:30:00,42.07830865
2018-04-04 19:45:00,32.8807675
2018-04-04 20:00:00,32.8807675
2018-04-04 20:15:00,32.8807675
2018-04-04 20:30:00,32.8807675
2018-04-04 20:45:00,27.05377006
2018-04-04 21:00:00,27.05377006
2018-04-04 21:15:00,27.05377006
2018-04-04 21:33:00,26.73560195
2018-04-04 21:45:00,26.73560195
2018-04-04 22:00:00,26.73560195
2018-04-04 22:15:00,26.73560195
2018-04-04 22:30:00,26.73560195
2018-04-04 22:45:00,35.98418292
2018-04-04 23:00:00,35.98418292
2018-04-04 23:15:00,35.98418292
2018-04-04 23:30:00,35.98418292
2018-04-04 23:45:00,36.93377883
2018-04-05 00:00:00,36.93377883
2018-04-05 00:15:00,36.93377883
2018-04-05 00:30:00,36.93377883
2018-04-05 00:45:00,35.58268667
2018-04-05 01:00:00,35.58268667
2018-04-05 01:15:00,35.58268667
2018-04-05 01:30:00,35.58268667
2018-04-05 01:45:00,67.41939883
2018-04-05 02:00:00,67.41939883
2018-04-05 02:15:00,67.41939883
2018-04-05 02:30:00,67.41939883
2018-04-05 02:45:00,144.60808812
2018-04-05 03:00:00,144.60808812
2018-04-05 03:15:00,144.60808812
2018-04-05 03:30:00,144.60808812
2018-04-05 03:45:00,149.54944367
2018-04-05 04:00:00,149.54944367
2018-04-05 04:15:00,149.54944367
2018-04-05 04:30:00,149.54944367
2018-04-05 04:45:00,152.5
2018-04-05 05:00:00,152.5
2018-04-05 05:15:00,152.5
2018-04-05 05:30:00,152.5
2018-04-05 05:45:00,152.5
2018-04-05 06:00:00,152.5
2018-04-05 06:15:00,152.5
2018-04-05 06:30:00,152.5
2018-04-05 06:45:00,152.5
2018-04-05 07:00:00,152.5
2018-04-05 07:15:00,152.5
2018-04-05 07:30:00,152.5
2018-04-05 07:45:00,152.5
2018-04-05 08:00:00,152.5
2018-04-05 08:15:00,152.5
2018-04-05 08:30:00,152.5
2018-04-05 08:45:00,152.5
2018-04-05 09:00:00,152.5
2018-04-05 09:15:00,152.5
2018-04-05 09:30:00,152.5
2018-04-05 09:45:00,152.5
2018-04-05 10:00:00,152.5
2018-04-05 10:15:00,152.5
2018-04-05 10:30:00,152.5
2018-04-05 10:45:00,149.91802717
2018-04-05 11:00:00,149.91802717
2018-04-05 11:15:00,149.91802717
2018-04-05 11:30:00,149.91802717
2018-04-05 11:45:00,145.85431208
2018-04-05 12:00:00,145.85431208
2018-04-05 12:15:00,145.85431208
2018-04-05 12:30:00,145.85431208
2018-04-05 12:45:00,109.1925908
2018-04-05 13:00:00,109.1925908
2018-04-05 13:15:00,109.1925908
2018-04-05 13:30:00,109.1925908
2018-04-05 13:45:00,24.35093784
2018-04-05 14:00:00,24.35093784
2018-04-05 14:15:00,24.35093784
2018-04-05 14:30:00,24.35093784
