time,Value
2016-08-02 00:00:00,0.5373591489048539
2016-08-02 00:05:00,0.9749163876368719
2016-08-02 00:10:00,1.074091689474932
2016-08-02 00:15:00,1.0964403406804801
2016-08-02 00:20:00,0.831249618326934
2016-08-02 00:25:00,0.72039147405793
2016-08-02 00:30:00,0.9204348466574
2016-08-02 00:35:00,0.793672523763086
2016-08-02 00:40:00,0.7397608577167281
2016-08-02 00:45:00,0.9020085108934299
2016-08-02 00:50:00,0.572494212784708
2016-08-02 00:55:00,0.549232653056538
2016-08-02 01:00:00,0.583681059936318
2016-08-02 01:05:00,0.847992366625242
2016-08-02 01:10:00,0.70924283023616
2016-08-02 01:15:00,0.650669170775114
2016-08-02 01:20:00,0.737551673856594
2016-08-02 01:25:00,0.741801522162628
2016-08-02 01:30:00,0.617180627815554
2016-08-02 01:35:00,0.6304996038044479
2016-08-02 01:40:00,0.46594499389919203
2016-08-02 01:45:00,0.573542270914864
2016-08-02 01:50:00,0.366654573616814
2016-08-02 01:55:00,0.32406651812610604
2016-08-02 02:00:00,0.466124359532024
2016-08-02 02:05:00,0.61550094556857
2016-08-02 02:10:00,0.600611412516048
2016-08-02 02:15:00,0.5017738520111
2016-08-02 02:20:00,0.576487030423688
2016-08-02 02:25:00,0.6143629752297259
2016-08-02 02:30:00,0.599233415190892
2016-08-02 02:35:00,0.784926884262754
2016-08-02 02:40:00,0.8158147968082339
2016-08-02 02:45:00,0.544001544427988
2016-08-02 02:50:00,0.39048008685656
2016-08-02 02:55:00,0.331011264101386
2016-08-02 03:00:00,0.299541723714096
2016-08-02 03:05:00,0.234415218821124
2016-08-02 03:10:00,0.0355004735871362
2016-08-02 03:15:00,0.8750497151271659
2016-08-02 03:20:00,2.97820668485378
2016-08-02 03:25:00,6.1399099982258605
2016-08-02 03:30:00,11.58360785662008
2016-08-02 03:35:00,15.199811055286
2016-08-02 03:40:00,16.107585109085
2016-08-02 03:45:00,19.205964529705
2016-08-02 03:50:00,21.7442502395152
2016-08-02 03:55:00,24.3447984874622
2016-08-02 04:00:00,27.4690025572158
2016-08-02 04:05:00,30.711643917590997
2016-08-02 04:10:00,33.652877719525996
2016-08-02 04:15:00,35.7967443041268
2016-08-02 04:20:00,38.1363027998604
2016-08-02 04:25:00,40.968317044791796
2016-08-02 04:30:00,41.7176209073116
2016-08-02 04:35:00,42.48971005498559
2016-08-02 04:40:00,44.6673234605496
2016-08-02 04:45:00,46.6396988587444
2016-08-02 04:50:00,50.5599126719204
2016-08-02 04:55:00,53.860056749806404
2016-08-02 05:00:00,56.7927431193556
2016-08-02 05:05:00,55.2879352493508
2016-08-02 05:10:00,53.68344212926159
2016-08-02 05:15:00,55.12716845256959
2016-08-02 05:20:00,55.466636248477606
2016-08-02 05:25:00,57.162089003624
2016-08-02 05:30:00,61.77951195912421
2016-08-02 05:35:00,61.627604916878795
2016-08-02 05:40:00,60.206177841004205
2016-08-02 05:45:00,60.3090556873086
2016-08-02 05:50:00,62.698975528834
2016-08-02 05:55:00,65.1474402660628
2016-08-02 06:00:00,65.9218572882122
2016-08-02 06:05:00,65.76128328310381
2016-08-02 06:10:00,68.3644633522274
2016-08-02 06:15:00,72.74891953377781
2016-08-02 06:20:00,77.1331842982622
2016-08-02 06:25:00,79.44465536874921
2016-08-02 06:30:00,81.90046832221779
2016-08-02 06:35:00,86.28757721595221
2016-08-02 06:40:00,85.0216736349954
2016-08-02 06:45:00,85.0721087652408
2016-08-02 06:50:00,85.2473324892142
2016-08-02 06:55:00,88.1687754757254
2016-08-02 07:00:00,90.0951300193472
2016-08-02 07:05:00,90.69610492593219
2016-08-02 07:10:00,91.660214812032
2016-08-02 07:15:00,92.9344167109312
2016-08-02 07:20:00,96.1276095038378
2016-08-02 07:25:00,98.34559840387439
2016-08-02 07:30:00,98.6258250824978
2016-08-02 07:35:00,98.4617594324896
2016-08-02 07:40:00,98.4232563214496
2016-08-02 07:45:00,99.2241432321522
2016-08-02 07:50:00,99.5784107657028
2016-08-02 07:55:00,98.629314824352
2016-08-02 08:00:00,97.3174040446724
2016-08-02 08:05:00,97.5246720657878
2016-08-02 08:10:00,97.548840122388
2016-08-02 08:15:00,96.7581948966438
2016-08-02 08:20:00,96.589613945891
2016-08-02 08:25:00,95.1349146406588
2016-08-02 08:30:00,94.492239265536
2016-08-02 08:35:00,96.8946616219014
2016-08-02 08:40:00,99.4155777310786
2016-08-02 08:45:00,101.5993128483
2016-08-02 08:50:00,104.11176236262399
2016-08-02 08:55:00,104.44537852880998
2016-08-02 09:00:00,104.87159875498601
2016-08-02 09:05:00,105.139912879786
2016-08-02 09:10:00,105.269234886704
2016-08-02 09:15:00,105.09028616119
2016-08-02 09:20:00,104.90780729674199
2016-08-02 09:25:00,105.28963943385399
2016-08-02 09:30:00,106.809859982384
2016-08-02 09:35:00,107.64933844518
2016-08-02 09:40:00,107.93096540337399
2016-08-02 09:45:00,108.01001455032001
2016-08-02 09:50:00,108.275488651678
2016-08-02 09:55:00,108.28016085527001
2016-08-02 10:00:00,107.89222161483599
2016-08-02 10:05:00,107.96987862994199
2016-08-02 10:10:00,107.65351855179999
2016-08-02 10:15:00,106.62599546911801
2016-08-02 10:20:00,106.30291043283401
2016-08-02 10:25:00,106.188807736066
2016-08-02 10:30:00,105.326126995978
2016-08-02 10:35:00,106.659684547088
2016-08-02 10:40:00,109.22141910012002
2016-08-02 10:45:00,110.539875612516
2016-08-02 10:50:00,111.252301332982
2016-08-02 10:55:00,111.270857258416
2016-08-02 11:00:00,111.044368751782
2016-08-02 11:05:00,110.70036711407599
2016-08-02 11:10:00,110.246889637704
2016-08-02 11:15:00,109.45330965801199
2016-08-02 11:20:00,108.18799324638401
2016-08-02 11:25:00,105.21697907560599
2016-08-02 11:30:00,103.997327302652
2016-08-02 11:35:00,105.426744554014
2016-08-02 11:40:00,109.350890820262
2016-08-02 11:45:00,110.74103949901
2016-08-02 11:50:00,110.48217366289
2016-08-02 11:55:00,109.80917659202001
2016-08-02 12:00:00,109.617403244764
2016-08-02 12:05:00,107.602706595934
2016-08-02 12:10:00,104.11663039698801
2016-08-02 12:15:00,103.472643826618
2016-08-02 12:20:00,105.360585220868
2016-08-02 12:25:00,107.86143421931199
2016-08-02 12:30:00,109.41928675695199
2016-08-02 12:35:00,110.22582261539401
2016-08-02 12:40:00,110.23849489367201
2016-08-02 12:45:00,109.582593862878
2016-08-02 12:50:00,109.471369347076
2016-08-02 12:55:00,107.70673851630599
2016-08-02 13:00:00,108.50882286318199
2016-08-02 13:05:00,109.874136754596
2016-08-02 13:10:00,110.470159786146
2016-08-02 13:15:00,110.51991572624199
2016-08-02 13:20:00,111.070267625382
2016-08-02 13:25:00,110.64402373504599
2016-08-02 13:30:00,110.506884982966
2016-08-02 13:35:00,109.675874418594
2016-08-02 13:40:00,108.81648703831999
2016-08-02 13:45:00,109.47969786256598
2016-08-02 13:50:00,108.94869523714401
2016-08-02 13:55:00,108.52600804556
2016-08-02 14:00:00,109.146816396244
2016-08-02 14:05:00,110.77443902765799
2016-08-02 14:10:00,111.412778882654
2016-08-02 14:15:00,111.186325308908
2016-08-02 14:20:00,110.788390196702
2016-08-02 14:25:00,109.98797715062202
2016-08-02 14:30:00,110.89219868988201
2016-08-02 14:35:00,110.255644464622
2016-08-02 14:40:00,110.501676584352
2016-08-02 14:45:00,109.61453413264799
2016-08-02 14:50:00,108.93493354146999
2016-08-02 14:55:00,107.81218171867799
2016-08-02 15:00:00,107.490222736238
2016-08-02 15:05:00,108.71187185336001
2016-08-02 15:10:00,108.824087502006
2016-08-02 15:15:00,109.798368506318
2016-08-02 15:20:00,110.27854612286401
2016-08-02 15:25:00,110.924658354126
2016-08-02 15:30:00,111.783041627376
2016-08-02 15:35:00,111.65079747703001
2016-08-02 15:40:00,111.92503832427401
2016-08-02 15:45:00,112.006688389438
2016-08-02 15:50:00,111.925254904856
2016-08-02 15:55:00,112.041678727984
2016-08-02 16:00:00,112.20085319724599
2016-08-02 16:05:00,112.194430948636
2016-08-02 16:10:00,111.83022449836199
2016-08-02 16:15:00,112.11297042109399
2016-08-02 16:20:00,112.169909550038
2016-08-02 16:25:00,112.09830338199
2016-08-02 16:30:00,112.15970310476601
2016-08-02 16:35:00,112.16455364911
2016-08-02 16:40:00,112.18201442826
2016-08-02 16:45:00,112.13161902732399
2016-08-02 16:50:00,112.163929824158
2016-08-02 16:55:00,112.073855701682
2016-08-02 17:00:00,112.084636276778
2016-08-02 17:05:00,111.901835204654
2016-08-02 17:10:00,112.13201222036601
2016-08-02 17:15:00,111.912550020398
2016-08-02 17:20:00,112.09748734124601
2016-08-02 17:25:00,112.140980006332
2016-08-02 17:30:00,112.319063998142
2016-08-02 17:35:00,112.086915434732
2016-08-02 17:40:00,111.74811537592
2016-08-02 17:45:00,111.58047420708199
2016-08-02 17:50:00,111.59830468369401
2016-08-02 17:55:00,111.35167028553
2016-08-02 18:00:00,111.380260874416
2016-08-02 18:05:00,111.657736456352
2016-08-02 18:10:00,111.62935300702199
2016-08-02 18:15:00,111.797589465682
2016-08-02 18:20:00,111.95600553784
2016-08-02 18:25:00,112.229215218932
2016-08-02 18:30:00,112.15801034639598
2016-08-02 18:35:00,111.941943371086
2016-08-02 18:40:00,111.85186379678801
2016-08-02 18:45:00,112.216505366804
2016-08-02 18:50:00,112.318142143212
2016-08-02 18:55:00,112.424799598032
2016-08-02 19:00:00,112.330640026848
2016-08-02 19:05:00,112.27361248807799
2016-08-02 19:10:00,112.36295775930401
2016-08-02 19:15:00,112.395714598948
2016-08-02 19:20:00,112.40796350417
2016-08-02 19:25:00,112.41061581658201
2016-08-02 19:30:00,112.380279366276
2016-08-02 19:35:00,112.264251390036
2016-08-02 19:40:00,112.349711856366
2016-08-02 19:45:00,112.34687499418601
2016-08-02 19:50:00,112.28371782969
2016-08-02 19:55:00,112.360004618484
2016-08-02 20:00:00,112.328384404086
2016-08-02 20:05:00,112.429638892548
2016-08-02 20:10:00,112.375243417208
2016-08-02 20:15:00,112.29011677959599
2016-08-02 20:20:00,112.381954413062
2016-08-02 20:25:00,112.39180461417399
2016-08-02 20:30:00,112.44081370916201
2016-08-02 20:35:00,112.409817980092
2016-08-02 20:40:00,112.37388545636199
2016-08-02 20:45:00,112.473456560148
2016-08-02 20:50:00,112.321562915652
2016-08-02 20:55:00,112.407429779316
2016-08-02 21:00:00,112.165805188446
2016-08-02 21:05:00,112.180148526402
2016-08-02 21:10:00,112.190104883082
2016-08-02 21:15:00,112.29205985798599
2016-08-02 21:20:00,112.32880585012398
2016-08-02 21:25:00,112.27703473627
2016-08-02 21:30:00,112.28464889623801
2016-08-02 21:35:00,112.094554767566
2016-08-02 21:40:00,111.872870874146
2016-08-02 21:45:00,112.27519391319201
2016-08-02 21:50:00,112.0031175089
2016-08-02 21:55:00,111.998780506928
2016-08-02 22:00:00,111.98842998957801
2016-08-02 22:05:00,111.701099380134
2016-08-02 22:10:00,111.778596002768
2016-08-02 22:15:00,111.84436456726601
2016-08-02 22:20:00,111.93920785268801
2016-08-02 22:25:00,112.075578791928
2016-08-02 22:30:00,111.86981048899001
2016-08-02 22:35:00,112.24984885765801
2016-08-02 22:40:00,112.026531514818
2016-08-02 22:45:00,112.124155959898
2016-08-02 22:50:00,112.28762127554401
2016-08-02 22:55:00,112.427227863872
2016-08-02 23:00:00,112.45993874436799
2016-08-02 23:05:00,112.409223071408
2016-08-02 23:10:00,112.25139046490001
2016-08-02 23:15:00,112.320686631782
2016-08-02 23:20:00,112.35278241564599
2016-08-02 23:25:00,112.426681953306
2016-08-02 23:30:00,112.34018824320599
2016-08-02 23:35:00,112.32293112232
2016-08-02 23:40:00,112.16814707777601
2016-08-02 23:45:00,111.95331700285001
2016-08-02 23:50:00,111.80550624964201
2016-08-02 23:55:00,111.59369904340602
2016-08-03 00:00:00,111.53624820918398
2016-08-03 00:05:00,111.585830306362
2016-08-03 00:10:00,111.82351298800799
2016-08-03 00:15:00,111.896979810174
2016-08-03 00:20:00,112.01534553658
2016-08-03 00:25:00,112.20184148905601
2016-08-03 00:30:00,111.937502726722
2016-08-03 00:35:00,112.07185940843401
2016-08-03 00:40:00,112.123818473098
2016-08-03 00:45:00,112.326501783
2016-08-03 00:50:00,111.74541385968601
2016-08-03 00:55:00,111.87859016534999
2016-08-03 01:00:00,111.40367908696999
2016-08-03 01:05:00,110.07886072065999
2016-08-03 01:10:00,109.99921764395599
2016-08-03 01:15:00,109.149721455286
2016-08-03 01:20:00,108.336837359104
2016-08-03 01:25:00,109.86627678948801
2016-08-03 01:30:00,110.88462229315601
2016-08-03 01:35:00,111.6103728432
2016-08-03 01:40:00,111.02231431947
2016-08-03 01:45:00,111.02417679999
2016-08-03 01:50:00,110.02333321369399
2016-08-03 01:55:00,109.52361794204201
2016-08-03 02:00:00,110.04429029708999
2016-08-03 02:05:00,111.04581546833599
2016-08-03 02:10:00,109.91742979974799
2016-08-03 02:15:00,108.766571728074
2016-08-03 02:20:00,104.654363501836
2016-08-03 02:25:00,102.95561953440401
2016-08-03 02:30:00,103.049715662642
2016-08-03 02:35:00,106.01275570263802
2016-08-03 02:40:00,107.711396429088
2016-08-03 02:45:00,105.55553406112601
2016-08-03 02:50:00,102.331006452394
2016-08-03 02:55:00,101.0249128643962
2016-08-03 03:00:00,99.3139975274874
2016-08-03 03:05:00,96.5802319914758
2016-08-03 03:10:00,90.7262692836338
2016-08-03 03:15:00,85.403347712505
2016-08-03 03:20:00,83.3462810141472
2016-08-03 03:25:00,80.23214787620421
2016-08-03 03:30:00,76.9570288688416
2016-08-03 03:35:00,74.948368722008
2016-08-03 03:40:00,79.8724892777972
2016-08-03 03:45:00,87.2307949873282
2016-08-03 03:50:00,91.2104182363342
2016-08-03 03:55:00,88.56244188262619
2016-08-03 04:00:00,83.0276780158872
2016-08-03 04:05:00,83.4020021133786
2016-08-03 04:10:00,84.288533417052
2016-08-03 04:15:00,86.28481916119321
2016-08-03 04:20:00,89.20033003586221
2016-08-03 04:25:00,94.9125086497458
2016-08-03 04:30:00,101.36580489605299
2016-08-03 04:35:00,103.98994754939599
2016-08-03 04:40:00,105.32211554801799
2016-08-03 04:45:00,103.07809550203399
2016-08-03 04:50:00,94.9920026469866
2016-08-03 04:55:00,84.5414990088076
2016-08-03 05:00:00,75.804012315243
2016-08-03 05:05:00,70.8180872484288
2016-08-03 05:10:00,73.6692282366144
2016-08-03 05:15:00,82.8871768171874
2016-08-03 05:20:00,89.1597858744652
2016-08-03 05:25:00,93.5118053295144
2016-08-03 05:30:00,94.8308651411792
2016-08-03 05:35:00,89.0611449716254
2016-08-03 05:40:00,77.26756382535659
2016-08-03 05:45:00,72.2044970180034
2016-08-03 05:50:00,79.0920059593882
2016-08-03 05:55:00,91.2325422366944
2016-08-03 06:00:00,98.98939140396979
