time,Value
2016-08-02 00:00:00,0.32287191620279
2016-08-02 00:05:00,0.459757069314558
2016-08-02 00:10:00,0.541100194883838
2016-08-02 00:15:00,0.474255163282836
2016-08-02 00:20:00,1.46667897109628
2016-08-02 00:25:00,1.6019823149569803
2016-08-02 00:30:00,2.16357646704704
2016-08-02 00:35:00,1.8733255682533798
2016-08-02 00:40:00,1.87525898923558
2016-08-02 00:45:00,1.32566909814304
2016-08-02 00:50:00,1.59172658580554
2016-08-02 00:55:00,1.2865999573642202
2016-08-02 01:00:00,1.56233806687432
2016-08-02 01:05:00,1.89582243034276
2016-08-02 01:10:00,3.10518930741982
2016-08-02 01:15:00,3.29268907023134
2016-08-02 01:20:00,3.78378428542446
2016-08-02 01:25:00,5.80104049699716
2016-08-02 01:30:00,7.08412532938908
2016-08-02 01:35:00,8.71493394707396
2016-08-02 01:40:00,12.249131983577
2016-08-02 01:45:00,13.7532921057004
2016-08-02 01:50:00,17.3440856676318
2016-08-02 01:55:00,22.409697131971598
2016-08-02 02:00:00,28.3902608954942
2016-08-02 02:05:00,29.889186959219398
2016-08-02 02:10:00,35.646635707085
2016-08-02 02:15:00,39.314604717513205
2016-08-02 02:20:00,41.910149175657
2016-08-02 02:25:00,44.6181454446082
2016-08-02 02:30:00,47.220646905814405
2016-08-02 02:35:00,48.619294382848
2016-08-02 02:40:00,48.6266978093546
2016-08-02 02:45:00,49.8239882973016
2016-08-02 02:50:00,51.61212912426841
2016-08-02 02:55:00,52.4629514168606
2016-08-02 03:00:00,53.9170628359778
2016-08-02 03:05:00,54.87478778173001
2016-08-02 03:10:00,55.2655769530938
2016-08-02 03:15:00,54.328382973260204
2016-08-02 03:20:00,53.9467237939074
2016-08-02 03:25:00,55.46564047682661
2016-08-02 03:30:00,58.237162305937396
2016-08-02 03:35:00,58.19418124122139
2016-08-02 03:40:00,59.3794010255862
2016-08-02 03:45:00,59.96305214232039
2016-08-02 03:50:00,60.996760219025
2016-08-02 03:55:00,61.1428469987854
2016-08-02 04:00:00,62.249872847678
2016-08-02 04:05:00,63.742792031170595
2016-08-02 04:10:00,64.5399267859052
2016-08-02 04:15:00,65.532889552251
2016-08-02 04:20:00,66.1260795102096
2016-08-02 04:25:00,67.1674808977456
2016-08-02 04:30:00,68.6082390289296
2016-08-02 04:35:00,70.30713754011019
2016-08-02 04:40:00,71.22846935085741
2016-08-02 04:45:00,71.0753676171812
2016-08-02 04:50:00,71.7550146214428
2016-08-02 04:55:00,72.09896273383
2016-08-02 05:00:00,72.0975847640648
2016-08-02 05:05:00,71.6402403654076
2016-08-02 05:10:00,71.199673292263
2016-08-02 05:15:00,71.0837398250938
2016-08-02 05:20:00,71.00375341837061
2016-08-02 05:25:00,70.997553798711
2016-08-02 05:30:00,70.6198254628782
2016-08-02 05:35:00,71.117323909875
2016-08-02 05:40:00,70.54186750300781
2016-08-02 05:45:00,68.4548288492578
2016-08-02 05:50:00,68.4991602152044
2016-08-02 05:55:00,69.4767910696168
2016-08-02 06:00:00,70.85942119798139
2016-08-02 06:05:00,69.8479136030202
2016-08-02 06:10:00,69.8583194560852
2016-08-02 06:15:00,68.75731709892361
2016-08-02 06:20:00,64.64105774946299
2016-08-02 06:25:00,66.1042928395188
2016-08-02 06:30:00,64.7764679785502
2016-08-02 06:35:00,63.7801291140746
2016-08-02 06:40:00,66.2230686540076
2016-08-02 06:45:00,67.00576794742861
2016-08-02 06:50:00,66.5522708530856
2016-08-02 06:55:00,66.89700765710259
2016-08-02 07:00:00,67.7618659126246
2016-08-02 07:05:00,67.59829695125539
2016-08-02 07:10:00,68.6019361759858
2016-08-02 07:15:00,68.9917153176204
2016-08-02 07:20:00,67.825093419909
2016-08-02 07:25:00,66.6459457766376
2016-08-02 07:30:00,65.8697882885636
2016-08-02 07:35:00,65.634647077247
2016-08-02 07:40:00,63.9291376035046
2016-08-02 07:45:00,62.615018872045404
2016-08-02 07:50:00,61.130654208302005
2016-08-02 07:55:00,61.068035037505794
2016-08-02 08:00:00,60.649152472981804
2016-08-02 08:05:00,58.436528515594205
2016-08-02 08:10:00,59.0163508149628
2016-08-02 08:15:00,59.9932381410708
2016-08-02 08:20:00,59.8803573868686
2016-08-02 08:25:00,61.0002759068456
2016-08-02 08:30:00,61.244518645256605
2016-08-02 08:35:00,60.53262026835159
2016-08-02 08:40:00,64.0488155307484
2016-08-02 08:45:00,65.2241850392728
2016-08-02 08:50:00,64.4349245005884
2016-08-02 08:55:00,63.8758031150162
2016-08-02 09:00:00,64.12806550737159
2016-08-02 09:05:00,63.1634940857282
2016-08-02 09:10:00,64.0542091920604
2016-08-02 09:15:00,64.39131135881
2016-08-02 09:20:00,66.6973573122622
2016-08-02 09:25:00,68.1109923666676
2016-08-02 09:30:00,67.8392310499508
2016-08-02 09:35:00,68.863980703154
2016-08-02 09:40:00,69.236603021658
2016-08-02 09:45:00,69.04735468742919
2016-08-02 09:50:00,69.0046597845298
2016-08-02 09:55:00,68.382677462634
2016-08-02 10:00:00,68.3278237030596
2016-08-02 10:05:00,67.6619345368294
2016-08-02 10:10:00,67.0167933314488
2016-08-02 10:15:00,66.8043486277904
2016-08-02 10:20:00,67.1267159950266
2016-08-02 10:25:00,68.28047810548979
2016-08-02 10:30:00,68.8261970499912
2016-08-02 10:35:00,69.8041309251126
2016-08-02 10:40:00,69.3029459181766
2016-08-02 10:45:00,71.1708141635066
2016-08-02 10:50:00,72.5999550048722
2016-08-02 10:55:00,72.9124077598738
2016-08-02 11:00:00,72.6508183007832
2016-08-02 11:05:00,71.24685961039299
2016-08-02 11:10:00,69.2987510928528
2016-08-02 11:15:00,68.5907829645098
2016-08-02 11:20:00,68.72383303355159
2016-08-02 11:25:00,66.97328140247859
2016-08-02 11:30:00,67.3987978453318
2016-08-02 11:35:00,66.70152949568799
2016-08-02 11:40:00,68.3255408493598
2016-08-02 11:45:00,68.5182736273276
2016-08-02 11:50:00,69.4861070402526
2016-08-02 11:55:00,68.6479077993368
2016-08-02 12:00:00,68.0140312736612
2016-08-02 12:05:00,68.4515413620302
2016-08-02 12:10:00,69.6280420589906
2016-08-02 12:15:00,69.774887067654
2016-08-02 12:20:00,68.71931626598641
2016-08-02 12:25:00,69.2553883447726
2016-08-02 12:30:00,69.3873678553814
2016-08-02 12:35:00,73.929370502002
2016-08-02 12:40:00,75.5146533936846
2016-08-02 12:45:00,76.9775232595866
2016-08-02 12:50:00,77.0509029763692
2016-08-02 12:55:00,77.521993421601
2016-08-02 13:00:00,77.346750093998
2016-08-02 13:05:00,76.1812467546756
2016-08-02 13:10:00,75.8597006685094
2016-08-02 13:15:00,75.3846651330224
2016-08-02 13:20:00,75.8480443732492
2016-08-02 13:25:00,76.1056351996402
2016-08-02 13:30:00,77.2433242552358
2016-08-02 13:35:00,76.7370005425384
2016-08-02 13:40:00,75.46409225190419
2016-08-02 13:45:00,75.0408675076346
2016-08-02 13:50:00,73.239480075517
