# Station: FINO2
# Parameter: winddirection_vane_51m_0deg
# Unit: degree
# Titles:
Time	Value	Deviation	Quality
# Data:
2020-10-07 06:25:00	210	-99.999	2
2020-10-07 06:35:00	213	-99.999	2
2020-10-07 06:45:00	208	-99.999	2
2020-10-07 06:55:00	205	-99.999	2
2020-10-07 07:05:00	205	-99.999	2
2020-10-07 07:15:00	204	-99.999	2
2020-10-07 07:25:00	203	-99.999	2
2020-10-07 07:35:00	201	-99.999	2
2020-10-07 07:45:00	198	-99.999	2
2020-10-07 07:55:00	208	-99.999	2
2020-10-07 08:05:00	207	-99.999	2
2020-10-07 08:15:00	207	-99.999	6
2020-10-07 08:25:00	207	-99.999	6
2020-10-07 08:35:00	206	-99.999	2
2020-10-07 08:45:00	204	-99.999	2
2020-10-07 08:55:00	211	-99.999	2
2020-10-07 09:05:00	214	-99.999	2
2020-10-07 09:15:00	211	-99.999	2
2020-10-07 09:25:00	210	-99.999	2
2020-10-07 09:35:00	204	-99.999	2
2020-10-07 09:45:00	203	-99.999	2
2020-10-07 09:55:00	200	-99.999	2
2020-10-07 10:05:00	211	-99.999	2
2020-10-07 10:15:00	211	-99.999	2
2020-10-07 10:25:00	218	-99.999	2
2020-10-07 10:35:00	220	-99.999	2
2020-10-07 10:45:00	216	-99.999	2
2020-10-07 10:55:00	216	-99.999	2
2020-10-07 11:05:00	210	-99.999	2
2020-10-07 11:15:00	210	-99.999	2
2020-10-07 11:25:00	231	-99.999	2
2020-10-07 11:35:00	234	-99.999	2
2020-10-07 11:45:00	235	-99.999	2
2020-10-07 11:55:00	239	-99.999	2
2020-10-07 12:05:00	236	-99.999	2
2020-10-07 12:15:00	234	-99.999	2
2020-10-07 12:25:00	230	-99.999	2
2020-10-07 12:35:00	234	-99.999	2
2020-10-07 12:45:00	231	-99.999	2
2020-10-07 12:55:00	236	-99.999	2
2020-10-07 13:05:00	236	-99.999	2
2020-10-07 13:15:00	234	-99.999	2
2020-10-07 13:25:00	234	-99.999	2
2020-10-07 13:35:00	233	-99.999	2
2020-10-07 13:45:00	232	-99.999	2
2020-10-07 13:55:00	233	-99.999	2
2020-10-07 14:05:00	233	-99.999	6
2020-10-07 14:15:00	233	-99.999	6
2020-10-07 14:25:00	235	-99.999	2
2020-10-07 14:35:00	231	-99.999	2
2020-10-07 14:45:00	232	-99.999	2
2020-10-07 14:55:00	233	-99.999	2
2020-10-07 15:05:00	234	-99.999	2
2020-10-07 15:15:00	235	-99.999	2
2020-10-07 15:25:00	234	-99.999	2
2020-10-07 15:35:00	234	-99.999	6
2020-10-07 15:45:00	234	-99.999	6
2020-10-07 15:55:00	235	-99.999	2
2020-10-07 16:05:00	234	-99.999	2
2020-10-07 16:15:00	235	-99.999	2
2020-10-07 16:25:00	232	-99.999	2
2020-10-07 16:35:00	235	-99.999	2
2020-10-07 16:45:00	230	-99.999	2
2020-10-07 16:55:00	225	-99.999	2
2020-10-07 17:05:00	221	-99.999	2
2020-10-07 17:15:00	225	-99.999	2
2020-10-07 17:25:00	228	-99.999	2
2020-10-07 17:35:00	239	-99.999	2
2020-10-07 17:45:00	239	-99.999	2
2020-10-07 17:55:00	241	-99.999	2
2020-10-07 18:05:00	244	-99.999	2
2020-10-07 18:15:00	243	-99.999	2
2020-10-07 18:25:00	239	-99.999	2
2020-10-07 18:35:00	241	-99.999	2
2020-10-07 18:45:00	242	-99.999	2
2020-10-07 18:55:00	250	-99.999	2
2020-10-07 19:05:00	249	-99.999	2
2020-10-07 19:15:00	253	-99.999	2
2020-10-07 19:25:00	253	-99.999	2
2020-10-07 19:35:00	258	-99.999	2
2020-10-07 19:45:00	254	-99.999	2
2020-10-07 19:55:00	257	-99.999	2
2020-10-07 20:05:00	249	-99.999	2
2020-10-07 20:15:00	250	-99.999	2
2020-10-07 20:25:00	251	-99.999	2
2020-10-07 20:35:00	250	-99.999	2
2020-10-07 20:45:00	249	-99.999	2
2020-10-07 20:55:00	248	-99.999	2
2020-10-07 21:05:00	251	-99.999	2
2020-10-07 21:15:00	249	-99.999	2
2020-10-07 21:25:00	252	-99.999	2
2020-10-07 21:35:00	252	-99.999	2
2020-10-07 21:45:00	253	-99.999	2
2020-10-07 21:55:00	249	-99.999	2
2020-10-07 22:05:00	253	-99.999	2
2020-10-07 22:15:00	253	-99.999	2
2020-10-07 22:25:00	249	-99.999	2
2020-10-07 22:35:00	249	-99.999	2
2020-10-07 22:45:00	250	-99.999	2
2020-10-07 22:55:00	245	-99.999	2
2020-10-07 23:05:00	244	-99.999	2
2020-10-07 23:15:00	247	-99.999	2
2020-10-07 23:25:00	251	-99.999	2
2020-10-07 23:35:00	256	-99.999	2
2020-10-07 23:45:00	257	-99.999	2
2020-10-07 23:55:00	258	-99.999	2
2020-10-08 00:05:00	256	-99.999	2
2020-10-08 00:15:00	256	-99.999	2
2020-10-08 00:25:00	255	-99.999	2
2020-10-08 00:35:00	257	-99.999	2
2020-10-08 00:45:00	256	-99.999	2
2020-10-08 00:55:00	256	-99.999	2
2020-10-08 01:05:00	255	-99.999	2
2020-10-08 01:15:00	260	-99.999	2
2020-10-08 01:25:00	261	-99.999	2
2020-10-08 01:35:00	262	-99.999	2
2020-10-08 01:45:00	260	-99.999	2
2020-10-08 01:55:00	258	-99.999	2
2020-10-08 02:05:00	261	-99.999	2
2020-10-08 02:15:00	259	-99.999	2
2020-10-08 02:25:00	257	-99.999	2
2020-10-08 02:35:00	258	-99.999	2
2020-10-08 02:45:00	256	-99.999	2
2020-10-08 02:55:00	251	-99.999	2
2020-10-08 03:05:00	250	-99.999	2
2020-10-08 03:15:00	248	-99.999	2
2020-10-08 03:25:00	249	-99.999	2
2020-10-08 03:35:00	247	-99.999	2
2020-10-08 03:45:00	244	-99.999	2
2020-10-08 03:55:00	243	-99.999	2
2020-10-08 04:05:00	243	-99.999	2
2020-10-08 04:15:00	245	-99.999	2
2020-10-08 04:25:00	245	-99.999	2
2020-10-08 04:35:00	244	-99.999	2
2020-10-08 04:45:00	244	-99.999	2
2020-10-08 04:55:00	245	-99.999	2
2020-10-08 05:05:00	246	-99.999	2
2020-10-08 05:15:00	246	-99.999	6
2020-10-08 05:25:00	246	-99.999	6
2020-10-08 05:35:00	243	-99.999	2
2020-10-08 05:45:00	237	-99.999	2
2020-10-08 05:55:00	241	-99.999	2
2020-10-08 06:05:00	240	-99.999	2
2020-10-08 06:15:00	237	-99.999	2
2020-10-08 06:25:00	236	-99.999	2
2020-10-08 06:35:00	235	-99.999	2
2020-10-08 06:45:00	235	-99.999	2
2020-10-08 06:55:00	234	-99.999	2
2020-10-08 07:05:00	236	-99.999	2
2020-10-08 07:15:00	237	-99.999	2
2020-10-08 07:25:00	237	-99.999	2
2020-10-08 07:35:00	236	-99.999	2
2020-10-08 07:45:00	227	-99.999	2
2020-10-08 07:55:00	220	-99.999	2
2020-10-08 08:05:00	217	-99.999	2
2020-10-08 08:15:00	216	-99.999	2
2020-10-08 08:25:00	216	-99.999	2
2020-10-08 08:35:00	218	-99.999	2
2020-10-08 08:45:00	216	-99.999	2
2020-10-08 08:55:00	220	-99.999	2
2020-10-08 09:05:00	219	-99.999	2
2020-10-08 09:15:00	219	-99.999	2
2020-10-08 09:25:00	216	-99.999	2
2020-10-08 09:35:00	217	-99.999	2
2020-10-08 09:45:00	213	-99.999	2
2020-10-08 09:55:00	217	-99.999	2
2020-10-08 10:05:00	216	-99.999	2
2020-10-08 10:15:00	213	-99.999	2
2020-10-08 10:25:00	213	-99.999	2
2020-10-08 10:35:00	210	-99.999	2
2020-10-08 10:45:00	213	-99.999	2
2020-10-08 10:55:00	209	-99.999	2
2020-10-08 11:05:00	210	-99.999	2
2020-10-08 11:15:00	207	-99.999	2
2020-10-08 11:25:00	204	-99.999	2
2020-10-08 11:35:00	203	-99.999	2
2020-10-08 11:45:00	206	-99.999	2
2020-10-08 11:55:00	206	-99.999	2
2020-10-08 12:05:00	202	-99.999	2
2020-10-08 12:15:00	202	-99.999	6
2020-10-08 12:25:00	202	-99.999	6
2020-10-08 12:35:00	200	-99.999	2
2020-10-08 12:45:00	197	-99.999	2
2020-10-08 12:55:00	193	-99.999	2
2020-10-08 13:05:00	192	-99.999	2
2020-10-08 13:15:00	194	-99.999	2
2020-10-08 13:25:00	190	-99.999	2
2020-10-08 13:35:00	192	-99.999	2
2020-10-08 13:45:00	191	-99.999	2
2020-10-08 13:55:00	191	-99.999	2
2020-10-08 14:05:00	188	-99.999	2
2020-10-08 14:15:00	188	-99.999	2
2020-10-08 14:25:00	186	-99.999	2
2020-10-08 14:35:00	185	-99.999	2
2020-10-08 14:45:00	183	-99.999	2
2020-10-08 14:55:00	185	-99.999	2
2020-10-08 15:05:00	183	-99.999	2
2020-10-08 15:15:00	175	-99.999	2
2020-10-08 15:25:00	169	-99.999	2
2020-10-08 15:35:00	172	-99.999	2
2020-10-08 15:45:00	172	-99.999	2
2020-10-08 15:55:00	175	-99.999	2
2020-10-08 16:05:00	168	-99.999	2
2020-10-08 16:15:00	169	-99.999	2
2020-10-08 16:25:00	171	-99.999	2
2020-10-08 16:35:00	175	-99.999	2
2020-10-08 16:45:00	175	-99.999	2
2020-10-08 16:55:00	180	-99.999	2
2020-10-08 17:05:00	184	-99.999	2
2020-10-08 17:15:00	187	-99.999	2
2020-10-08 17:25:00	187	-99.999	6
2020-10-08 17:35:00	187	-99.999	6
2020-10-08 17:45:00	188	-99.999	2
2020-10-08 17:55:00	192	-99.999	2
2020-10-08 18:05:00	192	-99.999	2
2020-10-08 18:15:00	194	-99.999	2
2020-10-08 18:25:00	194	-99.999	6
2020-10-08 18:35:00	194	-99.999	6
2020-10-08 18:45:00	195	-99.999	2
2020-10-08 18:55:00	197	-99.999	2
2020-10-08 19:05:00	198	-99.999	2
2020-10-08 19:15:00	200	-99.999	2
2020-10-08 19:25:00	202	-99.999	2
2020-10-08 19:35:00	200	-99.999	2
2020-10-08 19:45:00	201	-99.999	2
2020-10-08 19:55:00	200	-99.999	2
2020-10-08 20:05:00	202	-99.999	2
2020-10-08 20:15:00	203	-99.999	2
2020-10-08 20:25:00	206	-99.999	2
2020-10-08 20:35:00	208	-99.999	2
2020-10-08 20:45:00	212	-99.999	2
2020-10-08 20:55:00	217	-99.999	2
2020-10-08 21:05:00	220	-99.999	2
2020-10-08 21:15:00	221	-99.999	2
2020-10-08 21:25:00	224	-99.999	2
2020-10-08 21:35:00	226	-99.999	2
2020-10-08 21:45:00	226	-99.999	6
2020-10-08 21:55:00	226	-99.999	6
2020-10-08 22:05:00	226	-99.999	6
2020-10-08 22:15:00	226	-99.999	6
2020-10-08 22:25:00	225	-99.999	2
2020-10-08 22:35:00	225	-99.999	2
2020-10-08 22:45:00	226	-99.999	2
2020-10-08 22:55:00	227	-99.999	2
2020-10-08 23:05:00	227	-99.999	2
2020-10-08 23:15:00	228	-99.999	2
2020-10-08 23:25:00	231	-99.999	2
2020-10-08 23:35:00	235	-99.999	2
2020-10-08 23:45:00	238	-99.999	2
2020-10-08 23:55:00	243	-99.999	2
2020-10-09 00:05:00	245	-99.999	2
2020-10-09 00:15:00	263	-99.999	2
2020-10-09 00:25:00	304	-99.999	2
2020-10-09 00:35:00	307	-99.999	2
2020-10-09 00:45:00	307	-99.999	6
2020-10-09 00:55:00	307	-99.999	6
2020-10-09 01:05:00	303	-99.999	2
2020-10-09 01:15:00	307	-99.999	2
2020-10-09 01:25:00	306	-99.999	2
2020-10-09 01:35:00	306	-99.999	2
2020-10-09 01:45:00	305	-99.999	2
2020-10-09 01:55:00	307	-99.999	2
2020-10-09 02:05:00	305	-99.999	2
2020-10-09 02:15:00	301	-99.999	2
2020-10-09 02:25:00	302	-99.999	2
2020-10-09 02:35:00	301	-99.999	2
2020-10-09 02:45:00	300	-99.999	2
2020-10-09 02:55:00	300	-99.999	2
2020-10-09 03:05:00	298	-99.999	2
2020-10-09 03:15:00	298	-99.999	2
2020-10-09 03:25:00	296	-99.999	2
2020-10-09 03:35:00	294	-99.999	2
2020-10-09 03:45:00	294	-99.999	2
2020-10-09 03:55:00	298	-99.999	2
2020-10-09 04:05:00	296	-99.999	2
2020-10-09 04:15:00	293	-99.999	2
2020-10-09 04:25:00	292	-99.999	2
2020-10-09 04:35:00	294	-99.999	2
2020-10-09 04:45:00	295	-99.999	2
2020-10-09 04:55:00	294	-99.999	2
2020-10-09 05:05:00	293	-99.999	2
2020-10-09 05:15:00	289	-99.999	2
2020-10-09 05:25:00	292	-99.999	2
2020-10-09 05:35:00	294	-99.999	2
2020-10-09 05:45:00	293	-99.999	2
2020-10-09 05:55:00	286	-99.999	2
2020-10-09 06:05:00	287	-99.999	2
2020-10-09 06:15:00	288	-99.999	2
2020-10-09 06:25:00	290	-99.999	2
2020-10-09 06:35:00	286	-99.999	2
2020-10-09 06:45:00	282	-99.999	2
2020-10-09 06:55:00	279	-99.999	2
2020-10-09 07:05:00	282	-99.999	2
2020-10-09 07:15:00	283	-99.999	2
2020-10-09 07:25:00	284	-99.999	2
2020-10-09 07:35:00	286	-99.999	2
2020-10-09 07:45:00	291	-99.999	2
2020-10-09 07:55:00	284	-99.999	2
2020-10-09 08:05:00	282	-99.999	2
2020-10-09 08:15:00	281	-99.999	2
2020-10-09 08:25:00	284	-99.999	2
2020-10-09 08:35:00	274	-99.999	2
2020-10-09 08:45:00	278	-99.999	2
2020-10-09 08:55:00	275	-99.999	2
2020-10-09 09:05:00	277	-99.999	2
2020-10-09 09:15:00	278	-99.999	2
2020-10-09 09:25:00	279	-99.999	2
2020-10-09 09:35:00	272	-99.999	2
2020-10-09 09:45:00	270	-99.999	2
2020-10-09 09:55:00	274	-99.999	2
2020-10-09 10:05:00	274	-99.999	2
2020-10-09 10:15:00	268	-99.999	2
2020-10-09 10:25:00	272	-99.999	2
2020-10-09 10:35:00	271	-99.999	2
2020-10-09 10:45:00	263	-99.999	2
2020-10-09 10:55:00	266	-99.999	2
2020-10-09 11:05:00	253	-99.999	2
2020-10-09 11:15:00	252	-99.999	2
2020-10-09 11:25:00	256	-99.999	2
2020-10-09 11:35:00	249	-99.999	2
2020-10-09 11:45:00	245	-99.999	2
2020-10-09 11:55:00	247	-99.999	2
2020-10-09 12:05:00	248	-99.999	2
2020-10-09 12:15:00	253	-99.999	2
2020-10-09 12:25:00	251	-99.999	2
2020-10-09 12:35:00	241	-99.999	2
2020-10-09 12:45:00	239	-99.999	2
2020-10-09 12:55:00	243	-99.999	2
2020-10-09 13:05:00	241	-99.999	2
2020-10-09 13:15:00	232	-99.999	2
2020-10-09 13:25:00	228	-99.999	2
2020-10-09 13:35:00	222	-99.999	2
2020-10-09 13:45:00	222	-99.999	2
2020-10-09 13:55:00	231	-99.999	2
2020-10-09 14:05:00	231	-99.999	2
2020-10-09 14:15:00	234	-99.999	2
2020-10-09 14:25:00	224	-99.999	2
2020-10-09 14:35:00	224	-99.999	2
2020-10-09 14:45:00	230	-99.999	2
2020-10-09 14:55:00	227	-99.999	2
2020-10-09 15:05:00	225	-99.999	2
2020-10-09 15:15:00	221	-99.999	2
2020-10-09 15:25:00	220	-99.999	2
2020-10-09 15:35:00	222	-99.999	2
2020-10-09 15:45:00	216	-99.999	2
2020-10-09 15:55:00	219	-99.999	2
2020-10-09 16:05:00	221	-99.999	2
2020-10-09 16:15:00	219	-99.999	2
2020-10-09 16:25:00	207	-99.999	2
2020-10-09 16:35:00	201	-99.999	2
2020-10-09 16:45:00	196	-99.999	2
2020-10-09 16:55:00	196	-99.999	2
2020-10-09 17:05:00	201	-99.999	2
2020-10-09 17:15:00	194	-99.999	2
2020-10-09 17:25:00	195	-99.999	2
2020-10-09 17:35:00	191	-99.999	2
2020-10-09 17:45:00	195	-99.999	2
2020-10-09 17:55:00	199	-99.999	2
2020-10-09 18:05:00	191	-99.999	2
2020-10-09 18:15:00	191	-99.999	2
2020-10-09 18:25:00	190	-99.999	2
2020-10-09 18:35:00	193	-99.999	2
2020-10-09 18:45:00	193	-99.999	2
2020-10-09 18:55:00	188	-99.999	2
2020-10-09 19:05:00	192	-99.999	2
2020-10-09 19:15:00	192	-99.999	2
2020-10-09 19:25:00	193	-99.999	2
2020-10-09 19:35:00	193	-99.999	6
2020-10-09 19:45:00	193	-99.999	6
2020-10-09 19:55:00	193	-99.999	6
2020-10-09 20:05:00	193	-99.999	6
2020-10-09 20:15:00	195	-99.999	2
2020-10-09 20:25:00	198	-99.999	2
2020-10-09 20:35:00	194	-99.999	2
2020-10-09 20:45:00	192	-99.999	2
2020-10-09 20:55:00	196	-99.999	2
2020-10-09 21:05:00	195	-99.999	2
2020-10-09 21:15:00	197	-99.999	2
2020-10-09 21:25:00	196	-99.999	2
2020-10-09 21:35:00	203	-99.999	2
2020-10-09 21:45:00	206	-99.999	2
2020-10-09 21:55:00	209	-99.999	2
2020-10-09 22:05:00	211	-99.999	2
2020-10-09 22:15:00	207	-99.999	2
2020-10-09 22:25:00	216	-99.999	2
2020-10-09 22:35:00	218	-99.999	2
2020-10-09 22:45:00	215	-99.999	2
2020-10-09 22:55:00	209	-99.999	2
2020-10-09 23:05:00	223	-99.999	2
2020-10-09 23:15:00	223	-99.999	2
2020-10-09 23:25:00	226	-99.999	2
2020-10-09 23:35:00	225	-99.999	2
2020-10-09 23:45:00	232	-99.999	2
2020-10-09 23:55:00	227	-99.999	2
2020-10-10 00:05:00	225	-99.999	2
2020-10-10 00:15:00	226	-99.999	2
2020-10-10 00:25:00	219	-99.999	2
2020-10-10 00:35:00	216	-99.999	2
2020-10-10 00:45:00	210	-99.999	2
2020-10-10 00:55:00	206	-99.999	2
2020-10-10 01:05:00	203	-99.999	2
2020-10-10 01:15:00	202	-99.999	2
2020-10-10 01:25:00	207	-99.999	2
2020-10-10 01:35:00	210	-99.999	2
2020-10-10 01:45:00	212	-99.999	2
2020-10-10 01:55:00	217	-99.999	2
2020-10-10 02:05:00	218	-99.999	2
2020-10-10 02:15:00	215	-99.999	2
2020-10-10 02:25:00	213	-99.999	2
2020-10-10 02:35:00	214	-99.999	2
2020-10-10 02:45:00	209	-99.999	2
2020-10-10 02:55:00	217	-99.999	2
2020-10-10 03:05:00	208	-99.999	2
2020-10-10 03:15:00	213	-99.999	2
2020-10-10 03:25:00	215	-99.999	2
2020-10-10 03:35:00	206	-99.999	2
2020-10-10 03:45:00	201	-99.999	2
2020-10-10 03:55:00	205	-99.999	2
2020-10-10 04:05:00	205	-99.999	2
2020-10-10 04:15:00	198	-99.999	2
2020-10-10 04:25:00	204	-99.999	2
2020-10-10 04:35:00	204	-99.999	6
2020-10-10 04:45:00	204	-99.999	6
2020-10-10 04:55:00	206	-99.999	2
2020-10-10 05:05:00	211	-99.999	2
2020-10-10 05:15:00	208	-99.999	2
2020-10-10 05:25:00	207	-99.999	2
2020-10-10 05:35:00	217	-99.999	2
2020-10-10 05:45:00	220	-99.999	2
2020-10-10 05:55:00	213	-99.999	2
2020-10-10 06:05:00	204	-99.999	2
2020-10-10 06:15:00	227	-99.999	2
2020-10-10 06:25:00	229	-99.999	2
2020-10-10 06:35:00	237	-99.999	2
2020-10-10 06:45:00	246	-99.999	2
2020-10-10 06:55:00	254	-99.999	2
2020-10-10 07:05:00	249	-99.999	2
2020-10-10 07:15:00	251	-99.999	2
2020-10-10 07:25:00	256	-99.999	2
2020-10-10 07:35:00	254	-99.999	2
2020-10-10 07:45:00	256	-99.999	2
2020-10-10 07:55:00	255	-99.999	2
2020-10-10 08:05:00	250	-99.999	2
2020-10-10 08:15:00	255	-99.999	2
2020-10-10 08:25:00	257	-99.999	2
2020-10-10 08:35:00	258	-99.999	2
2020-10-10 08:45:00	258	-99.999	2
2020-10-10 08:55:00	259	-99.999	2
2020-10-10 09:05:00	259	-99.999	2
2020-10-10 09:15:00	261	-99.999	2
2020-10-10 09:25:00	259	-99.999	2
2020-10-10 09:35:00	256	-99.999	2
2020-10-10 09:45:00	256	-99.999	6
2020-10-10 09:55:00	256	-99.999	6
2020-10-10 10:05:00	254	-99.999	2
2020-10-10 10:15:00	251	-99.999	2
2020-10-10 10:25:00	249	-99.999	2
2020-10-10 10:35:00	253	-99.999	2
2020-10-10 10:45:00	252	-99.999	2
2020-10-10 10:55:00	251	-99.999	2
2020-10-10 11:05:00	247	-99.999	2
2020-10-10 11:15:00	241	-99.999	2
2020-10-10 11:25:00	243	-99.999	2
2020-10-10 11:35:00	245	-99.999	2
2020-10-10 11:45:00	259	-99.999	2
2020-10-10 11:55:00	246	-99.999	2
2020-10-10 12:05:00	246	-99.999	2
2020-10-10 12:15:00	250	-99.999	2
2020-10-10 12:25:00	255	-99.999	2
2020-10-10 12:35:00	256	-99.999	2
2020-10-10 12:45:00	245	-99.999	2
2020-10-10 12:55:00	257	-99.999	2
2020-10-10 13:05:00	254	-99.999	2
2020-10-10 13:15:00	250	-99.999	2
2020-10-10 13:25:00	247	-99.999	2
2020-10-10 13:35:00	245	-99.999	2
2020-10-10 13:45:00	248	-99.999	2
2020-10-10 13:55:00	242	-99.999	2
2020-10-10 14:05:00	238	-99.999	2
2020-10-10 14:15:00	237	-99.999	2
2020-10-10 14:25:00	247	-99.999	2
2020-10-10 14:35:00	248	-99.999	2
2020-10-10 14:45:00	253	-99.999	2
2020-10-10 14:55:00	255	-99.999	2
2020-10-10 15:05:00	249	-99.999	2
2020-10-10 15:15:00	242	-99.999	2
2020-10-10 15:25:00	248	-99.999	2
2020-10-10 15:35:00	245	-99.999	2
2020-10-10 15:45:00	248	-99.999	2
2020-10-10 15:55:00	249	-99.999	2
2020-10-10 16:05:00	250	-99.999	2
2020-10-10 16:15:00	251	-99.999	2
2020-10-10 16:25:00	249	-99.999	2
2020-10-10 16:35:00	251	-99.999	2
2020-10-10 16:45:00	249	-99.999	2
2020-10-10 16:55:00	246	-99.999	2
2020-10-10 17:05:00	248	-99.999	2
2020-10-10 17:15:00	248	-99.999	6
2020-10-10 17:25:00	248	-99.999	6
2020-10-10 17:35:00	253	-99.999	2
2020-10-10 17:45:00	246	-99.999	2
2020-10-10 17:55:00	249	-99.999	2
2020-10-10 18:05:00	248	-99.999	2
2020-10-10 18:15:00	249	-99.999	2
2020-10-10 18:25:00	243	-99.999	2
2020-10-10 18:35:00	244	-99.999	2
2020-10-10 18:45:00	239	-99.999	2
2020-10-10 18:55:00	243	-99.999	2
2020-10-10 19:05:00	247	-99.999	2
2020-10-10 19:15:00	247	-99.999	2
2020-10-10 19:25:00	243	-99.999	2
2020-10-10 19:35:00	240	-99.999	2
2020-10-10 19:45:00	237	-99.999	2
2020-10-10 19:55:00	246	-99.999	2
2020-10-10 20:05:00	249	-99.999	2
2020-10-10 20:15:00	253	-99.999	2
2020-10-10 20:25:00	252	-99.999	2
2020-10-10 20:35:00	251	-99.999	2
2020-10-10 20:45:00	252	-99.999	2
2020-10-10 20:55:00	251	-99.999	2
2020-10-10 21:05:00	248	-99.999	2
2020-10-10 21:15:00	250	-99.999	2
2020-10-10 21:25:00	245	-99.999	2
2020-10-10 21:35:00	248	-99.999	2
2020-10-10 21:45:00	251	-99.999	2
2020-10-10 21:55:00	248	-99.999	2
2020-10-10 22:05:00	249	-99.999	2
2020-10-10 22:15:00	251	-99.999	2
2020-10-10 22:25:00	249	-99.999	2
2020-10-10 22:35:00	250	-99.999	2
2020-10-10 22:45:00	250	-99.999	2
2020-10-10 22:55:00	246	-99.999	2
2020-10-10 23:05:00	248	-99.999	2
2020-10-10 23:15:00	249	-99.999	2
2020-10-10 23:25:00	244	-99.999	2
2020-10-10 23:35:00	244	-99.999	2
2020-10-10 23:45:00	245	-99.999	2
2020-10-10 23:55:00	240	-99.999	2
2020-10-11 00:05:00	241	-99.999	2
2020-10-11 00:15:00	242	-99.999	2
2020-10-11 00:25:00	244	-99.999	2
2020-10-11 00:35:00	242	-99.999	2
2020-10-11 00:45:00	243	-99.999	2
2020-10-11 00:55:00	245	-99.999	2
2020-10-11 01:05:00	242	-99.999	2
2020-10-11 01:15:00	243	-99.999	2
2020-10-11 01:25:00	243	-99.999	6
2020-10-11 01:35:00	243	-99.999	6
2020-10-11 01:45:00	243	-99.999	6
2020-10-11 01:55:00	244	-99.999	2
2020-10-11 02:05:00	244	-99.999	2
2020-10-11 02:15:00	240	-99.999	2
2020-10-11 02:25:00	243	-99.999	2
2020-10-11 02:35:00	244	-99.999	2
2020-10-11 02:45:00	241	-99.999	2
2020-10-11 02:55:00	241	-99.999	2
2020-10-11 03:05:00	242	-99.999	2
2020-10-11 03:15:00	236	-99.999	2
2020-10-11 03:25:00	234	-99.999	2
2020-10-11 03:35:00	235	-99.999	2
2020-10-11 03:45:00	237	-99.999	2
2020-10-11 03:55:00	236	-99.999	2
2020-10-11 04:05:00	234	-99.999	2
2020-10-11 04:15:00	205	-99.999	2
2020-10-11 04:25:00	193	-99.999	2
2020-10-11 04:35:00	202	-99.999	2
2020-10-11 04:45:00	201	-99.999	2
2020-10-11 04:55:00	209	-99.999	2
2020-10-11 05:05:00	213	-99.999	2
2020-10-11 05:15:00	213	-99.999	2
2020-10-11 05:25:00	215	-99.999	2
2020-10-11 05:35:00	213	-99.999	2
2020-10-11 05:45:00	218	-99.999	2
2020-10-11 05:55:00	215	-99.999	2
2020-10-11 06:05:00	214	-99.999	2
2020-10-11 06:15:00	210	-99.999	2
2020-10-11 06:25:00	211	-99.999	2
2020-10-11 06:35:00	210	-99.999	2
2020-10-11 06:45:00	214	-99.999	2
2020-10-11 06:55:00	208	-99.999	2
2020-10-11 07:05:00	206	-99.999	2
2020-10-11 07:15:00	206	-99.999	2
2020-10-11 07:25:00	209	-99.999	2
2020-10-11 07:35:00	213	-99.999	2
2020-10-11 07:45:00	214	-99.999	2
2020-10-11 07:55:00	211	-99.999	2
2020-10-11 08:05:00	219	-99.999	2
2020-10-11 08:15:00	211	-99.999	2
2020-10-11 08:25:00	211	-99.999	2
2020-10-11 08:35:00	210	-99.999	2
2020-10-11 08:45:00	211	-99.999	2
2020-10-11 08:55:00	218	-99.999	2
2020-10-11 09:05:00	218	-99.999	2
2020-10-11 09:15:00	211	-99.999	2
2020-10-11 09:25:00	212	-99.999	2
2020-10-11 09:35:00	214	-99.999	2
2020-10-11 09:45:00	218	-99.999	2
2020-10-11 09:55:00	222	-99.999	2
2020-10-11 10:05:00	223	-99.999	2
2020-10-11 10:15:00	222	-99.999	2
2020-10-11 10:25:00	230	-99.999	2
2020-10-11 10:35:00	221	-99.999	2
2020-10-11 10:45:00	226	-99.999	2
2020-10-11 10:55:00	221	-99.999	2
2020-10-11 11:05:00	221	-99.999	2
2020-10-11 11:15:00	218	-99.999	2
2020-10-11 11:25:00	218	-99.999	2
2020-10-11 11:35:00	217	-99.999	2
2020-10-11 11:45:00	217	-99.999	2
2020-10-11 11:55:00	206	-99.999	2
2020-10-11 12:05:00	203	-99.999	2
2020-10-11 12:15:00	204	-99.999	2
2020-10-11 12:25:00	217	-99.999	2
2020-10-11 12:35:00	205	-99.999	2
2020-10-11 12:45:00	208	-99.999	2
2020-10-11 12:55:00	204	-99.999	2
2020-10-11 13:05:00	209	-99.999	2
2020-10-11 13:15:00	204	-99.999	2
2020-10-11 13:25:00	195	-99.999	2
2020-10-11 13:35:00	200	-99.999	2
2020-10-11 13:45:00	208	-99.999	2
2020-10-11 13:55:00	206	-99.999	2
2020-10-11 14:05:00	213	-99.999	2
2020-10-11 14:15:00	206	-99.999	2
2020-10-11 14:25:00	204	-99.999	2
2020-10-11 14:35:00	200	-99.999	2
2020-10-11 14:45:00	196	-99.999	2
2020-10-11 14:55:00	191	-99.999	2
2020-10-11 15:05:00	203	-99.999	2
2020-10-11 15:15:00	199	-99.999	2
2020-10-11 15:25:00	196	-99.999	2
2020-10-11 15:35:00	194	-99.999	2
2020-10-11 15:45:00	220	-99.999	2
