# Station: FINO2
# Parameter: windspeed_cup_102m_180deg
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Deviation	Quality
2020-10-03 18:35:00	13.03	7.42	18.6	2.07	3
2020-10-03 18:45:00	12.5	7.14	18.38	1.95	3
2020-10-03 18:55:00	13.74	8.53	19.27	1.69	3
2020-10-03 19:05:00	13.46	9.2	16.37	1.49	3
2020-10-03 19:15:00	13.13	8.86	15.81	1.28	3
2020-10-03 19:25:00	13.39	9.45	16.92	1.19	3
2020-10-03 19:35:00	13.18	8.14	16.7	1.68	3
2020-10-03 19:45:00	12.84	7.48	15.97	1.64	3
2020-10-03 19:55:00	12.71	7.92	16.87	1.7	3
2020-10-03 20:05:00	12.22	7.52	17.94	1.82	3
2020-10-03 20:15:00	13.25	8.23	17.68	2.03	3
2020-10-03 20:25:00	12.99	8.39	16.47	1.71	3
2020-10-03 20:35:00	11.2	5.82	16.55	1.95	3
2020-10-03 20:45:00	12.33	8.15	17.49	1.86	3
2020-10-03 20:55:00	13.93	9.24	17.55	1.24	3
2020-10-03 21:05:00	14.49	12.3	17.08	.92	3
2020-10-03 21:15:00	14.55	11.41	17.39	.94	3
2020-10-03 21:25:00	13.7	10.02	16.55	1.09	3
2020-10-03 21:35:00	13.72	10.49	16.76	.91	3
2020-10-03 21:45:00	14.26	11.82	16.54	.84	3
2020-10-03 21:55:00	13.91	11.04	16.77	.85	3
2020-10-03 22:05:00	13.56	11.13	16.27	.92	3
2020-10-03 22:15:00	13.7	10.12	16.74	1.07	3
2020-10-03 22:25:00	12.63	9.68	14.96	.95	3
2020-10-03 22:35:00	11.3	8.68	15.15	1.17	3
2020-10-03 22:45:00	12.12	9.24	16.31	1.23	3
2020-10-03 22:55:00	11.32	8.4	14.24	1.08	3
2020-10-03 23:05:00	11.76	8.89	15.05	1.19	3
2020-10-03 23:15:00	12.41	9.38	15.36	.96	3
2020-10-03 23:25:00	11.09	7.59	14.4	1.2	3
2020-10-03 23:35:00	9.94	6.61	12.74	1.2	3
2020-10-03 23:45:00	9.89	7.45	12.85	.98	3
2020-10-03 23:55:00	10.1	7.2	13.16	1.03	3
2020-10-04 00:05:00	10.19	8.07	12.93	.85	3
2020-10-04 00:15:00	9.71	7.75	12.47	.81	3
2020-10-04 00:25:00	8.76	4.57	11.5	1.18	3
2020-10-04 00:35:00	9.01	5.06	11.25	.99	3
2020-10-04 00:45:00	8.38	5.52	10.57	.85	3
2020-10-04 00:55:00	6.7	4.27	10.23	.97	3
2020-10-04 01:05:00	6.4	3.86	9.79	.94	3
2020-10-04 01:15:00	7.06	4.62	9.6	.86	3
2020-10-04 01:25:00	6.68	4.04	8.88	1.07	3
2020-10-04 01:35:00	5.93	3.13	8.13	.81	3
2020-10-04 01:45:00	6.22	4.31	7.96	.65	3
2020-10-04 01:55:00	5.53	3.67	7.16	.73	3
2020-10-04 02:05:00	5.76	4.21	6.9	.55	3
2020-10-04 02:15:00	5.9	4.73	7.23	.39	3
2020-10-04 02:25:00	5.9	3.47	8.12	.75	3
2020-10-04 02:35:00	5.05	3.07	6.93	.65	3
2020-10-04 02:45:00	4.04	2.72	5.48	.6	3
2020-10-04 02:55:00	4.01	3.19	5.04	.35	3
2020-10-04 03:05:00	4.11	3.04	5.04	.35	3
2020-10-04 03:15:00	3.82	2.88	4.6	.3	3
2020-10-04 03:25:00	4.09	2.6	5.07	.42	3
2020-10-04 03:35:00	3.23	1.4	5.37	.78	3
2020-10-04 03:45:00	3.66	1.23	5.72	1.02	3
2020-10-04 03:55:00	2.48	.98	5.35	.69	3
2020-10-04 04:05:00	2.66	.97	4.99	.76	3
2020-10-04 04:15:00	2.13	.83	4.15	.59	3
2020-10-04 04:25:00	3.89	2.42	4.7	.46	3
2020-10-04 04:35:00	3.03	1.72	4.12	.56	3
2020-10-04 04:45:00	1.99	1.28	3.32	.52	3
2020-10-04 04:55:00	6.36	1.82	10.4	2.5	3
2020-10-04 05:05:00	5.39	1.94	10.01	1.63	3
2020-10-04 05:15:00	5.3	1.26	11.06	1.93	7
2020-10-04 05:25:00	4.86	1.69	10.48	1.57	7
2020-10-04 05:35:00	3.43	1.12	6.84	.94	3
2020-10-04 05:45:00	4.6	1.3	10.51	2.24	7
2020-10-04 05:55:00	3.64	1.38	6.5	.98	3
2020-10-04 06:05:00	3.05	.62	6.61	1.07	3
2020-10-04 06:15:00	3.46	1.09	7.08	1.2	3
2020-10-04 06:25:00	6.87	5.68	7.69	.41	3
2020-10-04 06:35:00	5.26	3.46	6.81	.82	3
2020-10-04 06:45:00	4	1.85	5.97	.85	3
2020-10-04 06:55:00	3.81	1.33	7	1.46	3
2020-10-04 07:05:00	5.84	1.61	7.81	1.44	3
2020-10-04 07:15:00	2.86	.98	6.62	1.35	3
2020-10-04 07:25:00	2.83	1.14	6.67	.85	3
2020-10-04 07:35:00	4.99	1.59	10.13	2.5	7
2020-10-04 07:45:00	6.5	1.7	10.68	2.3	3
2020-10-04 07:55:00	5.21	2.01	9.73	1.79	3
2020-10-04 08:05:00	6.84	2.4	9.76	1.7	3
2020-10-04 08:15:00	6.54	4.89	8.13	.73	3
2020-10-04 08:25:00	2.46	.89	5.7	1.11	3
2020-10-04 08:35:00	3.05	.84	6.48	.88	3
2020-10-04 08:45:00	3.07	.7	6.46	1.01	3
2020-10-04 08:55:00	2.51	.73	4.89	.89	3
2020-10-04 09:05:00	2.67	.85	5.44	.84	3
2020-10-04 09:15:00	2.58	.79	5.98	.83	3
2020-10-04 09:25:00	2.82	1.24	5.64	.81	3
2020-10-04 09:35:00	2.59	.71	5.79	.88	3
2020-10-04 09:45:00	2.51	.85	4.61	.72	3
2020-10-04 09:55:00	3.79	.97	6.16	1.15	3
2020-10-04 10:05:00	3.48	1.71	5.43	.69	3
2020-10-04 10:15:00	4.35	1.26	6.65	1.22	3
2020-10-04 10:25:00	3.25	.74	5.6	1.14	3
2020-10-04 10:35:00	2.26	.95	4.64	.78	3
2020-10-04 10:45:00	2.87	1.05	5.69	1.11	3
2020-10-04 10:55:00	2.96	.98	5.38	1.02	3
2020-10-04 11:05:00	2.97	1.23	5.44	1.04	3
2020-10-04 11:15:00	2.54	1.16	3.93	.62	3
2020-10-04 11:25:00	2.89	.6	4.46	.97	3
2020-10-04 11:35:00	2.69	.97	3.88	.56	3
2020-10-04 11:45:00	2.91	2.35	3.65	.26	3
2020-10-04 11:55:00	3.49	2.8	4.43	.23	3
2020-10-04 12:05:00	3.43	2.72	4.14	.3	3
2020-10-04 12:15:00	3.02	2.39	3.78	.32	3
2020-10-04 12:25:00	2.93	2.14	3.53	.31	3
2020-10-04 12:35:00	3.39	2.56	4.24	.34	3
2020-10-04 12:45:00	3.32	2.61	4.02	.29	3
2020-10-04 12:55:00	3.29	2.72	3.85	.19	3
2020-10-04 13:05:00	3.78	2.78	4.26	.23	3
2020-10-04 13:15:00	3.87	3.24	4.56	.25	3
2020-10-04 13:25:00	4.25	3.78	4.87	.22	3
2020-10-04 13:35:00	4.24	3.35	5.05	.32	3
2020-10-04 13:45:00	4.29	3.08	5.26	.41	3
2020-10-04 13:55:00	3.87	2.85	4.96	.45	3
2020-10-04 14:05:00	4.1	3.26	5.02	.32	3
2020-10-04 14:15:00	4.16	3.54	4.97	.28	3
2020-10-04 14:25:00	4.11	3.27	4.88	.37	3
2020-10-04 14:35:00	3.62	2.96	4.26	.26	3
2020-10-04 14:45:00	3.45	2.27	4.37	.43	3
2020-10-04 14:55:00	3.35	2.78	3.95	.23	3
2020-10-04 15:05:00	3.78	2.88	4.43	.29	3
2020-10-04 15:15:00	3.51	2.6	4.32	.36	3
2020-10-04 15:25:00	3.59	2.83	4.96	.37	3
2020-10-04 15:35:00	3.7	2.61	4.76	.38	3
2020-10-04 15:45:00	3.7	3.08	4.75	.32	3
2020-10-04 15:55:00	3.93	3.2	5.12	.28	3
2020-10-04 16:05:00	3.64	3.03	4.5	.23	3
2020-10-04 16:15:00	3.55	2.79	4.49	.32	3
2020-10-04 16:25:00	3.29	2.42	4.03	.29	3
2020-10-04 16:35:00	3.59	2.87	4.16	.25	3
2020-10-04 16:45:00	3.91	3.29	4.47	.2	3
2020-10-04 16:55:00	4.04	3.51	4.54	.21	3
2020-10-04 17:05:00	3.69	3.18	4.23	.2	3
2020-10-04 17:15:00	4.02	3.7	4.42	.13	3
2020-10-04 17:25:00	4.47	4.04	4.95	.17	3
2020-10-04 17:35:00	4.71	3.95	5.35	.25	3
2020-10-04 17:45:00	4.35	3.63	5.18	.28	3
2020-10-04 17:55:00	3.93	2.83	5.68	.48	3
2020-10-04 18:05:00	3.71	2.44	5.51	.59	3
2020-10-04 18:15:00	4.69	2.9	6.3	.81	3
2020-10-04 18:25:00	5.43	3.44	7.37	.6	3
2020-10-04 18:35:00	6.15	4.84	8.9	.74	3
2020-10-04 18:45:00	6.24	3.56	7.87	.65	3
2020-10-04 18:55:00	6.83	4.01	9.43	.8	3
2020-10-04 19:05:00	6.34	2.25	10.43	1.66	3
2020-10-04 19:15:00	5.58	1.94	9.24	1.45	3
2020-10-04 19:25:00	5.18	1.1	9.47	1.67	3
2020-10-04 19:35:00	5.23	1.73	10.32	1.94	3
2020-10-04 19:45:00	5.14	1.53	9.94	1.73	3
2020-10-04 19:55:00	5.84	1.93	11.91	2.3	7
2020-10-04 20:05:00	5.69	1.24	11.82	1.9	7
2020-10-04 20:15:00	5.9	2.18	12.11	1.68	7
2020-10-04 20:25:00	5.31	2.27	8.95	1.52	3
2020-10-04 20:35:00	5.27	1.51	8.29	1.57	3
2020-10-04 20:45:00	5.74	2.36	7.93	.95	3
2020-10-04 20:55:00	6.14	2.14	8.55	1.07	3
2020-10-04 21:05:00	6.71	3.83	8.93	1	3
2020-10-04 21:15:00	5.49	2.69	9.05	1.25	3
2020-10-04 21:25:00	6.17	2.69	10.15	1.28	3
2020-10-04 21:35:00	6.4	2.36	9.12	1.2	3
2020-10-04 21:45:00	6.88	2.73	11.26	1.64	3
2020-10-04 21:55:00	6.18	2.27	10.92	1.7	3
2020-10-04 22:05:00	5.93	2.03	9.97	1.74	3
2020-10-04 22:15:00	4.5	1.49	8.85	1.56	3
2020-10-04 22:25:00	4.61	1.65	7.72	1.3	3
2020-10-04 22:35:00	4.28	1.11	7.95	1.52	3
2020-10-04 22:45:00	4.39	1.58	7.14	1.2	3
2020-10-04 22:55:00	4.25	1.97	7.67	1.2	3
2020-10-04 23:05:00	4.08	1.26	8.2	1.54	3
2020-10-04 23:15:00	4.85	1.35	7.28	1.41	3
2020-10-04 23:25:00	5.04	2.24	6.93	.93	3
2020-10-04 23:35:00	6.13	2.95	8.3	.96	3
2020-10-04 23:45:00	6.26	3.98	8.63	.77	3
2020-10-04 23:55:00	5.82	2.75	8.4	1.02	3
2020-10-05 00:05:00	4.94	2.61	7.03	.71	3
2020-10-05 00:15:00	5.09	3.72	6.64	.58	3
2020-10-05 00:25:00	4.38	2.86	6.16	.74	3
2020-10-05 00:35:00	4.26	2.57	6.39	.68	3
2020-10-05 00:45:00	5.3	2.7	7.58	.92	3
2020-10-05 00:55:00	5.85	3.23	7.84	.87	3
2020-10-05 01:05:00	5.24	3.14	7.1	.77	3
2020-10-05 01:15:00	5.64	3.89	8.02	.74	3
2020-10-05 01:25:00	5.23	3.8	6.84	.58	3
2020-10-05 01:35:00	5.8	3.64	8.4	1.09	3
2020-10-05 01:45:00	5.15	3.22	7.18	.71	3
2020-10-05 01:55:00	5.1	3.31	7.26	.79	3
2020-10-05 02:05:00	4.71	3.27	6.14	.57	3
2020-10-05 02:15:00	4.72	3.14	6.56	.7	3
2020-10-05 02:25:00	5.53	3.72	7.51	.55	3
2020-10-05 02:35:00	5.81	3.8	7.47	.79	3
2020-10-05 02:45:00	5.22	3.03	7.1	.82	3
2020-10-05 02:55:00	5.21	3.39	6.36	.49	3
2020-10-05 03:05:00	5.51	3.91	6.99	.58	3
2020-10-05 03:15:00	5.97	4.46	7.03	.41	3
2020-10-05 03:25:00	5.05	3.91	6.48	.56	3
2020-10-05 03:35:00	5.16	3.67	6.7	.54	3
2020-10-05 03:45:00	5.58	3.74	7.29	.63	3
2020-10-05 03:55:00	6.45	4.55	8.51	.81	3
2020-10-05 04:05:00	6.61	4.51	9.72	.88	3
2020-10-05 04:15:00	6.51	4.56	9.74	.71	3
2020-10-05 04:25:00	6.75	4.72	9.13	.74	3
2020-10-05 04:35:00	7.27	5.49	9.33	.72	3
2020-10-05 04:45:00	7.84	5.74	10.03	.78	3
2020-10-05 04:55:00	7.34	4.4	9.49	.98	3
2020-10-05 05:05:00	7.02	4.54	10.41	.98	3
2020-10-05 05:15:00	7.15	4.18	9.59	.99	3
2020-10-05 05:25:00	7.57	4.48	10.25	1.21	3
2020-10-05 05:35:00	7.36	4.96	9.83	.86	3
2020-10-05 05:45:00	7.15	4.52	10.14	.97	3
2020-10-05 05:55:00	7.21	4.88	9.75	.92	3
2020-10-05 06:05:00	6.8	4.66	9.29	.87	3
2020-10-05 06:15:00	6.92	4.47	10.35	.88	3
2020-10-05 06:25:00	7	4.57	10.02	1.05	3
2020-10-05 06:35:00	7.6	5.19	9.99	.92	3
2020-10-05 06:45:00	7.26	4.98	9.59	1.01	3
2020-10-05 06:55:00	7.3	4.19	9.74	1	3
2020-10-05 07:05:00	7.62	4.16	10.45	1.24	3
2020-10-05 07:15:00	7	4.55	9.06	.96	3
2020-10-05 07:25:00	7.33	4.86	9.98	.94	3
2020-10-05 07:35:00	6.3	3.93	9.49	.92	3
2020-10-05 07:45:00	6.49	3.97	11.14	1.09	3
2020-10-05 07:55:00	6.08	3.82	9.55	.91	3
2020-10-05 08:05:00	6.37	3.99	8.99	.86	3
2020-10-05 08:15:00	6.52	3.19	8.87	1.02	3
2020-10-05 08:25:00	7.08	4.54	10.98	1.07	3
2020-10-05 08:35:00	6.92	4.59	9.98	.97	3
2020-10-05 08:45:00	6.5	4.06	9.4	1.05	3
2020-10-05 08:55:00	6.78	4.44	10.05	1.09	3
2020-10-05 09:05:00	7.9	5.26	10.59	1.05	3
2020-10-05 09:15:00	7.67	5.23	9.63	.77	3
2020-10-05 09:25:00	7.62	6.06	9.29	.66	3
2020-10-05 09:35:00	7.52	5.56	10.77	.84	3
2020-10-05 09:45:00	7.1	5.04	10.21	.9	3
2020-10-05 09:55:00	7.29	5.16	10.04	.77	3
2020-10-05 10:05:00	7.45	4.91	9.44	.71	3
2020-10-05 10:15:00	7.21	3.19	10.07	1.17	3
2020-10-05 10:25:00	6.01	3.4	9.06	.96	3
2020-10-05 10:35:00	6.27	3.13	9.09	1.18	3
2020-10-05 10:45:00	7.34	3.86	10.01	1.22	3
2020-10-05 10:55:00	7.42	3.89	10.85	1.25	3
2020-10-05 11:05:00	7.03	3.53	9.82	1.22	3
2020-10-05 11:15:00	6.67	3.24	10.21	1.41	3
2020-10-05 11:25:00	7.14	3.23	11.33	1.49	3
2020-10-05 11:35:00	7.1	3.76	11.27	1.46	3
2020-10-05 11:45:00	6.79	3.68	10.79	1.4	3
2020-10-05 11:55:00	6.41	2.98	9.81	1.11	3
2020-10-05 12:05:00	6.56	3.17	10.22	1.52	3
2020-10-05 12:15:00	6.57	3.43	9.98	1.53	3
2020-10-05 12:25:00	6.28	3.14	10.93	1.53	3
2020-10-05 12:35:00	6.78	3.64	10.62	1.36	3
2020-10-05 12:45:00	7.18	3.41	11.24	1.69	3
2020-10-05 12:55:00	7.19	3.63	11.75	1.5	3
2020-10-05 13:05:00	8.22	3.35	11.88	1.58	3
2020-10-05 13:15:00	7.98	4.53	12.15	1.48	3
2020-10-05 13:25:00	8.46	4.51	12.7	1.4	3
2020-10-05 13:35:00	7.46	3.74	11.4	1.52	3
2020-10-05 13:45:00	6.6	2.83	10.6	1.63	3
2020-10-05 13:55:00	6.78	3.28	9.91	1.36	3
2020-10-05 14:05:00	6.05	3.23	9.77	1.31	3
2020-10-05 14:15:00	5.86	3.43	9.97	1.12	3
2020-10-05 14:25:00	5.9	2.89	9.02	1.19	3
2020-10-05 14:35:00	6.65	3.27	10.75	1.52	3
2020-10-05 14:45:00	7.19	4.07	10.46	1.26	3
2020-10-05 14:55:00	7.1	3.31	10.47	1.35	3
2020-10-05 15:05:00	6.58	3.61	9.33	1.2	3
2020-10-05 15:15:00	5.62	2.86	8.55	1.1	3
2020-10-05 15:25:00	5.2	2.26	8.2	1.06	3
2020-10-05 15:35:00	5.29	2.67	8.21	1.11	3
2020-10-05 15:45:00	5.53	2.89	8.44	1.31	3
2020-10-05 15:55:00	5.05	2.68	8.48	1.08	3
2020-10-05 16:05:00	5.49	2.5	10.05	1.44	3
2020-10-05 16:15:00	7.11	3.5	9.53	1.14	3
2020-10-05 16:25:00	6.83	3.46	9.64	1.34	3
2020-10-05 16:35:00	7.2	4.16	9.98	.97	3
2020-10-05 16:45:00	7.41	4.4	9.66	.9	3
2020-10-05 16:55:00	7.14	4.47	9.19	.89	3
2020-10-05 17:05:00	6.01	3.43	8.83	.82	3
2020-10-05 17:15:00	5.68	2.99	8.16	1.05	3
2020-10-05 17:25:00	5.66	2.5	8.53	.88	3
2020-10-05 17:35:00	6.03	3.35	7.86	.73	3
2020-10-05 17:45:00	6.44	3.69	8.21	.54	3
2020-10-05 17:55:00	5.73	4.13	7.47	.6	3
2020-10-05 18:05:00	5.36	3.13	7.27	.64	3
2020-10-05 18:15:00	5.35	3.83	6.63	.55	3
2020-10-05 18:25:00	5.02	3.73	6.44	.5	3
2020-10-05 18:35:00	4.45	3.21	5.81	.49	3
2020-10-05 18:45:00	4.53	3.36	5.45	.4	3
2020-10-05 18:55:00	4.8	3.35	6.05	.4	3
2020-10-05 19:05:00	4.67	3.48	5.6	.38	3
2020-10-05 19:15:00	4.29	3.06	5.41	.36	3
2020-10-05 19:25:00	4.28	3.55	5.05	.3	3
2020-10-05 19:35:00	3.83	3.14	4.61	.28	3
2020-10-05 19:45:00	3.34	2.38	4.51	.38	3
2020-10-05 19:55:00	2.99	1.78	4.23	.49	3
2020-10-05 20:05:00	2.8	1.8	3.85	.41	3
2020-10-05 20:15:00	2.65	1.71	3.74	.46	3
2020-10-05 20:25:00	2.77	1.39	3.69	.45	3
2020-10-05 20:35:00	3.45	1.31	5.82	.98	3
2020-10-05 20:45:00	6.91	2.37	9.92	1.93	3
2020-10-05 20:55:00	8.11	4.45	10.28	.93	3
2020-10-05 21:05:00	5.93	2.58	9.03	1.4	3
2020-10-05 21:15:00	8.15	2.7	10.38	1.46	3
2020-10-05 21:25:00	9.67	8.14	10.94	.51	3
2020-10-05 21:35:00	9.51	8.08	11.01	.46	3
2020-10-05 21:45:00	8.77	6.74	10.31	.59	3
2020-10-05 21:55:00	8.01	3.34	10.09	1.22	3
2020-10-05 22:05:00	8.54	2.82	11.6	1.69	3
2020-10-05 22:15:00	7.69	2.82	10.99	2.01	3
2020-10-05 22:25:00	8.49	3.2	12.37	2.03	3
2020-10-05 22:35:00	7.27	3.16	12.63	2.13	3
2020-10-05 22:45:00	8.35	4.09	12.24	1.92	3
2020-10-05 22:55:00	7.65	3.72	11.51	1.87	3
2020-10-05 23:05:00	10.09	5.93	12.25	1.37	3
2020-10-05 23:15:00	10.39	6.69	12.29	.69	3
2020-10-05 23:25:00	9.6	4.68	12.05	1.45	3
2020-10-05 23:35:00	6.83	2.41	11.58	2.21	3
2020-10-05 23:45:00	6.59	2.19	11.05	1.74	3
2020-10-05 23:55:00	7.96	3.08	11.77	2.02	3
2020-10-06 00:05:00	7.66	3.46	11.96	2.13	3
2020-10-06 00:15:00	6.9	1.72	12.59	2.34	3
2020-10-06 00:25:00	5.34	1.8	10.77	1.86	7
2020-10-06 00:35:00	6.41	1.6	11.71	2.53	3
2020-10-06 00:45:00	9.74	4.55	12.84	1.39	3
2020-10-06 00:55:00	10.34	8.08	11.71	.53	3
2020-10-06 01:05:00	7.33	2.3	11.69	2.4	3
2020-10-06 01:15:00	4.05	1.79	8	1.05	3
2020-10-06 01:25:00	5.09	1.44	9.46	1.84	3
2020-10-06 01:35:00	3.32	1.13	6.71	1.11	3
2020-10-06 01:45:00	4.1	1.1	7.62	1.19	3
2020-10-06 01:55:00	3.46	.91	8.17	1.21	7
2020-10-06 02:05:00	3.69	1.14	7.77	1.19	3
2020-10-06 02:15:00	3.95	1.3	7.66	1.28	3
2020-10-06 02:25:00	3.51	.74	6.8	1.2	3
2020-10-06 02:35:00	3.58	.84	6.4	1.12	3
2020-10-06 02:45:00	3.8	1.1	6.81	1.07	3
2020-10-06 02:55:00	4.53	2.17	7.83	1.16	3
2020-10-06 03:05:00	4.13	1.35	7.88	1.36	3
2020-10-06 03:15:00	4.89	1.53	8.78	1.49	3
2020-10-06 03:25:00	4.54	1.63	8.61	1.52	3
2020-10-06 03:35:00	4.75	1.82	8.99	1.44	3
