# Station: FINO2
# Parameter: windspeed_cup_92m_180deg
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Deviation	Quality
2020-10-04 17:15:00	3.89	3.58	4.31	.13	3
2020-10-04 17:25:00	4.34	3.97	4.75	.15	3
2020-10-04 17:35:00	4.54	3.84	5.09	.23	3
2020-10-04 17:45:00	4.19	3.59	5.02	.25	3
2020-10-04 17:55:00	3.66	2.32	5.21	.46	3
2020-10-04 18:05:00	3.47	2.39	5	.58	3
2020-10-04 18:15:00	4.43	2.35	6.23	.79	3
2020-10-04 18:25:00	5.16	3.29	6.69	.58	3
2020-10-04 18:35:00	5.84	3.77	8.41	.72	3
2020-10-04 18:45:00	5.88	3.64	7.65	.61	3
2020-10-04 18:55:00	6.5	3.6	9.66	.85	3
2020-10-04 19:05:00	6.07	1.27	10.06	1.59	3
2020-10-04 19:15:00	5.27	1.48	8.75	1.38	3
2020-10-04 19:25:00	4.93	1.27	8.28	1.48	3
2020-10-04 19:35:00	5.15	1.46	9.71	1.89	3
2020-10-04 19:45:00	4.94	1.54	9.22	1.67	3
2020-10-04 19:55:00	5.83	2.17	11.11	2.05	3
2020-10-04 20:05:00	5.58	1.29	11.51	1.76	7
2020-10-04 20:15:00	5.57	1.67	10.81	1.7	3
2020-10-04 20:25:00	4.89	2.06	8.56	1.43	3
2020-10-04 20:35:00	4.95	1.59	8.25	1.48	3
2020-10-04 20:45:00	5.43	2.2	7.96	.95	3
2020-10-04 20:55:00	5.87	2.82	7.85	.85	3
2020-10-04 21:05:00	6.28	2.98	8.77	1.04	3
2020-10-04 21:15:00	5.21	2.55	8.9	1.26	3
2020-10-04 21:25:00	5.85	2.86	8.83	1.08	3
2020-10-04 21:35:00	6.05	1.94	8.35	1.12	3
2020-10-04 21:45:00	6.47	2.06	10.27	1.64	3
2020-10-04 21:55:00	5.67	2.17	9.37	1.59	3
2020-10-04 22:05:00	5.34	1.49	9.7	1.77	3
2020-10-04 22:15:00	4.28	1.39	8.7	1.59	3
2020-10-04 22:25:00	4.37	1.32	7.22	1.26	3
2020-10-04 22:35:00	4.07	1.58	7.24	1.36	3
2020-10-04 22:45:00	4.09	1.61	6.65	1.14	3
2020-10-04 22:55:00	3.99	1.36	7.45	1.11	3
2020-10-04 23:05:00	3.73	1.4	6.54	1.16	3
2020-10-04 23:15:00	4.57	1.4	6.58	1.17	3
2020-10-04 23:25:00	4.8	1.88	6.68	.94	3
2020-10-04 23:35:00	5.8	3.16	7.48	.85	3
2020-10-04 23:45:00	5.93	3.73	7.85	.7	3
2020-10-04 23:55:00	5.54	1.92	8.2	1.01	3
2020-10-05 00:05:00	4.63	2.07	6.92	.74	3
2020-10-05 00:15:00	4.82	3.57	6.12	.54	3
2020-10-05 00:25:00	4.11	2.66	5.76	.73	3
2020-10-05 00:35:00	4.06	2.41	6.29	.69	3
2020-10-05 00:45:00	5.04	2.72	7.37	.89	3
2020-10-05 00:55:00	5.6	2.66	7.43	.78	3
2020-10-05 01:05:00	4.91	3.24	6.66	.67	3
2020-10-05 01:15:00	5.26	3.51	7.49	.75	3
2020-10-05 01:25:00	5	3.57	6.5	.54	3
2020-10-05 01:35:00	5.47	3.09	7.74	.99	3
2020-10-05 01:45:00	4.76	3.25	7.07	.63	3
2020-10-05 01:55:00	4.76	2.56	6.73	.78	3
2020-10-05 02:05:00	4.51	3.26	5.86	.52	3
2020-10-05 02:15:00	4.51	2.8	6.4	.69	3
2020-10-05 02:25:00	5.27	3.12	7.31	.63	3
2020-10-05 02:35:00	5.6	3.93	7.4	.71	3
2020-10-05 02:45:00	5.07	3.63	6.6	.74	3
2020-10-05 02:55:00	5.03	2.9	5.98	.48	3
2020-10-05 03:05:00	5.26	4	6.66	.56	3
2020-10-05 03:15:00	5.78	4	6.89	.42	3
2020-10-05 03:25:00	4.84	3.51	6.1	.58	3
2020-10-05 03:35:00	4.93	3.9	6.37	.44	3
2020-10-05 03:45:00	5.32	3.44	6.83	.64	3
2020-10-05 03:55:00	6.14	3.95	8.34	.81	3
2020-10-05 04:05:00	6.31	4.35	8.68	.8	3
2020-10-05 04:15:00	6.22	4.49	8.75	.66	3
2020-10-05 04:25:00	6.49	4.91	8.29	.72	3
2020-10-05 04:35:00	6.91	5.2	9	.64	3
2020-10-05 04:45:00	7.39	5.38	10.21	.81	3
2020-10-05 04:55:00	7.02	4.34	9.18	.94	3
2020-10-05 05:05:00	6.66	3.44	10.26	.95	3
2020-10-05 05:15:00	6.79	4.12	9.37	.94	3
2020-10-05 05:25:00	7.23	4.51	9.97	1.14	3
2020-10-05 05:35:00	7.11	5.06	10.05	.85	3
2020-10-05 05:45:00	6.86	4.81	9.57	.94	3
2020-10-05 05:55:00	6.82	4.18	8.82	.82	3
2020-10-05 06:05:00	6.67	4.34	9.14	.83	3
2020-10-05 06:15:00	6.62	4.02	9.43	.81	3
2020-10-05 06:25:00	6.8	4.5	9.79	.94	3
2020-10-05 06:35:00	7.39	4.87	9.8	.92	3
2020-10-05 06:45:00	6.84	4.68	9.48	1.06	3
2020-10-05 06:55:00	7.12	4.57	9.48	.98	3
2020-10-05 07:05:00	7.32	4.61	10.59	1.23	3
2020-10-05 07:15:00	6.76	4.78	8.93	.91	3
2020-10-05 07:25:00	6.92	4.05	9	.89	3
2020-10-05 07:35:00	6.07	3.91	8.93	.89	3
2020-10-05 07:45:00	6.2	4.06	10.61	.98	3
2020-10-05 07:55:00	5.85	3.95	8.51	.84	3
2020-10-05 08:05:00	6.01	3.88	8.25	.83	3
2020-10-05 08:15:00	6.32	3.63	8.81	.93	3
2020-10-05 08:25:00	6.84	4.38	10.57	1.05	3
2020-10-05 08:35:00	6.74	4.48	9.21	.94	3
2020-10-05 08:45:00	6.2	3.77	9.04	.98	3
2020-10-05 08:55:00	6.48	4.12	9.75	1.11	3
2020-10-05 09:05:00	7.67	3.57	10.44	1.09	3
2020-10-05 09:15:00	7.3	4.03	9.56	.86	3
2020-10-05 09:25:00	7.37	5.73	9.69	.66	3
2020-10-05 09:35:00	7.38	5.3	10.43	.84	3
2020-10-05 09:45:00	6.88	5.23	9.4	.85	3
2020-10-05 09:55:00	7.11	5.18	9.85	.72	3
2020-10-05 10:05:00	7.35	5.78	9.22	.58	3
2020-10-05 10:15:00	7.13	3.91	9.66	1.1	3
2020-10-05 10:25:00	5.87	3.15	9.01	1.09	3
2020-10-05 10:35:00	6.11	2.86	10.17	1.25	3
2020-10-05 10:45:00	7.4	4.19	9.85	1.16	3
2020-10-05 10:55:00	7.46	3.67	10.68	1.23	3
2020-10-05 11:05:00	7.01	2.47	10	1.26	3
2020-10-05 11:15:00	6.7	3.66	10.49	1.38	3
2020-10-05 11:25:00	7.25	4.07	11.03	1.31	3
2020-10-05 11:35:00	7.11	3.59	10.15	1.4	3
2020-10-05 11:45:00	6.72	2.76	10.54	1.39	3
2020-10-05 11:55:00	6.19	2.11	10.36	1.18	3
2020-10-05 12:05:00	6.47	3.23	10.96	1.53	3
2020-10-05 12:15:00	6.72	3.27	9.9	1.47	3
2020-10-05 12:25:00	6.26	2.47	10.3	1.53	3
2020-10-05 12:35:00	6.7	3.59	10.3	1.29	3
2020-10-05 12:45:00	7.11	3.21	11.2	1.59	3
2020-10-05 12:55:00	7.21	3.89	11.87	1.48	3
2020-10-05 13:05:00	8.13	3.61	11.95	1.6	3
2020-10-05 13:15:00	7.9	3.9	12.57	1.53	3
2020-10-05 13:25:00	8.4	4.45	12.23	1.3	3
2020-10-05 13:35:00	7.22	3.91	11.2	1.5	3
2020-10-05 13:45:00	6.49	2.99	11.4	1.65	3
2020-10-05 13:55:00	6.59	3.01	9.97	1.47	3
2020-10-05 14:05:00	6.03	2.82	10.18	1.34	3
2020-10-05 14:15:00	5.83	3.33	8.89	1.14	3
2020-10-05 14:25:00	5.83	3.01	9.14	1.19	3
2020-10-05 14:35:00	6.69	3.46	10.95	1.57	3
2020-10-05 14:45:00	7.02	3.8	10.28	1.28	3
2020-10-05 14:55:00	7.09	3.6	10.56	1.31	3
2020-10-05 15:05:00	6.48	3.01	9.7	1.22	3
2020-10-05 15:15:00	5.64	2.88	8.33	1.1	3
2020-10-05 15:25:00	5.18	2.98	8.43	1.01	3
2020-10-05 15:35:00	5.11	2.36	8.22	1.13	3
2020-10-05 15:45:00	5.47	2.54	8.73	1.27	3
2020-10-05 15:55:00	5.06	2.12	7.93	1.09	3
2020-10-05 16:05:00	5.48	2.87	10.08	1.44	3
2020-10-05 16:15:00	7.08	2.89	10.05	1.25	3
2020-10-05 16:25:00	6.77	3.46	9.51	1.24	3
2020-10-05 16:35:00	7.2	4.45	9.85	.94	3
2020-10-05 16:45:00	7.3	4.12	9.63	.89	3
2020-10-05 16:55:00	7.11	4.11	9.08	.81	3
2020-10-05 17:05:00	6.02	3.83	8.48	.74	3
2020-10-05 17:15:00	5.62	3.2	8.03	1.09	3
2020-10-05 17:25:00	5.66	2.92	7.67	.81	3
2020-10-05 17:35:00	5.99	3.31	8	.71	3
2020-10-05 17:45:00	6.36	4.68	7.58	.45	3
2020-10-05 17:55:00	5.64	3.62	7.34	.56	3
2020-10-05 18:05:00	5.36	3.4	6.86	.57	3
2020-10-05 18:15:00	5.3	3.64	6.7	.53	3
2020-10-05 18:25:00	4.92	3.54	6.27	.51	3
2020-10-05 18:35:00	4.41	3.11	5.52	.46	3
2020-10-05 18:45:00	4.46	3.27	5.47	.4	3
2020-10-05 18:55:00	4.79	3.82	5.74	.39	3
2020-10-05 19:05:00	4.6	3.38	5.51	.4	3
2020-10-05 19:15:00	4.24	3.42	5.16	.32	3
2020-10-05 19:25:00	4.24	3.45	5.04	.25	3
2020-10-05 19:35:00	3.8	3.11	4.49	.26	3
2020-10-05 19:45:00	3.24	2.27	4.21	.37	3
2020-10-05 19:55:00	2.86	1.69	3.95	.43	3
2020-10-05 20:05:00	2.7	1.62	3.89	.46	3
2020-10-05 20:15:00	2.58	1.5	3.48	.42	3
2020-10-05 20:25:00	2.71	1.61	3.66	.46	3
2020-10-05 20:35:00	3.33	1.36	5.43	.88	3
2020-10-05 20:45:00	6.39	2.08	9.47	2.03	3
2020-10-05 20:55:00	7.37	3.13	9.93	1.24	3
2020-10-05 21:05:00	5.43	2.24	8.39	1.39	3
2020-10-05 21:15:00	7.92	2.27	10.34	1.58	3
2020-10-05 21:25:00	9.54	7.61	10.87	.51	3
2020-10-05 21:35:00	9.35	8.19	11.43	.45	3
2020-10-05 21:45:00	8.57	6.3	10.16	.62	3
2020-10-05 21:55:00	7.6	2.49	10.08	1.61	3
2020-10-05 22:05:00	7.27	2	11.44	2.05	3
2020-10-05 22:15:00	6.83	2.33	11.11	2.2	3
2020-10-05 22:25:00	7.52	2.39	11.08	2.24	3
2020-10-05 22:35:00	5.99	2.27	11.23	1.96	3
2020-10-05 22:45:00	7.35	3.06	11.78	2.01	3
2020-10-05 22:55:00	6.43	3.16	10.91	1.68	3
2020-10-05 23:05:00	9.29	4.29	12.26	1.54	3
2020-10-05 23:15:00	10.08	7.54	12.33	.68	3
2020-10-05 23:25:00	9.02	1.92	11.89	1.65	3
2020-10-05 23:35:00	5.99	2.31	10.81	1.86	3
2020-10-05 23:45:00	5.45	1.9	10.56	1.5	3
2020-10-05 23:55:00	6.88	3.36	11.38	1.64	3
2020-10-06 00:05:00	6.57	2.7	10.98	2.04	3
2020-10-06 00:15:00	6.16	1.74	10.87	2.06	3
2020-10-06 00:25:00	4.61	1.97	10.25	1.83	7
2020-10-06 00:35:00	5.65	1.49	10.67	2.46	3
2020-10-06 00:45:00	9.2	4.01	12.21	1.59	3
2020-10-06 00:55:00	9.98	7.05	11.63	.66	3
2020-10-06 01:05:00	7	2.69	11.64	2.3	3
2020-10-06 01:15:00	3.78	1.65	7.69	1.02	3
2020-10-06 01:25:00	4.33	1.25	9.77	1.71	7
2020-10-06 01:35:00	3.16	1.02	7.18	1.04	3
2020-10-06 01:45:00	3.73	1.14	7.07	.99	3
2020-10-06 01:55:00	3.23	1.37	6.38	1.01	3
2020-10-06 02:05:00	3.31	.88	6.97	1.1	3
2020-10-06 02:15:00	3.55	.43	6.98	1.15	3
2020-10-06 02:25:00	3.51	.77	6.77	1.16	3
2020-10-06 02:35:00	3.35	.94	5.48	.99	3
2020-10-06 02:45:00	3.6	1.13	6.64	1	3
2020-10-06 02:55:00	4.15	1.59	8.36	1.15	3
2020-10-06 03:05:00	3.86	.99	8.38	1.27	7
2020-10-06 03:15:00	4.4	1.55	8.73	1.34	3
2020-10-06 03:25:00	4.49	1.72	8.49	1.41	3
2020-10-06 03:35:00	4.47	1.66	8.65	1.34	3
2020-10-06 03:45:00	4.52	1.51	7.64	1.17	3
