# Station: FINO2
# Parameter: windspeed_cup_62m_180deg
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Deviation	Quality
2020-10-03 14:15:00	13.88	8.41	18.65	1.77	3
2020-10-03 14:25:00	13.5	9.44	18.76	1.63	3
2020-10-03 14:35:00	13.37	9.21	17.96	1.57	3
2020-10-03 14:45:00	13.96	9.63	18.7	1.76	3
2020-10-03 14:55:00	14.06	9.59	19.12	2	3
2020-10-03 15:05:00	12.9	8.89	18.31	1.68	3
2020-10-03 15:15:00	13.28	8.81	18.09	1.87	3
2020-10-03 15:25:00	11.97	6.73	16.6	1.67	3
2020-10-03 15:35:00	11.81	6.46	16.29	1.74	3
2020-10-03 15:45:00	11.65	7.63	16.72	1.53	3
2020-10-03 15:55:00	11.19	7.04	15.65	1.82	3
2020-10-03 16:05:00	10.85	6.31	15.08	1.54	3
2020-10-03 16:15:00	12.59	7.87	17.65	1.72	3
2020-10-03 16:25:00	12.53	7.93	18.36	1.86	3
2020-10-03 16:35:00	11.92	7.74	16.35	1.79	3
2020-10-03 16:45:00	12.54	8.3	17.52	1.69	3
2020-10-03 16:55:00	11.74	8.05	18.31	1.6	3
2020-10-03 17:05:00	11.07	6.17	16.02	2.08	3
2020-10-03 17:15:00	10.96	6.3	16.74	1.93	3
2020-10-03 17:25:00	10.78	6.43	16.19	1.75	3
2020-10-03 17:35:00	11.42	7.38	15.98	1.79	3
2020-10-03 17:45:00	12.15	6.72	17.45	1.75	3
2020-10-03 17:55:00	11.24	6.94	16.14	1.63	3
2020-10-03 18:05:00	10.79	6.42	15.83	1.85	3
2020-10-03 18:15:00	12.72	8.28	17.73	1.9	3
2020-10-03 18:25:00	11.95	7.61	17.24	1.91	3
2020-10-03 18:35:00	12.7	7.29	17.86	1.89	3
2020-10-03 18:45:00	12.39	7.07	18.6	1.92	3
2020-10-03 18:55:00	13.13	9.24	16.84	1.37	3
2020-10-03 19:05:00	12.34	9.29	14.99	1.17	3
2020-10-03 19:15:00	12.6	9.28	15.16	.93	3
2020-10-03 19:25:00	12.71	9.7	17.1	1.06	3
2020-10-03 19:35:00	12.1	8.59	15.36	1.36	3
2020-10-03 19:45:00	11.83	8.03	15.42	1.33	3
2020-10-03 19:55:00	11.86	8.6	15.54	1.25	3
2020-10-03 20:05:00	11.75	7.33	16.03	1.63	3
2020-10-03 20:15:00	12.46	6.03	17.13	1.84	3
2020-10-03 20:25:00	11.85	7.21	15.21	1.61	3
2020-10-03 20:35:00	10.93	6.21	15.25	1.72	3
2020-10-03 20:45:00	11.34	6.65	15.68	1.66	3
2020-10-03 20:55:00	12.88	8.3	16.53	1.1	3
2020-10-03 21:05:00	13.42	10.83	15.76	.79	3
2020-10-03 21:15:00	13.33	10.73	15.83	.84	3
2020-10-03 21:25:00	12.64	9.97	15.56	1.02	3
2020-10-03 21:35:00	12.71	10.2	15.22	.89	3
2020-10-03 21:45:00	13.27	10.81	16.62	.96	3
2020-10-03 21:55:00	12.82	10.73	15.58	.83	3
2020-10-03 22:05:00	12.68	10.2	14.97	.84	3
2020-10-03 22:15:00	12.7	10.47	15.03	.75	3
2020-10-03 22:25:00	11.45	9.29	13.97	.77	3
2020-10-03 22:35:00	10.18	8.07	13.15	.84	3
2020-10-03 22:45:00	10.73	8.51	14.15	1.05	3
2020-10-03 22:55:00	10.47	7.57	12.73	.93	3
2020-10-03 23:05:00	10.37	8.49	12.91	.93	3
2020-10-03 23:15:00	11.21	7.72	13.9	1.02	3
2020-10-03 23:25:00	10.07	7.35	13.25	1.17	3
2020-10-03 23:35:00	9.15	6.58	12.58	.97	3
2020-10-03 23:45:00	8.68	6.37	12.23	.99	3
2020-10-03 23:55:00	9.29	6.5	12.09	.95	3
2020-10-04 00:05:00	9.63	7.51	12.05	.73	3
2020-10-04 00:15:00	8.83	7.19	10.94	.64	3
2020-10-04 00:25:00	8.34	4.17	11.92	1.15	3
2020-10-04 00:35:00	8.19	5.3	10.28	.96	3
2020-10-04 00:45:00	8.1	5.35	10.3	.7	3
2020-10-04 00:55:00	6.29	4.35	8.88	.95	3
2020-10-04 01:05:00	5.63	3.04	7.64	.8	3
2020-10-04 01:15:00	6.33	4.23	8.98	.79	3
2020-10-04 01:25:00	5.86	3.29	7.82	.85	3
2020-10-04 01:35:00	5.29	3.69	6.81	.62	3
2020-10-04 01:45:00	5.53	3.47	7.57	.67	3
2020-10-04 01:55:00	5.11	3.94	6.78	.54	3
2020-10-04 02:05:00	5.35	3.47	6.65	.59	3
2020-10-04 02:15:00	5.38	4.24	6.55	.41	3
2020-10-04 02:25:00	5.2	3.26	6.79	.64	3
2020-10-04 02:35:00	4.77	3.1	6.26	.61	3
2020-10-04 02:45:00	3.33	2.25	4.91	.5	3
2020-10-04 02:55:00	3.54	2.51	4.53	.43	3
2020-10-04 03:05:00	3.83	3.12	4.64	.27	3
2020-10-04 03:15:00	3.55	2.88	4.25	.25	3
2020-10-04 03:25:00	3.85	3.07	4.82	.34	3
2020-10-04 03:35:00	3.25	1.37	5.42	.66	3
2020-10-04 03:45:00	3.81	1.67	5.56	.81	3
2020-10-04 03:55:00	2.44	.48	4.15	.68	3
2020-10-04 04:05:00	2.08	.8	4.31	.58	3
2020-10-04 04:15:00	1.78	.66	3.25	.45	3
2020-10-04 04:25:00	2.61	1.36	3.94	.57	3
2020-10-04 04:35:00	2.39	1.29	3.68	.53	3
2020-10-04 04:45:00	1.43	.56	2.69	.52	3
2020-10-04 04:55:00	6.21	2.63	9.67	2.1	3
2020-10-04 05:05:00	4.89	1.39	10.11	1.69	7
2020-10-04 05:15:00	4.72	.7	10.42	1.79	7
2020-10-04 05:25:00	4.07	1.3	8.81	1.58	7
2020-10-04 05:35:00	3.27	1.44	6.22	.81	3
2020-10-04 05:45:00	3.41	.65	8.77	2.05	7
2020-10-04 05:55:00	2.81	.58	5.66	1.03	3
2020-10-04 06:05:00	2.7	.94	5.04	.8	3
2020-10-04 06:15:00	2.68	.66	4.88	.73	3
2020-10-04 06:25:00	6.51	3.63	7.7	.68	3
2020-10-04 06:35:00	5.19	3.66	6.78	.81	3
2020-10-04 06:45:00	3.67	1.58	5.72	.89	3
2020-10-04 06:55:00	3.82	1.09	6.92	1.29	3
2020-10-04 07:05:00	5.67	1.08	7.7	1.7	3
2020-10-04 07:15:00	2.46	.67	6.21	1.31	7
2020-10-04 07:25:00	3.15	1.29	6.84	.86	3
2020-10-04 07:35:00	4.79	.74	9.59	2.49	3
2020-10-04 07:45:00	5.77	.93	10.91	2.6	3
2020-10-04 07:55:00	4.33	1.18	8.76	1.67	3
2020-10-04 08:05:00	6.75	1.58	9.24	1.55	3
2020-10-04 08:15:00	6.32	4.01	8.01	.82	3
2020-10-04 08:25:00	1.99	.74	5.3	.83	3
2020-10-04 08:35:00	2.6	.86	5.88	.83	3
2020-10-04 08:45:00	2.91	.65	6.43	1.3	3
2020-10-04 08:55:00	2.02	.59	3.75	.73	3
2020-10-04 09:05:00	2.32	.68	6.72	.89	7
2020-10-04 09:15:00	2.39	1.08	4.84	.69	3
2020-10-04 09:25:00	2.73	1.29	5.67	.77	3
2020-10-04 09:35:00	2.5	.97	5.06	.57	3
2020-10-04 09:45:00	2.37	.85	4.84	.7	3
2020-10-04 09:55:00	3.42	1.19	5.77	1.06	3
2020-10-04 10:05:00	3.79	2.14	5.52	.72	3
2020-10-04 10:15:00	4.07	1.58	6.17	.99	3
2020-10-04 10:25:00	3.11	.94	5.58	1.11	3
2020-10-04 10:35:00	2.65	.68	4.85	.86	3
2020-10-04 10:45:00	2.92	.98	5.21	.99	3
2020-10-04 10:55:00	2.78	.81	5.27	1.14	3
2020-10-04 11:05:00	2.88	1	5.61	1.19	3
2020-10-04 11:15:00	2.03	.54	4.11	.79	3
2020-10-04 11:25:00	2.83	1.06	4.03	.79	3
2020-10-04 11:35:00	2.56	.64	3.46	.59	3
2020-10-04 11:45:00	2.76	2.12	3.48	.28	3
2020-10-04 11:55:00	3.36	2.66	3.92	.21	3
2020-10-04 12:05:00	3.46	2.72	4.07	.26	3
2020-10-04 12:15:00	2.91	2.02	3.85	.4	3
2020-10-04 12:25:00	2.85	2.19	3.5	.26	3
2020-10-04 12:35:00	3.19	2.29	3.91	.34	3
2020-10-04 12:45:00	3.33	2.54	3.91	.23	3
2020-10-04 12:55:00	3.2	2.5	3.73	.24	3
2020-10-04 13:05:00	3.79	3	4.32	.2	3
2020-10-04 13:15:00	3.66	2.95	4.49	.27	3
2020-10-04 13:25:00	4.15	3.42	4.79	.25	3
2020-10-04 13:35:00	4.12	2.59	5.02	.46	3
2020-10-04 13:45:00	4.01	2.77	5.15	.47	3
2020-10-04 13:55:00	3.75	2.56	5.01	.55	3
2020-10-04 14:05:00	3.94	2.92	4.86	.39	3
2020-10-04 14:15:00	3.92	2.74	4.64	.33	3
2020-10-04 14:25:00	3.89	3.15	4.7	.3	3
2020-10-04 14:35:00	3.4	2.66	4.16	.28	3
2020-10-04 14:45:00	3.33	2.52	4.06	.32	3
2020-10-04 14:55:00	3.28	2.8	3.84	.19	3
2020-10-04 15:05:00	3.61	2.9	4.2	.29	3
2020-10-04 15:15:00	3.45	2.81	4.37	.29	3
2020-10-04 15:25:00	3.39	2.71	4.04	.26	3
2020-10-04 15:35:00	3.3	2.3	4.08	.27	3
2020-10-04 15:45:00	3.3	2.62	4.18	.27	3
2020-10-04 15:55:00	3.52	2.91	4.15	.22	3
2020-10-04 16:05:00	3.46	2.89	4.16	.25	3
2020-10-04 16:15:00	3.38	2.68	3.97	.26	3
2020-10-04 16:25:00	3.3	2.6	4.24	.3	3
2020-10-04 16:35:00	3.57	2.88	4.14	.22	3
2020-10-04 16:45:00	3.82	3.24	4.4	.2	3
2020-10-04 16:55:00	3.89	3.41	4.52	.23	3
2020-10-04 17:05:00	3.78	3.23	4.23	.2	3
2020-10-04 17:15:00	3.98	3.57	4.48	.17	3
2020-10-04 17:25:00	4.36	3.84	4.86	.17	3
2020-10-04 17:35:00	4.48	3.75	5.02	.23	3
2020-10-04 17:45:00	4.25	3.57	4.92	.27	3
2020-10-04 17:55:00	3.35	1.85	4.8	.52	3
2020-10-04 18:05:00	3.29	2.27	4.56	.45	3
2020-10-04 18:15:00	4.26	2.61	5.67	.69	3
2020-10-04 18:25:00	5.06	3.05	6.99	.67	3
2020-10-04 18:35:00	5.7	4.46	7.72	.6	3
2020-10-04 18:45:00	5.81	3.65	7.9	.62	3
2020-10-04 18:55:00	6.6	3.08	8.45	.77	3
2020-10-04 19:05:00	6.11	2.1	9.4	1.36	3
2020-10-04 19:15:00	5.31	1.97	8.62	1.44	3
2020-10-04 19:25:00	5.05	1.39	8.13	1.37	3
2020-10-04 19:35:00	5.7	1.55	10.08	1.94	3
2020-10-04 19:45:00	5.22	1.74	9.05	1.65	3
2020-10-04 19:55:00	6.33	2.19	11.05	1.88	3
2020-10-04 20:05:00	5.79	1.82	9.37	1.67	3
2020-10-04 20:15:00	5.34	2.08	10.1	1.66	3
2020-10-04 20:25:00	5.1	1.81	8.15	1.37	3
2020-10-04 20:35:00	5.35	2.4	8.95	1.24	3
2020-10-04 20:45:00	5.38	2.58	7.88	1.1	3
2020-10-04 20:55:00	5.83	2.67	8	.89	3
2020-10-04 21:05:00	6.16	2.8	8.62	1.1	3
2020-10-04 21:15:00	5.43	2.54	7.96	1.09	3
2020-10-04 21:25:00	6.25	2.62	10.19	1.09	3
2020-10-04 21:35:00	6.23	3.42	8.67	.84	3
2020-10-04 21:45:00	7.07	3.25	9.65	1.38	3
2020-10-04 21:55:00	5.82	1.75	9.04	1.47	3
2020-10-04 22:05:00	5.65	2.03	9.16	1.61	3
2020-10-04 22:15:00	5.19	2.33	9.33	1.42	3
2020-10-04 22:25:00	4.29	1.18	7.87	1.52	3
2020-10-04 22:35:00	4.26	1.2	7.29	1.35	3
2020-10-04 22:45:00	4.34	1.29	6.6	.97	3
2020-10-04 22:55:00	4.39	1.57	7.02	1.13	3
2020-10-04 23:05:00	3.86	1.38	6.84	1.24	3
2020-10-04 23:15:00	4.73	1.84	7.09	1.18	3
2020-10-04 23:25:00	5.16	2.42	6.81	.8	3
2020-10-04 23:35:00	5.78	3.45	8.04	.9	3
2020-10-04 23:45:00	6.02	3.57	7.95	.73	3
2020-10-04 23:55:00	5.65	3.14	8.63	1.05	3
2020-10-05 00:05:00	4.67	1.68	7.18	.89	3
2020-10-05 00:15:00	4.73	3.58	6.21	.51	3
2020-10-05 00:25:00	3.95	2.28	5.89	.74	3
2020-10-05 00:35:00	3.94	2.42	5.88	.7	3
2020-10-05 00:45:00	4.89	3.02	6.98	.81	3
2020-10-05 00:55:00	5.41	3.38	7.54	.74	3
2020-10-05 01:05:00	4.76	2.88	6.67	.67	3
2020-10-05 01:15:00	5.16	3.39	7.46	.8	3
2020-10-05 01:25:00	4.86	3.33	6.99	.61	3
2020-10-05 01:35:00	5.28	3.36	7.41	.87	3
2020-10-05 01:45:00	4.58	2.8	6.69	.77	3
2020-10-05 01:55:00	4.62	3.23	6.55	.64	3
2020-10-05 02:05:00	4.48	2.94	6.27	.54	3
2020-10-05 02:15:00	4.61	2.63	6.36	.72	3
2020-10-05 02:25:00	5.1	3.1	6.75	.83	3
2020-10-05 02:35:00	5.58	3.36	7.76	.73	3
2020-10-05 02:45:00	5.24	3.62	6.82	.65	3
2020-10-05 02:55:00	5.04	3.26	6.06	.54	3
2020-10-05 03:05:00	5.32	3.9	6.88	.6	3
2020-10-05 03:15:00	5.81	4.65	6.9	.43	3
2020-10-05 03:25:00	4.81	3.03	5.99	.59	3
2020-10-05 03:35:00	4.87	3.69	6.15	.42	3
2020-10-05 03:45:00	5.29	3.95	7.09	.68	3
2020-10-05 03:55:00	6.05	3.58	7.83	.72	3
2020-10-05 04:05:00	6.13	4.17	8.44	.77	3
2020-10-05 04:15:00	6.06	3.76	8.15	.7	3
2020-10-05 04:25:00	6.26	4.57	8.13	.63	3
2020-10-05 04:35:00	6.67	4.87	8.99	.65	3
2020-10-05 04:45:00	7.2	4.95	9.54	.79	3
2020-10-05 04:55:00	6.88	4.69	8.88	.88	3
2020-10-05 05:05:00	6.67	4.28	9.22	.93	3
2020-10-05 05:15:00	6.63	4.3	9.02	.85	3
2020-10-05 05:25:00	7.1	4.36	9.09	.9	3
2020-10-05 05:35:00	6.68	3.73	9.9	.97	3
2020-10-05 05:45:00	6.53	4.26	9.25	1	3
2020-10-05 05:55:00	6.6	4.41	9.13	.79	3
2020-10-05 06:05:00	6.76	4.12	9.25	.94	3
2020-10-05 06:15:00	6.5	4.37	9.15	.89	3
2020-10-05 06:25:00	7.22	4.59	10.11	.93	3
2020-10-05 06:35:00	7.29	4.22	9.78	1.08	3
2020-10-05 06:45:00	6.71	4.37	9.88	1	3
2020-10-05 06:55:00	7.41	4.64	9.82	1.08	3
2020-10-05 07:05:00	7.55	4.69	10.13	1.12	3
2020-10-05 07:15:00	6.73	4.41	9.12	.92	3
2020-10-05 07:25:00	6.77	4.27	8.96	.81	3
2020-10-05 07:35:00	5.93	4.08	8.39	.81	3
2020-10-05 07:45:00	6	3.91	8.32	.72	3
2020-10-05 07:55:00	5.68	3.54	8.22	.82	3
2020-10-05 08:05:00	5.73	4.1	8.08	.81	3
2020-10-05 08:15:00	6.21	3.85	8.32	.83	3
2020-10-05 08:25:00	6.41	4.08	9.12	.97	3
2020-10-05 08:35:00	6.49	3.91	8.66	.8	3
2020-10-05 08:45:00	5.89	3.91	8.77	.89	3
2020-10-05 08:55:00	6.3	3.79	8.57	.91	3
2020-10-05 09:05:00	7.43	4.27	10.56	.92	3
2020-10-05 09:15:00	7.11	4.45	9.15	.83	3
2020-10-05 09:25:00	7.08	5.13	8.64	.56	3
2020-10-05 09:35:00	7.11	5.28	9.39	.75	3
2020-10-05 09:45:00	6.69	4.86	8.62	.67	3
2020-10-05 09:55:00	6.82	5.3	8.92	.67	3
2020-10-05 10:05:00	7.13	5.24	9.18	.72	3
2020-10-05 10:15:00	6.96	2.66	10.23	1.11	3
2020-10-05 10:25:00	6.03	3.9	8.52	.93	3
2020-10-05 10:35:00	6.13	3.63	8.8	1.15	3
2020-10-05 10:45:00	7.56	3.54	10.1	1.13	3
2020-10-05 10:55:00	7.48	4.46	9.94	1.07	3
2020-10-05 11:05:00	6.78	3.48	9.61	1.22	3
2020-10-05 11:15:00	7.07	3.57	11.23	1.28	3
2020-10-05 11:25:00	7.42	3.3	10.58	1.49	3
2020-10-05 11:35:00	7.59	3.46	10.83	1.42	3
2020-10-05 11:45:00	6.47	2.72	9.4	1.26	3
2020-10-05 11:55:00	5.98	2.99	9.79	1.2	3
2020-10-05 12:05:00	6.24	3.41	11.07	1.51	3
2020-10-05 12:15:00	6.72	3.19	10.23	1.38	3
2020-10-05 12:25:00	6.23	3.12	10.17	1.33	3
2020-10-05 12:35:00	6.5	3.43	9.82	1.16	3
2020-10-05 12:45:00	7.25	2.64	10.54	1.26	3
2020-10-05 12:55:00	7.03	2.73	10.77	1.6	3
2020-10-05 13:05:00	7.92	3.72	11.7	1.59	3
2020-10-05 13:15:00	7.87	3.95	10.82	1.21	3
2020-10-05 13:25:00	8.35	4.41	11.87	1.29	3
2020-10-05 13:35:00	6.9	2.97	11.1	1.56	3
2020-10-05 13:45:00	6.25	3.04	10.26	1.55	3
2020-10-05 13:55:00	5.92	3	9.64	1.36	3
2020-10-05 14:05:00	5.7	3.19	9.44	1.33	3
2020-10-05 14:15:00	5.68	2.96	9.84	1.17	3
2020-10-05 14:25:00	5.62	2.71	8.32	1.08	3
2020-10-05 14:35:00	6.52	2.92	10.7	1.84	3
2020-10-05 14:45:00	7.05	3.35	10.52	1.51	3
2020-10-05 14:55:00	6.88	3.42	10.08	1.2	3
2020-10-05 15:05:00	6.36	3.5	8.94	1.13	3
2020-10-05 15:15:00	5.41	2.84	8.27	1	3
2020-10-05 15:25:00	5.3	2.75	8.34	1.16	3
2020-10-05 15:35:00	4.78	1.98	7.43	1.01	3
2020-10-05 15:45:00	5.68	2.78	9.22	1.27	3
2020-10-05 15:55:00	5.43	2.47	8.43	1.16	3
2020-10-05 16:05:00	5.33	2.45	8.93	1.32	3
2020-10-05 16:15:00	7.08	2.92	9.53	1.16	3
2020-10-05 16:25:00	6.89	3.96	9.34	1.19	3
2020-10-05 16:35:00	7.48	4.55	9.56	.85	3
2020-10-05 16:45:00	7.11	3.43	8.79	.94	3
2020-10-05 16:55:00	7.03	4.46	8.64	.66	3
2020-10-05 17:05:00	5.88	3.49	8.06	.85	3
2020-10-05 17:15:00	5.87	2.46	8.38	1.09	3
2020-10-05 17:25:00	5.64	3.32	7.81	.63	3
2020-10-05 17:35:00	5.85	4.09	7.39	.57	3
2020-10-05 17:45:00	6.36	4.98	7.78	.45	3
2020-10-05 17:55:00	5.53	4	7.24	.49	3
2020-10-05 18:05:00	5.47	4.2	7.39	.49	3
2020-10-05 18:15:00	5.19	4.18	7.27	.49	3
2020-10-05 18:25:00	4.86	3.59	6.23	.48	3
2020-10-05 18:35:00	4.2	2.98	5.29	.44	3
2020-10-05 18:45:00	4.34	3.32	5.35	.38	3
2020-10-05 18:55:00	4.7	3.71	5.91	.42	3
2020-10-05 19:05:00	4.47	3.14	5.8	.46	3
2020-10-05 19:15:00	4.17	3.41	5.25	.33	3
2020-10-05 19:25:00	4.19	3.29	5.17	.31	3
2020-10-05 19:35:00	3.83	2.84	4.67	.34	3
2020-10-05 19:45:00	3.23	2.2	4.49	.41	3
2020-10-05 19:55:00	2.91	2.02	3.92	.35	3
2020-10-05 20:05:00	2.63	1.82	3.74	.38	3
2020-10-05 20:15:00	2.53	1.59	3.47	.45	3
2020-10-05 20:25:00	2.73	1.44	3.99	.4	3
2020-10-05 20:35:00	3.36	1.96	6.18	.86	3
2020-10-05 20:45:00	6.21	1.53	9.35	2.16	3
2020-10-05 20:55:00	7.32	3.87	9.47	1.12	3
2020-10-05 21:05:00	5.96	2.7	8.85	1.44	3
2020-10-05 21:15:00	7.92	3.11	9.88	1.27	3
2020-10-05 21:25:00	9.48	7.85	11.15	.55	3
2020-10-05 21:35:00	9.28	7.93	11.18	.53	3
2020-10-05 21:45:00	8.46	5.3	10.66	.78	3
2020-10-05 21:55:00	7.61	1.78	10.11	1.62	3
2020-10-05 22:05:00	7.51	3.35	10.89	1.82	3
2020-10-05 22:15:00	7.17	2.33	11.18	2.34	3
2020-10-05 22:25:00	7.73	1.85	11.59	2.17	3
2020-10-05 22:35:00	5.65	2.92	11.2	1.81	7
2020-10-05 22:45:00	7.01	3.7	11.5	1.83	3
2020-10-05 22:55:00	6.72	3.88	11.37	1.84	3
2020-10-05 23:05:00	9.36	4.11	12.14	1.59	3
2020-10-05 23:15:00	9.78	6.07	12.04	.88	3
2020-10-05 23:25:00	8.93	3.51	11.34	1.6	3
2020-10-05 23:35:00	6.33	2.07	10.68	1.94	3
2020-10-05 23:45:00	6.09	3	10.7	1.66	3
2020-10-05 23:55:00	6.6	2.4	10.24	1.27	3
2020-10-06 00:05:00	6.56	3.06	10.86	1.81	3
2020-10-06 00:15:00	6.39	2.22	11.11	1.94	3
2020-10-06 00:25:00	4.69	.85	9.83	1.88	7
2020-10-06 00:35:00	5.81	1.24	10.72	2.56	3
2020-10-06 00:45:00	9.37	5.43	11.5	1.19	3
2020-10-06 00:55:00	9.86	5.82	11.5	.75	3
2020-10-06 01:05:00	7.48	2.64	11.01	2.08	3
2020-10-06 01:15:00	3.63	1.22	9.21	1.17	7
2020-10-06 01:25:00	3.85	1.17	8.79	1.73	7
2020-10-06 01:35:00	3.15	.81	6.07	.99	3
2020-10-06 01:45:00	3.26	1.14	7.27	.99	3
2020-10-06 01:55:00	3.26	1.06	6.38	.99	3
2020-10-06 02:05:00	3	1.04	5.43	.82	3
2020-10-06 02:15:00	3.35	.84	5.95	.93	3
2020-10-06 02:25:00	3.32	1.22	7.1	1	3
2020-10-06 02:35:00	3.48	1.11	7.07	1.04	3
2020-10-06 02:45:00	3.21	.96	6.8	.94	3
2020-10-06 02:55:00	3.46	1.35	6.75	.99	3
2020-10-06 03:05:00	3.57	.79	8.61	1.42	7
2020-10-06 03:15:00	4.04	1.39	8.4	1.71	3
2020-10-06 03:25:00	4.8	1.9	8.27	1.42	3
2020-10-06 03:35:00	4.26	1.01	8.37	1.67	3
2020-10-06 03:45:00	4.03	1.1	7.76	1.4	3
2020-10-06 03:55:00	4.89	1.85	8.71	1.43	3
