# Station: FINO2
# Parameter: windspeed_cup_72m_180deg
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Deviation	Quality
2020-10-03 21:15:00	13.58	11.2	16.4	.93	3
2020-10-03 21:25:00	12.88	10.28	16.3	1.03	3
2020-10-03 21:35:00	12.95	10.32	16.07	.89	3
2020-10-03 21:45:00	13.53	10.5	16.38	.99	3
2020-10-03 21:55:00	13.04	10.8	15.57	.87	3
2020-10-03 22:05:00	12.83	10.36	14.91	.85	3
2020-10-03 22:15:00	12.91	10.63	16.12	.8	3
2020-10-03 22:25:00	11.63	9.1	14.4	.82	3
2020-10-03 22:35:00	10.42	8.03	13.76	.89	3
2020-10-03 22:45:00	10.93	8.55	14.03	1.12	3
2020-10-03 22:55:00	10.59	7.62	13.02	.97	3
2020-10-03 23:05:00	10.58	8.13	13.51	1.01	3
2020-10-03 23:15:00	11.43	7.96	14.21	1.06	3
2020-10-03 23:25:00	10.28	6.95	13.73	1.16	3
2020-10-03 23:35:00	9.3	6.53	12.39	1.07	3
2020-10-03 23:45:00	8.96	6.24	12.86	1.09	3
2020-10-03 23:55:00	9.38	6.98	12.27	.97	3
2020-10-04 00:05:00	9.72	7.34	12.69	.78	3
2020-10-04 00:15:00	8.98	7.24	11.18	.71	3
2020-10-04 00:25:00	8.28	4.6	11.62	1.28	3
2020-10-04 00:35:00	8.38	5.57	10.63	1.01	3
2020-10-04 00:45:00	8.07	4.9	10.48	.78	3
2020-10-04 00:55:00	6.29	4.12	9.19	.91	3
2020-10-04 01:05:00	5.72	2.97	7.81	.85	3
2020-10-04 01:15:00	6.5	4.35	9.77	.84	3
2020-10-04 01:25:00	6.09	3.82	8.68	.9	3
2020-10-04 01:35:00	5.5	3.62	7.38	.65	3
2020-10-04 01:45:00	5.6	3.72	7.6	.66	3
2020-10-04 01:55:00	5.15	3.77	6.84	.56	3
2020-10-04 02:05:00	5.43	3.7	6.73	.53	3
2020-10-04 02:15:00	5.47	4.49	6.48	.39	3
2020-10-04 02:25:00	5.37	3.69	7.13	.68	3
2020-10-04 02:35:00	4.81	2.91	6.45	.63	3
2020-10-04 02:45:00	3.46	2.37	5.15	.51	3
2020-10-04 02:55:00	3.63	2.64	5.07	.4	3
2020-10-04 03:05:00	3.92	3.12	4.65	.31	3
2020-10-04 03:15:00	3.6	2.91	4.34	.28	3
2020-10-04 03:25:00	3.92	2.9	4.89	.38	3
2020-10-04 03:35:00	3.18	1.51	5.09	.7	3
2020-10-04 03:45:00	3.74	1.36	5.51	.86	3
2020-10-04 03:55:00	2.35	1.09	4.22	.61	3
2020-10-04 04:05:00	2.02	.67	4.14	.65	3
2020-10-04 04:15:00	1.75	.69	3.3	.45	3
2020-10-04 04:25:00	2.73	1.05	4.04	.62	3
2020-10-04 04:35:00	2.44	1.29	3.59	.58	3
2020-10-04 04:45:00	1.6	.67	2.78	.5	3
2020-10-04 04:55:00	6.21	2.51	9.98	2.17	3
2020-10-04 05:05:00	4.71	1.65	10	1.6	7
2020-10-04 05:15:00	4.63	1.22	9.63	1.66	7
2020-10-04 05:25:00	4.09	1.3	8.63	1.59	3
2020-10-04 05:35:00	3.26	1.68	5.94	.85	3
2020-10-04 05:45:00	3.59	.98	9.03	2	7
2020-10-04 05:55:00	2.97	.84	6.27	.99	3
2020-10-04 06:05:00	2.65	1.07	5.15	.74	3
2020-10-04 06:15:00	2.78	1.1	6	.85	3
2020-10-04 06:25:00	6.59	3.21	7.76	.58	3
2020-10-04 06:35:00	5.17	3.57	6.6	.78	3
2020-10-04 06:45:00	3.64	2.03	5.53	.89	3
2020-10-04 06:55:00	3.62	1.12	6.86	1.25	3
2020-10-04 07:05:00	5.65	1.03	7.92	1.66	3
2020-10-04 07:15:00	2.61	.9	6.24	1.26	3
2020-10-04 07:25:00	2.87	1.19	6.12	.83	3
2020-10-04 07:35:00	4.59	1.16	9.73	2.57	7
2020-10-04 07:45:00	5.4	1.29	11.12	2.54	7
2020-10-04 07:55:00	4.16	1.17	8.62	1.7	3
2020-10-04 08:05:00	6.58	1.2	9.17	1.74	3
2020-10-04 08:15:00	6.32	3.94	8.15	.83	3
2020-10-04 08:25:00	2.06	.7	5.13	.87	3
2020-10-04 08:35:00	2.71	.69	5.59	.81	3
2020-10-04 08:45:00	2.54	.48	5.86	1.03	3
2020-10-04 08:55:00	2.15	.38	4.19	.81	3
2020-10-04 09:05:00	2.63	.75	5.27	.74	3
2020-10-04 09:15:00	2.37	.85	4.84	.76	3
2020-10-04 09:25:00	2.76	1.53	5.5	.71	3
2020-10-04 09:35:00	2.49	1.1	4.22	.58	3
2020-10-04 09:45:00	2.23	.86	4.69	.68	3
2020-10-04 09:55:00	3.44	1.25	5.88	1.05	3
2020-10-04 10:05:00	3.71	1.82	5.33	.7	3
2020-10-04 10:15:00	3.97	1.75	6.92	.98	3
2020-10-04 10:25:00	3.06	.65	5.8	1.19	3
2020-10-04 10:35:00	2.46	.85	4.66	.88	3
2020-10-04 10:45:00	2.83	1.17	5.39	1.09	3
2020-10-04 10:55:00	2.65	.74	5.07	1.02	3
2020-10-04 11:05:00	2.74	.61	5.64	1.17	3
2020-10-04 11:15:00	2.09	.68	3.58	.68	3
2020-10-04 11:25:00	2.83	.74	4.2	.8	3
2020-10-04 11:35:00	2.59	.81	3.47	.55	3
2020-10-04 11:45:00	2.75	2.17	3.42	.25	3
2020-10-04 11:55:00	3.36	2.88	3.97	.2	3
2020-10-04 12:05:00	3.44	2.77	4.06	.27	3
2020-10-04 12:15:00	2.89	2.24	3.82	.37	3
2020-10-04 12:25:00	2.83	2.18	3.54	.27	3
2020-10-04 12:35:00	3.23	2.43	3.83	.33	3
2020-10-04 12:45:00	3.33	2.61	3.93	.22	3
2020-10-04 12:55:00	3.19	2.63	3.78	.24	3
2020-10-04 13:05:00	3.74	2.75	4.24	.21	3
2020-10-04 13:15:00	3.68	3.03	4.45	.26	3
2020-10-04 13:25:00	4.16	3.32	4.74	.23	3
2020-10-04 13:35:00	4.14	2.69	5.09	.42	3
2020-10-04 13:45:00	4.08	2.68	5.13	.44	3
2020-10-04 13:55:00	3.73	2.48	4.88	.52	3
2020-10-04 14:05:00	3.94	2.91	4.8	.38	3
2020-10-04 14:15:00	3.95	3.02	4.82	.33	3
2020-10-04 14:25:00	3.93	3.12	4.78	.33	3
2020-10-04 14:35:00	3.45	2.54	4.09	.31	3
2020-10-04 14:45:00	3.32	2.35	4.15	.36	3
2020-10-04 14:55:00	3.26	2.53	3.93	.21	3
2020-10-04 15:05:00	3.63	3.03	4.2	.27	3
2020-10-04 15:15:00	3.46	2.75	4.32	.31	3
2020-10-04 15:25:00	3.41	2.84	4.83	.28	3
2020-10-04 15:35:00	3.36	2.08	4.09	.3	3
2020-10-04 15:45:00	3.42	2.78	4.47	.27	3
2020-10-04 15:55:00	3.58	2.84	4.6	.24	3
2020-10-04 16:05:00	3.48	3	4.12	.21	3
2020-10-04 16:15:00	3.38	2.24	4.12	.3	3
2020-10-04 16:25:00	3.28	2.5	4.27	.3	3
2020-10-04 16:35:00	3.55	2.94	4.02	.21	3
2020-10-04 16:45:00	3.81	3.32	4.47	.19	3
2020-10-04 16:55:00	3.92	3.36	4.44	.21	3
2020-10-04 17:05:00	3.77	3.17	4.22	.19	3
2020-10-04 17:15:00	3.96	3.52	4.34	.14	3
2020-10-04 17:25:00	4.37	3.89	4.82	.15	3
2020-10-04 17:35:00	4.5	3.91	4.99	.21	3
2020-10-04 17:45:00	4.24	3.43	4.86	.26	3
2020-10-04 17:55:00	3.47	2.41	5.03	.41	3
2020-10-04 18:05:00	3.27	2.12	4.78	.51	3
2020-10-04 18:15:00	4.35	2.41	6.02	.77	3
2020-10-04 18:25:00	5.17	3.02	6.72	.6	3
2020-10-04 18:35:00	5.78	4.29	7.82	.68	3
2020-10-04 18:45:00	5.83	3.84	7.52	.63	3
2020-10-04 18:55:00	6.51	2.43	9.08	.95	3
2020-10-04 19:05:00	6.06	1.81	9.59	1.45	3
2020-10-04 19:15:00	5.28	1.91	8.11	1.44	3
2020-10-04 19:25:00	4.88	1.59	8	1.42	3
2020-10-04 19:35:00	5.4	1.4	10.74	1.99	7
2020-10-04 19:45:00	5.18	1.22	10.03	1.75	3
2020-10-04 19:55:00	6	2.06	11.16	1.89	3
2020-10-04 20:05:00	5.62	1.58	8.91	1.63	3
2020-10-04 20:15:00	5.33	1.82	10.26	1.83	3
2020-10-04 20:25:00	4.84	1.42	8.21	1.45	3
2020-10-04 20:35:00	5.03	1	8.36	1.46	3
2020-10-04 20:45:00	5.29	1.57	8.27	1.19	3
2020-10-04 20:55:00	5.91	2.47	8.15	.92	3
2020-10-04 21:05:00	6.2	2.88	8.34	1.13	3
2020-10-04 21:15:00	5.25	2.23	8.32	1.18	3
2020-10-04 21:25:00	6.08	2.73	9.76	1.08	3
2020-10-04 21:35:00	6.22	2.85	9.27	.91	3
2020-10-04 21:45:00	6.61	1.56	10.13	1.7	3
2020-10-04 21:55:00	5.59	1.8	9.07	1.63	3
2020-10-04 22:05:00	5.4	1.74	8.91	1.69	3
2020-10-04 22:15:00	4.77	1.5	8.63	1.59	3
2020-10-04 22:25:00	4.27	.91	8.05	1.55	3
2020-10-04 22:35:00	4.07	.64	7.12	1.26	3
2020-10-04 22:45:00	4.22	1.34	6.87	1.07	3
2020-10-04 22:55:00	4.11	1.65	6.99	1.08	3
2020-10-04 23:05:00	3.73	1.18	7.28	1.18	3
2020-10-04 23:15:00	4.59	1.65	7.45	1.24	3
2020-10-04 23:25:00	5.05	2.03	6.53	.87	3
2020-10-04 23:35:00	5.81	3.36	7.85	.88	3
2020-10-04 23:45:00	6.05	3.44	7.87	.67	3
2020-10-04 23:55:00	5.59	1.99	8.47	1.13	3
2020-10-05 00:05:00	4.67	1.56	7.29	.86	3
2020-10-05 00:15:00	4.75	3.21	6.39	.52	3
2020-10-05 00:25:00	4.08	2.34	6.06	.71	3
2020-10-05 00:35:00	3.91	2.31	6.17	.75	3
2020-10-05 00:45:00	4.95	3	7.2	.86	3
2020-10-05 00:55:00	5.51	3.8	7.24	.69	3
2020-10-05 01:05:00	4.81	3.01	6.59	.61	3
2020-10-05 01:15:00	5.24	3.68	7.73	.72	3
2020-10-05 01:25:00	4.93	3.39	7.15	.61	3
2020-10-05 01:35:00	5.41	3.37	7.54	.91	3
2020-10-05 01:45:00	4.65	3.22	7.38	.73	3
2020-10-05 01:55:00	4.71	2.67	6.69	.68	3
2020-10-05 02:05:00	4.52	2.97	6.31	.51	3
2020-10-05 02:15:00	4.59	2.8	6.42	.71	3
2020-10-05 02:25:00	5.18	3.1	6.95	.77	3
2020-10-05 02:35:00	5.65	3.46	8.07	.71	3
2020-10-05 02:45:00	5.22	3.83	6.73	.63	3
2020-10-05 02:55:00	5.14	3.38	6.31	.48	3
2020-10-05 03:05:00	5.35	4.17	6.74	.59	3
2020-10-05 03:15:00	5.82	4.51	6.93	.43	3
2020-10-05 03:25:00	4.87	2.94	6.1	.58	3
2020-10-05 03:35:00	4.95	3.76	6.52	.43	3
2020-10-05 03:45:00	5.31	3.91	7.13	.68	3
2020-10-05 03:55:00	6.13	3.85	8.07	.78	3
2020-10-05 04:05:00	6.22	4.55	8.48	.76	3
2020-10-05 04:15:00	6.18	4.48	7.82	.65	3
2020-10-05 04:25:00	6.36	4.9	8.32	.63	3
2020-10-05 04:35:00	6.8	5.24	8.44	.62	3
2020-10-05 04:45:00	7.26	5.57	9.6	.8	3
2020-10-05 04:55:00	6.9	4.44	10.01	.98	3
2020-10-05 05:05:00	6.74	4.03	10.03	1	3
2020-10-05 05:15:00	6.71	4.46	8.68	.96	3
2020-10-05 05:25:00	7.22	4.47	9.16	.99	3
2020-10-05 05:35:00	6.87	3.6	9.06	.95	3
2020-10-05 05:45:00	6.61	4.29	9.75	.95	3
2020-10-05 05:55:00	6.7	4.41	9.03	.79	3
2020-10-05 06:05:00	6.77	4.85	9.18	.89	3
2020-10-05 06:15:00	6.53	4.02	9.24	.87	3
2020-10-05 06:25:00	7.14	5.01	10.61	.9	3
2020-10-05 06:35:00	7.4	4.15	9.78	1.02	3
2020-10-05 06:45:00	6.72	4.42	9.31	1.02	3
2020-10-05 06:55:00	7.3	4.64	9.52	1.01	3
2020-10-05 07:05:00	7.51	4.49	10.3	1.25	3
2020-10-05 07:15:00	6.78	4.82	8.88	.88	3
2020-10-05 07:25:00	6.83	4.29	8.96	.83	3
2020-10-05 07:35:00	5.97	4.08	8.22	.92	3
2020-10-05 07:45:00	6.11	4.01	8.88	.85	3
2020-10-05 07:55:00	5.81	3.9	8.27	.83	3
2020-10-05 08:05:00	5.76	3.73	8.41	.84	3
2020-10-05 08:15:00	6.27	4.12	8.77	.87	3
2020-10-05 08:25:00	6.63	3.99	9.44	1.02	3
2020-10-05 08:35:00	6.5	4.5	8.71	.88	3
2020-10-05 08:45:00	6	3.91	8.98	.95	3
2020-10-05 08:55:00	6.36	4.05	8.91	.96	3
2020-10-05 09:05:00	7.54	4.97	10.52	.93	3
2020-10-05 09:15:00	7.24	4.58	9.4	.86	3
2020-10-05 09:25:00	7.16	4.97	8.86	.59	3
2020-10-05 09:35:00	7.17	5.11	10.03	.83	3
2020-10-05 09:45:00	6.75	4.78	9.21	.74	3
2020-10-05 09:55:00	6.91	5	8.79	.63	3
2020-10-05 10:05:00	7.18	5.56	9.13	.65	3
2020-10-05 10:15:00	6.99	1.84	9.49	1.16	3
2020-10-05 10:25:00	5.87	2.57	8.58	.99	3
2020-10-05 10:35:00	6.1	2.87	9.64	1.26	3
2020-10-05 10:45:00	7.51	3.98	10.17	1.2	3
2020-10-05 10:55:00	7.45	4.38	10.4	1	3
2020-10-05 11:05:00	6.74	3.69	9.96	1.33	3
2020-10-05 11:15:00	6.88	3.54	10.42	1.35	3
2020-10-05 11:25:00	7.22	3.31	10.95	1.41	3
2020-10-05 11:35:00	7.36	2.81	10.97	1.47	3
2020-10-05 11:45:00	6.52	2.97	9.59	1.33	3
2020-10-05 11:55:00	6	3.06	9.85	1.17	3
2020-10-05 12:05:00	6.22	3.23	11.07	1.52	3
2020-10-05 12:15:00	6.79	3.2	10.58	1.3	3
2020-10-05 12:25:00	6.24	2.61	9.2	1.36	3
2020-10-05 12:35:00	6.58	3.91	10.03	1.2	3
2020-10-05 12:45:00	7.24	3.26	10.71	1.4	3
2020-10-05 12:55:00	7.18	3.43	11.22	1.52	3
2020-10-05 13:05:00	7.89	3.54	11.46	1.66	3
2020-10-05 13:15:00	7.75	3.5	11.27	1.36	3
2020-10-05 13:25:00	8.39	4.74	11.13	1.35	3
2020-10-05 13:35:00	6.93	2.37	11.43	1.49	3
2020-10-05 13:45:00	6.3	2.69	9.98	1.56	3
2020-10-05 13:55:00	6.08	2.95	9.86	1.39	3
2020-10-05 14:05:00	5.84	2.07	10.34	1.37	3
2020-10-05 14:15:00	5.63	2.85	8.93	1.15	3
2020-10-05 14:25:00	5.73	3.36	8.9	1.11	3
2020-10-05 14:35:00	6.46	2.85	10.55	1.83	3
2020-10-05 14:45:00	6.98	4.2	10.41	1.42	3
2020-10-05 14:55:00	6.84	2.62	10.06	1.3	3
2020-10-05 15:05:00	6.34	3.18	9.64	1.15	3
2020-10-05 15:15:00	5.37	2.93	7.82	.95	3
2020-10-05 15:25:00	5.28	2.66	8.28	1.07	3
2020-10-05 15:35:00	4.85	2.2	7.39	1.04	3
2020-10-05 15:45:00	5.56	2.84	8.93	1.32	3
2020-10-05 15:55:00	5.25	2.6	8.07	1.11	3
2020-10-05 16:05:00	5.32	2.85	9.15	1.32	3
2020-10-05 16:15:00	7.12	3.79	9.93	1.14	3
2020-10-05 16:25:00	6.69	3.11	9.2	1.33	3
2020-10-05 16:35:00	7.39	3.83	9.52	.92	3
2020-10-05 16:45:00	7.18	3.13	9.01	.95	3
2020-10-05 16:55:00	7.06	3.4	9.11	.75	3
2020-10-05 17:05:00	5.93	3.6	8.08	.83	3
2020-10-05 17:15:00	5.76	2.94	8.33	1.05	3
2020-10-05 17:25:00	5.56	3.28	7.29	.68	3
2020-10-05 17:35:00	5.95	4.09	7.56	.59	3
2020-10-05 17:45:00	6.35	4.46	7.6	.47	3
2020-10-05 17:55:00	5.56	4.12	7.3	.53	3
2020-10-05 18:05:00	5.45	3.73	6.74	.48	3
2020-10-05 18:15:00	5.24	4.1	7.26	.53	3
2020-10-05 18:25:00	4.88	3.78	6.12	.52	3
2020-10-05 18:35:00	4.27	3.25	5.45	.44	3
2020-10-05 18:45:00	4.37	3.2	5.57	.35	3
2020-10-05 18:55:00	4.77	3.63	5.84	.43	3
2020-10-05 19:05:00	4.52	3.54	5.84	.43	3
2020-10-05 19:15:00	4.19	3.38	5.22	.31	3
2020-10-05 19:25:00	4.22	3.29	4.91	.28	3
2020-10-05 19:35:00	3.78	2.8	4.67	.35	3
2020-10-05 19:45:00	3.14	2.15	4.23	.41	3
2020-10-05 19:55:00	2.89	1.97	3.77	.32	3
2020-10-05 20:05:00	2.65	1.68	3.7	.42	3
2020-10-05 20:15:00	2.51	1.41	3.79	.47	3
2020-10-05 20:25:00	2.7	1.63	3.45	.38	3
2020-10-05 20:35:00	3.37	1.89	5.98	.88	3
2020-10-05 20:45:00	6.16	1.5	9.42	2.22	3
2020-10-05 20:55:00	7.16	3.13	9.74	1.29	3
2020-10-05 21:05:00	5.68	1.77	8.34	1.49	3
2020-10-05 21:15:00	7.93	2.99	9.93	1.37	3
2020-10-05 21:25:00	9.48	7.87	10.84	.52	3
2020-10-05 21:35:00	9.27	7.7	11.25	.51	3
2020-10-05 21:45:00	8.43	4.79	10.43	.78	3
2020-10-05 21:55:00	7.4	1.76	10.05	1.88	3
2020-10-05 22:05:00	7.09	2.08	10.8	1.93	3
2020-10-05 22:15:00	6.8	2.27	11.59	2.4	3
2020-10-05 22:25:00	7.45	3.05	11.35	2.22	3
2020-10-05 22:35:00	5.48	2.42	10.75	1.68	7
2020-10-05 22:45:00	6.79	2.77	10.99	1.9	3
2020-10-05 22:55:00	6.29	3.43	11.36	1.74	3
2020-10-05 23:05:00	9.19	4.07	11.95	1.67	3
2020-10-05 23:15:00	9.75	5.98	11.68	.88	3
2020-10-05 23:25:00	8.72	2.19	11.56	1.79	3
2020-10-05 23:35:00	5.84	2.08	10.58	1.81	3
2020-10-05 23:45:00	5.59	3.04	10.7	1.42	3
2020-10-05 23:55:00	6.44	3.03	10.02	1.28	3
2020-10-06 00:05:00	6.24	3.11	10.65	1.79	3
2020-10-06 00:15:00	6.11	2.31	10.84	1.89	3
2020-10-06 00:25:00	4.29	1.05	9.4	1.77	7
2020-10-06 00:35:00	5.62	1.42	10.82	2.5	3
2020-10-06 00:45:00	9.29	4.96	12.67	1.32	3
2020-10-06 00:55:00	9.82	6.52	11.89	.77	3
2020-10-06 01:05:00	7.16	2.21	11.33	2.23	3
2020-10-06 01:15:00	3.78	1.07	9.27	1.15	7
2020-10-06 01:25:00	3.98	1.3	9.1	1.64	7
2020-10-06 01:35:00	3.09	.34	6.86	1.09	3
2020-10-06 01:45:00	3.32	1.16	7.72	1.04	7
2020-10-06 01:55:00	3.21	.78	6.91	1.03	3
2020-10-06 02:05:00	3.05	.94	5.29	.83	3
2020-10-06 02:15:00	3.33	.94	6.93	1.06	3
2020-10-06 02:25:00	3.45	1.13	6.73	1.05	3
2020-10-06 02:35:00	3.44	.78	6.96	1.09	3
2020-10-06 02:45:00	3.23	1.06	6.19	.94	3
2020-10-06 02:55:00	3.7	1.07	7.28	1.18	3
2020-10-06 03:05:00	3.62	1.42	8	1.31	7
2020-10-06 03:15:00	4.04	1.16	7.53	1.51	3
2020-10-06 03:25:00	4.61	1.67	8.68	1.41	3
2020-10-06 03:35:00	4.25	1.27	7.84	1.54	3
2020-10-06 03:45:00	4.07	1.34	7.86	1.43	3
