# Station: FINO2
# Parameter: windspeed_cup_32m_180deg
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Deviation	Quality
2020-10-04 00:55:00	6.42	3.34	9.23	.89	3
2020-10-04 01:05:00	5.55	3.85	7.69	.77	3
2020-10-04 01:15:00	5.93	4.14	7.56	.66	3
2020-10-04 01:25:00	5.76	4.07	7.34	.7	3
2020-10-04 01:35:00	5.3	3.92	7.18	.62	3
2020-10-04 01:45:00	5.36	3.75	7.65	.67	3
2020-10-04 01:55:00	4.92	2.94	6.16	.55	3
2020-10-04 02:05:00	5.33	2.62	6.6	.67	3
2020-10-04 02:15:00	5.16	4.25	6.12	.37	3
2020-10-04 02:25:00	4.93	3.28	6.73	.58	3
2020-10-04 02:35:00	4.74	2.81	6.55	.75	3
2020-10-04 02:45:00	3.2	1.97	4.73	.55	3
2020-10-04 02:55:00	3.36	2.13	4.36	.44	3
2020-10-04 03:05:00	3.71	2.98	4.63	.28	3
2020-10-04 03:15:00	3.39	2.59	4.02	.27	3
2020-10-04 03:25:00	3.78	3.05	4.76	.36	3
2020-10-04 03:35:00	3.6	1.8	4.56	.51	3
2020-10-04 03:45:00	4.15	2.63	5.69	.64	3
2020-10-04 03:55:00	3.05	1.14	4.51	.7	3
2020-10-04 04:05:00	2.55	.74	5.26	.84	3
2020-10-04 04:15:00	1.72	.67	3.25	.5	3
2020-10-04 04:25:00	2.71	1.33	3.95	.5	3
2020-10-04 04:35:00	2.31	1.55	3.11	.43	3
2020-10-04 04:45:00	1.34	.23	3.05	.69	3
2020-10-04 04:55:00	6.18	2.92	9.6	2.02	3
2020-10-04 05:05:00	5.89	1.87	11.94	2.32	7
2020-10-04 05:15:00	5.54	.42	9.71	1.66	3
2020-10-04 05:25:00	5.24	1.77	10.1	1.8	3
2020-10-04 05:35:00	4.19	1.57	7.99	1.47	3
2020-10-04 05:45:00	4.39	.46	8.73	2.03	3
2020-10-04 05:55:00	3.46	.81	6.51	1.2	3
2020-10-04 06:05:00	3.18	1.6	5.8	.84	3
2020-10-04 06:15:00	3.22	1.07	7.06	1.01	3
2020-10-04 06:25:00	6.36	2.45	7.94	.78	3
2020-10-04 06:35:00	5.23	3.54	6.86	.78	3
2020-10-04 06:45:00	4.35	2.22	5.73	.71	3
2020-10-04 06:55:00	5.33	1.6	7.84	1.27	3
2020-10-04 07:05:00	5.96	2.11	7.25	1.08	3
2020-10-04 07:15:00	2.97	.87	5.76	1.17	3
2020-10-04 07:25:00	4.41	2.2	7.5	.98	3
2020-10-04 07:35:00	6.2	2.43	10.08	1.96	3
2020-10-04 07:45:00	7.91	2.03	10.41	1.65	3
2020-10-04 07:55:00	6.87	2.5	9.33	1.4	3
2020-10-04 08:05:00	7.47	3.79	9.52	.93	3
2020-10-04 08:15:00	6.26	4.54	7.96	.7	3
2020-10-04 08:25:00	3.26	1.1	5.61	.99	3
2020-10-04 08:35:00	3.78	.94	7.33	1.34	3
2020-10-04 08:45:00	4.79	1.56	8.18	1.62	3
2020-10-04 08:55:00	3.32	.74	7.26	1.4	3
2020-10-04 09:05:00	2.62	.74	5.98	1.13	3
2020-10-04 09:15:00	2.6	1.08	5.21	.79	3
2020-10-04 09:25:00	3.76	1.23	6.99	1.45	3
2020-10-04 09:35:00	2.9	1.22	6.23	.96	3
2020-10-04 09:45:00	2.96	1.24	6.28	.98	3
2020-10-04 09:55:00	3.94	1.24	6.59	1.23	3
2020-10-04 10:05:00	3.84	1.65	5.65	.82	3
2020-10-04 10:15:00	4.34	1.61	6.3	.9	3
2020-10-04 10:25:00	3.76	1.87	5.73	.87	3
2020-10-04 10:35:00	2.99	1.01	4.58	.82	3
2020-10-04 10:45:00	3.2	1.2	5.44	.94	3
2020-10-04 10:55:00	3.74	1.2	5.81	1.09	3
2020-10-04 11:05:00	3.61	.94	5.72	1.16	3
2020-10-04 11:15:00	1.98	.58	4.11	.84	3
2020-10-04 11:25:00	2.96	1.25	4.19	.76	3
2020-10-04 11:35:00	2.5	.49	3.67	.6	3
2020-10-04 11:45:00	2.8	2.03	3.64	.31	3
2020-10-04 11:55:00	3.35	2.79	3.94	.22	3
2020-10-04 12:05:00	3.36	2.63	4.08	.24	3
2020-10-04 12:15:00	2.85	2.12	3.55	.32	3
2020-10-04 12:25:00	2.81	2.05	3.62	.28	3
2020-10-04 12:35:00	3.22	2.32	4.02	.3	3
2020-10-04 12:45:00	3.28	2.67	3.94	.24	3
2020-10-04 12:55:00	3.18	2.62	3.85	.26	3
2020-10-04 13:05:00	3.77	3.01	4.33	.24	3
2020-10-04 13:15:00	3.65	3	4.29	.24	3
2020-10-04 13:25:00	4.08	3.28	4.91	.28	3
2020-10-04 13:35:00	4.17	2.94	5.06	.4	3
2020-10-04 13:45:00	3.89	2.57	5.13	.43	3
2020-10-04 13:55:00	3.79	2.53	4.99	.5	3
2020-10-04 14:05:00	3.83	2.72	4.76	.4	3
2020-10-04 14:15:00	3.91	2.54	4.82	.38	3
2020-10-04 14:25:00	3.72	2.91	4.69	.27	3
2020-10-04 14:35:00	3.34	2.43	4.17	.3	3
2020-10-04 14:45:00	3.25	2.23	3.92	.33	3
2020-10-04 14:55:00	3.2	2.61	3.73	.22	3
2020-10-04 15:05:00	3.54	2.89	4.26	.25	3
2020-10-04 15:15:00	3.52	2.77	4.43	.29	3
2020-10-04 15:25:00	3.3	2.47	4.42	.35	3
2020-10-04 15:35:00	3.2	2.36	3.8	.26	3
2020-10-04 15:45:00	3.06	2.6	3.7	.22	3
2020-10-04 15:55:00	3.36	2.69	3.95	.27	3
2020-10-04 16:05:00	3.41	2.79	4.16	.27	3
2020-10-04 16:15:00	3.21	2.38	3.92	.21	3
2020-10-04 16:25:00	3.33	2.71	4.06	.26	3
2020-10-04 16:35:00	3.56	2.96	4.1	.23	3
2020-10-04 16:45:00	3.68	3.15	4.45	.21	3
2020-10-04 16:55:00	3.73	3.08	4.36	.26	3
2020-10-04 17:05:00	3.7	3.02	4.38	.24	3
2020-10-04 17:15:00	3.96	3.25	4.43	.23	3
2020-10-04 17:25:00	4.2	3.59	4.84	.26	3
2020-10-04 17:35:00	4.35	3.67	4.99	.26	3
2020-10-04 17:45:00	4.13	3.44	5	.23	3
2020-10-04 17:55:00	3.3	2	4.76	.51	3
2020-10-04 18:05:00	3.13	2.04	4.57	.43	3
2020-10-04 18:15:00	3.89	2.38	5.67	.66	3
2020-10-04 18:25:00	4.88	3.24	6.69	.69	3
2020-10-04 18:35:00	5.6	4.07	7.61	.57	3
2020-10-04 18:45:00	5.65	4.18	7.5	.57	3
2020-10-04 18:55:00	6.49	4.65	8.49	.62	3
2020-10-04 19:05:00	6.43	3.22	9.01	1.13	3
2020-10-04 19:15:00	6.48	3.01	8.85	.97	3
2020-10-04 19:25:00	5.8	1.84	8.66	1.28	3
2020-10-04 19:35:00	6.54	2.85	10.68	1.63	3
2020-10-04 19:45:00	6.71	2.72	10.77	1.46	3
2020-10-04 19:55:00	7.37	2.34	11.14	1.56	3
2020-10-04 20:05:00	6.63	3.06	10.41	1.32	3
2020-10-04 20:15:00	6.2	2.42	9.41	1.49	3
2020-10-04 20:25:00	6.62	3.11	9.53	1.1	3
2020-10-04 20:35:00	6.04	2.87	8.72	.87	3
2020-10-04 20:45:00	5.78	3.35	8.01	.7	3
2020-10-04 20:55:00	5.78	3.85	7.47	.65	3
2020-10-04 21:05:00	6.29	4.35	8.35	.72	3
2020-10-04 21:15:00	5.9	2.9	8.19	.81	3
2020-10-04 21:25:00	6.45	4.25	8.49	.82	3
2020-10-04 21:35:00	6.17	4.09	8.51	.68	3
2020-10-04 21:45:00	7.56	4.67	10.58	1.05	3
2020-10-04 21:55:00	6.64	2.65	10.13	1.25	3
2020-10-04 22:05:00	6.73	3.05	9.15	1.03	3
2020-10-04 22:15:00	6.25	2.49	8.48	1.22	3
2020-10-04 22:25:00	4.52	2.08	8.61	1.34	3
2020-10-04 22:35:00	4.29	.96	6.75	1.41	3
2020-10-04 22:45:00	4.74	2.6	6.96	.78	3
2020-10-04 22:55:00	5.02	1.71	7.63	1.05	3
2020-10-04 23:05:00	4.48	1.5	8.31	1.39	3
2020-10-04 23:15:00	4.93	1.79	7.16	1.02	3
2020-10-04 23:25:00	5.44	3.15	6.8	.6	3
2020-10-04 23:35:00	5.7	4.07	7.85	.73	3
2020-10-04 23:45:00	5.97	4.41	7.54	.57	3
2020-10-04 23:55:00	5.71	2.93	8.48	.95	3
2020-10-05 00:05:00	4.8	2.18	6.88	.86	3
2020-10-05 00:15:00	4.77	3.65	6.22	.47	3
2020-10-05 00:25:00	3.85	1.88	6.2	.94	3
2020-10-05 00:35:00	4.07	2.74	5.67	.6	3
2020-10-05 00:45:00	4.77	2.62	6.96	.76	3
2020-10-05 00:55:00	5.29	3.27	7.47	.92	3
2020-10-05 01:05:00	4.83	3.36	6.88	.59	3
2020-10-05 01:15:00	5.07	3.36	7.26	.79	3
2020-10-05 01:25:00	4.79	2.71	6.49	.67	3
2020-10-05 01:35:00	4.94	2.76	7.01	.75	3
2020-10-05 01:45:00	4.65	2.64	7.71	.78	3
2020-10-05 01:55:00	4.33	2.78	5.78	.62	3
2020-10-05 02:05:00	4.32	2.69	5.8	.48	3
2020-10-05 02:15:00	4.65	3.05	6.09	.6	3
2020-10-05 02:25:00	5	2.86	6.55	.88	3
2020-10-05 02:35:00	5.29	3.5	7.51	.75	3
2020-10-05 02:45:00	5.05	3.13	6.78	.68	3
2020-10-05 02:55:00	4.8	2.56	6.65	.66	3
2020-10-05 03:05:00	5.19	3.64	6.84	.63	3
2020-10-05 03:15:00	5.78	4.6	6.89	.48	3
2020-10-05 03:25:00	4.84	3.51	6.32	.65	3
2020-10-05 03:35:00	4.74	3.52	5.96	.41	3
2020-10-05 03:45:00	5.27	3.89	8.3	.7	3
2020-10-05 03:55:00	5.99	3.92	7.72	.7	3
2020-10-05 04:05:00	5.83	4.14	8.07	.64	3
2020-10-05 04:15:00	5.97	4.09	7.9	.67	3
2020-10-05 04:25:00	6.19	4.74	7.62	.57	3
2020-10-05 04:35:00	6.37	4.61	7.92	.59	3
2020-10-05 04:45:00	7.02	4.25	9.63	.86	3
2020-10-05 04:55:00	6.75	3.69	8.66	.84	3
2020-10-05 05:05:00	6.71	4.82	9.92	.85	3
2020-10-05 05:15:00	6.58	4.1	8.98	.81	3
2020-10-05 05:25:00	6.72	3.96	9.38	.77	3
2020-10-05 05:35:00	6.49	3.52	9.28	1	3
2020-10-05 05:45:00	6.34	3.58	8.46	.93	3
2020-10-05 05:55:00	6.58	4.72	9.3	.88	3
2020-10-05 06:05:00	6.77	4.11	8.75	1	3
2020-10-05 06:15:00	6.33	4.49	9.34	.8	3
2020-10-05 06:25:00	7.25	4.64	10.21	1.13	3
2020-10-05 06:35:00	7.12	4.75	10.06	1.08	3
2020-10-05 06:45:00	6.77	4.16	10.28	.99	3
2020-10-05 06:55:00	7.45	4.74	9.85	.96	3
2020-10-05 07:05:00	7.49	4.34	10.17	1.14	3
2020-10-05 07:15:00	6.28	4.25	8.39	.87	3
2020-10-05 07:25:00	6.61	4.49	8.87	.89	3
2020-10-05 07:35:00	5.88	4.31	8.35	.74	3
2020-10-05 07:45:00	5.89	4.12	7.74	.71	3
2020-10-05 07:55:00	5.63	3.7	8.16	.86	3
2020-10-05 08:05:00	5.7	3.71	8.09	.82	3
2020-10-05 08:15:00	5.97	3.68	8.46	.86	3
2020-10-05 08:25:00	6.15	3.56	8.79	1	3
2020-10-05 08:35:00	6.27	4.35	9.01	.8	3
2020-10-05 08:45:00	5.88	3.82	8.38	.77	3
2020-10-05 08:55:00	6.17	3.71	8.53	.89	3
2020-10-05 09:05:00	7.1	4.48	9.95	.87	3
2020-10-05 09:15:00	7.05	4.86	9.49	.74	3
2020-10-05 09:25:00	6.9	5.48	8.46	.48	3
2020-10-05 09:35:00	6.79	5.25	8.3	.58	3
2020-10-05 09:45:00	6.72	5.29	8.83	.69	3
2020-10-05 09:55:00	6.54	5.11	8.25	.64	3
2020-10-05 10:05:00	6.86	5.09	8.66	.69	3
2020-10-05 10:15:00	6.94	3.56	9.43	.89	3
2020-10-05 10:25:00	6.26	3.29	8.89	1.12	3
2020-10-05 10:35:00	6.28	2.6	10.65	1.03	3
2020-10-05 10:45:00	7.62	5.21	9.58	.93	3
2020-10-05 10:55:00	7.81	4.51	10.08	.88	3
2020-10-05 11:05:00	6.97	3.98	9.37	1.03	3
2020-10-05 11:15:00	7.47	3.74	10.74	1.19	3
2020-10-05 11:25:00	8.07	3.16	12.6	1.42	3
2020-10-05 11:35:00	7.64	3.83	10.72	1.38	3
2020-10-05 11:45:00	6.74	3.68	9.65	1.3	3
2020-10-05 11:55:00	6.37	3.41	10.94	1.27	3
2020-10-05 12:05:00	6.24	3.46	9.67	1.43	3
2020-10-05 12:15:00	6.64	3.39	9.99	1.22	3
2020-10-05 12:25:00	6.36	3.04	9.92	1.48	3
2020-10-05 12:35:00	6.35	3.22	10.34	1.25	3
2020-10-05 12:45:00	7.33	4.11	10.46	1.31	3
2020-10-05 12:55:00	7	2.71	10.71	1.45	3
2020-10-05 13:05:00	8.38	5.02	11.25	1.27	3
2020-10-05 13:15:00	7.93	4	10.35	1.03	3
2020-10-05 13:25:00	8.46	4.85	11.1	.91	3
2020-10-05 13:35:00	7.05	3.2	11.72	1.62	3
2020-10-05 13:45:00	5.86	3.27	9.25	1.26	3
2020-10-05 13:55:00	5.67	3.05	9.18	1.21	3
2020-10-05 14:05:00	5.37	2.66	8.54	1.18	3
2020-10-05 14:15:00	5.41	3.04	8.27	1.11	3
2020-10-05 14:25:00	5.19	2.53	8.61	.98	3
2020-10-05 14:35:00	6.83	2.58	10.92	1.9	3
2020-10-05 14:45:00	7.33	3.62	10.65	1.45	3
2020-10-05 14:55:00	7.03	3.45	9.96	1.12	3
2020-10-05 15:05:00	6.79	3.27	9.39	.89	3
2020-10-05 15:15:00	5.47	3.22	8.18	1.01	3
2020-10-05 15:25:00	5.54	2.74	9.08	1.23	3
2020-10-05 15:35:00	4.89	2.56	7.28	.93	3
2020-10-05 15:45:00	5.68	3.59	9.03	1.1	3
2020-10-05 15:55:00	6.04	3.4	9.67	1.39	3
2020-10-05 16:05:00	5.52	2.55	8.7	1.18	3
2020-10-05 16:15:00	7.27	4.42	9.35	1.07	3
2020-10-05 16:25:00	7.1	3.27	9.25	1.01	3
2020-10-05 16:35:00	7.41	5.57	9.55	.75	3
2020-10-05 16:45:00	6.93	4	8.94	.84	3
2020-10-05 16:55:00	6.89	4.04	8.64	.65	3
2020-10-05 17:05:00	5.89	3.56	7.65	.75	3
2020-10-05 17:15:00	6.11	2.97	8.1	.92	3
2020-10-05 17:25:00	5.56	3.12	7.4	.69	3
2020-10-05 17:35:00	5.71	3.09	7.39	.61	3
2020-10-05 17:45:00	6.29	4.94	7.86	.57	3
2020-10-05 17:55:00	5.42	4.34	7.14	.5	3
2020-10-05 18:05:00	5.48	4.48	6.76	.43	3
2020-10-05 18:15:00	5.02	4.27	6.04	.38	3
2020-10-05 18:25:00	4.66	3.48	6.14	.5	3
2020-10-05 18:35:00	4.14	3.25	5.28	.34	3
2020-10-05 18:45:00	4.26	3.21	5.07	.43	3
2020-10-05 18:55:00	4.55	3.48	5.86	.42	3
2020-10-05 19:05:00	4.21	3.19	5.26	.46	3
2020-10-05 19:15:00	4.02	2.85	5.11	.38	3
2020-10-05 19:25:00	4.02	3.33	4.76	.3	3
2020-10-05 19:35:00	3.72	2.73	4.62	.36	3
2020-10-05 19:45:00	3.25	2.09	4.17	.46	3
2020-10-05 19:55:00	2.85	1.71	3.9	.39	3
2020-10-05 20:05:00	2.66	1.42	3.8	.44	3
2020-10-05 20:15:00	2.38	1.4	3.47	.5	3
2020-10-05 20:25:00	2.71	1.69	3.69	.4	3
2020-10-05 20:35:00	3.39	1.87	5.96	.87	3
2020-10-05 20:45:00	7.28	3.84	9.39	1.18	3
2020-10-05 20:55:00	7.84	5.84	9.58	.68	3
2020-10-05 21:05:00	7.34	4.46	9.34	.73	3
2020-10-05 21:15:00	8.1	6.39	9.55	.62	3
2020-10-05 21:25:00	9.33	7.74	10.93	.61	3
2020-10-05 21:35:00	9.12	7.37	10.41	.57	3
2020-10-05 21:45:00	8.56	6.98	10.08	.57	3
2020-10-05 21:55:00	8.41	4.68	10.88	.73	3
2020-10-05 22:05:00	9.6	5.53	11.21	.78	3
2020-10-05 22:15:00	9.01	4.98	10.97	.99	3
2020-10-05 22:25:00	9.41	5.64	11.83	.95	3
2020-10-05 22:35:00	8.8	4.3	11.81	1.53	3
2020-10-05 22:45:00	9.42	4.43	12.12	1.24	3
2020-10-05 22:55:00	9.26	5.72	11.64	1.26	3
2020-10-05 23:05:00	10.35	7.06	11.64	.67	3
2020-10-05 23:15:00	10.03	6.11	11.89	.74	3
2020-10-05 23:25:00	9.55	6.2	11.35	.76	3
2020-10-05 23:35:00	8.79	3.82	11.7	1.51	3
2020-10-05 23:45:00	9.27	5.46	11.54	1.27	3
2020-10-05 23:55:00	9.12	5.54	11.9	1.25	3
2020-10-06 00:05:00	9.34	5.17	11.94	1.41	3
2020-10-06 00:15:00	8.31	3.95	11.28	1.52	3
2020-10-06 00:25:00	6.83	2.38	11.28	1.93	3
2020-10-06 00:35:00	7.95	2.93	10.79	1.9	3
2020-10-06 00:45:00	9.86	7.68	11.57	.68	3
2020-10-06 00:55:00	9.91	7.92	11.27	.52	3
2020-10-06 01:05:00	8.53	3.67	11.4	1.39	3
2020-10-06 01:15:00	4.9	1.99	9.46	1.64	3
2020-10-06 01:25:00	5.62	1.82	9.27	1.84	3
2020-10-06 01:35:00	4.41	1.87	7.84	1.27	3
2020-10-06 01:45:00	4.02	1.66	7.65	1.33	3
2020-10-06 01:55:00	3.79	1	8.37	1.21	7
2020-10-06 02:05:00	3.97	1.69	6.71	1.04	3
2020-10-06 02:15:00	4.05	1.5	6.91	1.2	3
2020-10-06 02:25:00	4.16	1.58	7.87	1.42	3
2020-10-06 02:35:00	4.36	1.32	7.63	1.25	3
2020-10-06 02:45:00	4.2	1.41	8.2	1.43	3
2020-10-06 02:55:00	4.36	1.59	8.27	1.21	3
2020-10-06 03:05:00	4.16	1.35	7.62	1.36	3
2020-10-06 03:15:00	4.5	1.43	8.01	1.63	3
2020-10-06 03:25:00	5.41	1.84	8.81	1.3	3
2020-10-06 03:35:00	5.3	1.26	9.37	1.46	3
2020-10-06 03:45:00	4.5	1.68	8.61	1.43	3
2020-10-06 03:55:00	5.5	2.83	8.47	1.15	3
