,PNW_BH1,WRF Centroid Actual
2016-08-02 00:00:00,0.0,2.194500001108333
2016-08-02 01:00:00,0.074388318561741,2.8761250121916664
2016-08-02 02:00:00,1.0511198519009,6.184500121916667
2016-08-02 03:00:00,2.9311541600827,24.039749999999998
2016-08-02 04:00:00,21.497847040341,74.363625
2016-08-02 05:00:00,74.747085030543,20.332375000000003
2016-08-02 06:00:00,93.646134005048,63.69037544333333
2016-08-02 07:00:00,116.41959134869,74.363625
2016-08-02 08:00:00,120.95439903633,36.59162444583333
2016-08-02 09:00:00,136.95569390111,54.3637503325
2016-08-02 10:00:00,177.8669234613,136.175375
2016-08-02 11:00:00,160.76245852593,162.575875
2016-08-02 12:00:00,190.15072471765,165.46862500000003
2016-08-02 13:00:00,182.86221256195,168.61075
2016-08-02 14:00:00,164.65119390411,162.35975
2016-08-02 15:00:00,190.04929512315,155.97575
2016-08-02 16:00:00,157.87362075057,163.22424999999998
2016-08-02 17:00:00,158.23090012103,167.09787500000002
2016-08-02 18:00:00,183.73471093357,167.18099999999998
2016-08-02 19:00:00,189.17049226833,166.632375
2016-08-02 20:00:00,191.62814092236,167.1145
2016-08-02 21:00:00,200.12420908747,166.898375
2016-08-02 22:00:00,198.60698710207,167.06462499999998
2016-08-02 23:00:00,197.66106293857,164.22175000000001
2016-08-03 00:00:00,191.59368080685,165.967375
2016-08-03 01:00:00,192.74750613046,165.186
2016-08-03 02:00:00,183.00018548375,164.57087499999997
2016-08-03 03:00:00,174.61340738912,154.92837500000002
2016-08-03 04:00:00,125.82502374351,152.98325044333333
2016-08-03 05:00:00,102.38563891294,49.392875000000004
2016-08-03 06:00:00,107.24295405502,58.204124335
2016-08-03 07:00:00,87.81306647974,98.91875
2016-08-03 08:00:00,52.987635645787,41.728750221666665
2016-08-03 09:00:00,31.886740721575,29.010625443333332
2016-08-03 10:00:00,49.659328692514,13.233499977833334
2016-08-03 11:00:00,31.834695901949,12.518625
2016-08-03 12:00:00,30.440313163888,21.413
2016-08-03 13:00:00,12.098805078762,12.801249933500001
2016-08-03 14:00:00,9.7415119851088,7.18199996675
2016-08-03 15:00:00,7.6085974810577,2.0116250055416667
2016-08-03 16:00:00,0.0,0.0
2016-08-03 17:00:00,3.0963617971232,0.0
2016-08-03 18:00:00,4.3639135019861,0.0
2016-08-03 19:00:00,6.4627266175281,0.0
2016-08-03 20:00:00,6.916346088395,0.0
2016-08-03 21:00:00,2.9077024822357,0.0
2016-08-03 22:00:00,3.0533440244473,0.016625001108333336
2016-08-03 23:00:00,1.5147897373263,2.75975
2016-08-04 00:00:00,0.0,0.44887499999999997
2016-08-04 01:00:00,0.0,0.0
2016-08-04 02:00:00,2.9963613849027,0.0
2016-08-04 03:00:00,1.4611568701346,0.0
2016-08-04 04:00:00,0.0,0.39899999224166666
2016-08-04 05:00:00,0.0,0.0
2016-08-04 06:00:00,0.0,14.380624889166667
2016-08-04 07:00:00,0.0,72.4018746675
2016-08-04 08:00:00,0.0,76.99037499999999
2016-08-04 09:00:00,0.0,73.39937544333334
2016-08-04 10:00:00,0.0,34.71299966749999
2016-08-04 11:00:00,0.047310044759548,13.432999944583333
2016-08-04 12:00:00,4.7982273800148,9.476249999999999
2016-08-04 13:00:00,1.1864076274992,14.363999722916665
2016-08-04 14:00:00,0.0,10.590125
2016-08-04 15:00:00,0.0,4.787999999999999
2016-08-04 16:00:00,0.0,1.5793750221666665
2016-08-04 17:00:00,0.0,4.039874988916667
2016-08-04 18:00:00,0.0,6.417249999999999
2016-08-04 19:00:00,6.262705823729,5.602624977833334
2016-08-04 20:00:00,13.627144589793,3.7406249778333334
2016-08-04 21:00:00,14.106661765447,2.5602500011083333
2016-08-04 22:00:00,15.209301613302,1.6624999911333331
2016-08-04 23:00:00,13.46564297939,2.3940000399
2016-08-05 00:00:00,13.856971557773,2.8262500000000004
2016-08-05 01:00:00,17.339012419206,2.876125017733333
2016-08-05 02:00:00,17.73025313403,4.006625022166666
2016-08-05 03:00:00,2.6282954623826,0.9143750110833333
2016-08-05 04:00:00,0.0,10.274250133
2016-08-05 05:00:00,0.0,20.91425
2016-08-05 06:00:00,0.0,41.36299988916667
2016-08-05 07:00:00,0.0,46.38374977833333
2016-08-05 08:00:00,0.0,15.527749955666666
2016-08-05 09:00:00,0.0,1.6292500476583331
2016-08-05 10:00:00,0.0,0.0
2016-08-05 11:00:00,0.0,9.476249890275001
2016-08-05 12:00:00,0.0,8.029875
2016-08-05 13:00:00,0.0,0.0
2016-08-05 14:00:00,0.0,0.0
2016-08-05 15:00:00,0.0,0.0
2016-08-05 16:00:00,0.0,0.0
2016-08-05 17:00:00,0.51653081981777,0.0
2016-08-05 18:00:00,8.833018587393,1.3965000144083333
2016-08-05 19:00:00,15.089777178001,8.362375
2016-08-05 20:00:00,12.690899222163,20.26587511083333
2016-08-05 21:00:00,32.455110855258,44.85424988916667
2016-08-05 22:00:00,69.767012186768,69.825
2016-08-05 23:00:00,102.747924642,92.850625
2016-08-06 00:00:00,115.5342312432,112.119001995
2016-08-06 01:00:00,127.39161624137,133.94762488916666
2016-08-06 02:00:00,112.44017297038,147.08137499999998
2016-08-06 03:00:00,149.24725050027,151.769625
2016-08-06 04:00:00,144.39531285481,147.97912610833333
2016-08-06 05:00:00,147.95090991619,83.307875
2016-08-06 06:00:00,154.62339819114,83.09175
2016-08-06 07:00:00,136.61430684469,92.05262499999999
2016-08-06 08:00:00,147.11177146665,88.07925
2016-08-06 09:00:00,145.51728452209,26.1178746675
2016-08-06 10:00:00,110.85731575947,0.0
2016-08-06 11:00:00,68.203291865108,0.0
2016-08-06 12:00:00,22.126348367775,0.63175
2016-08-06 13:00:00,55.223761081725,1.2967500221666666
2016-08-06 14:00:00,89.044644639116,0.33249998891666666
2016-08-06 15:00:00,64.896482596045,0.9143749922416667
2016-08-06 16:00:00,29.414783138127,12.535250254916665
2016-08-06 17:00:00,14.014216657647,45.668875554166675
2016-08-06 18:00:00,6.4256377891009,65.93475033249999
2016-08-06 19:00:00,17.699639221846,82.642875
2016-08-06 20:00:00,33.172777372535,68.77762444583334
2016-08-06 21:00:00,70.742557532824,65.5523753325
2016-08-06 22:00:00,84.209699863863,70.0411253325
2016-08-06 23:00:00,99.406442028094,86.566375
2016-08-07 00:00:00,129.0316858782,111.52049811583333
2016-08-07 01:00:00,129.89412997449,123.5071253325
2016-08-07 02:00:00,84.096396443643,101.36262522166666
2016-08-07 03:00:00,92.239928363164,104.87050033250001
2016-08-07 04:00:00,102.01192140783,144.055625
2016-08-07 05:00:00,97.631103540947,119.25112433499999
2016-08-07 06:00:00,121.20574716692,93.71512610833332
2016-08-07 07:00:00,127.18712902524,40.897499778333334
2016-08-07 08:00:00,132.70858679207,49.60899944583334
2016-08-07 09:00:00,160.80917507776,77.655375
2016-08-07 10:00:00,185.14280720119,83.258
2016-08-07 11:00:00,157.83581321499,90.73924889166666
2016-08-07 12:00:00,76.853921464523,145.53525
2016-08-07 13:00:00,88.377462122195,147.5635
2016-08-07 14:00:00,80.113113732474,150.173625
2016-08-07 15:00:00,85.80779598844,146.682375
2016-08-07 16:00:00,136.35945748162,163.972375
2016-08-07 17:00:00,99.974713820506,165.235875
2016-08-07 18:00:00,174.47839300292,165.40212499999998
2016-08-07 19:00:00,162.10059992999,163.98899999999998
2016-08-07 20:00:00,185.17460238586,166.88175
2016-08-07 21:00:00,186.11401220524,167.41375
2016-08-07 22:00:00,193.65595803993,168.128625
2016-08-07 23:00:00,193.12113840439,167.74625
2016-08-08 00:00:00,193.55026444822,168.261625
2016-08-08 01:00:00,192.36420310112,168.7105
2016-08-08 02:00:00,194.23214021752,168.062125
2016-08-08 03:00:00,184.11586687891,166.233375
2016-08-08 04:00:00,179.20304496396,166.41625
2016-08-08 05:00:00,184.1873430766,155.90925000000001
2016-08-08 06:00:00,180.73386850082,155.19437499999998
2016-08-08 07:00:00,102.13044639685,160.132
2016-08-08 08:00:00,124.3415592237,160.4645
2016-08-08 09:00:00,118.83464841525,166.117
2016-08-08 10:00:00,136.39628449749,162.35975
2016-08-08 11:00:00,112.37681881579,135.3108753325
2016-08-08 12:00:00,112.00413427144,136.8570007758333
2016-08-08 13:00:00,132.04861471081,136.82374955666666
2016-08-08 14:00:00,79.676830864798,93.56550033249998
2016-08-08 15:00:00,90.425135008046,55.14512511083334
2016-08-08 16:00:00,62.571140365691,50.323874999999994
2016-08-08 17:00:00,74.044022687954,41.545875
2016-08-08 18:00:00,65.899251695788,61.811749778333336
2016-08-08 19:00:00,65.971206241215,87.54725
2016-08-08 20:00:00,82.565570359891,96.99024955666667
2016-08-08 21:00:00,93.964134291936,97.92125011083334
2016-08-08 22:00:00,99.731713346786,84.82074999999999
2016-08-08 23:00:00,77.483803806832,83.0585
2016-08-09 00:00:00,78.509323431503,72.002875
2016-08-09 01:00:00,45.93157862965,66.4168746675
2016-08-09 02:00:00,54.545527743267,24.338999889166665
2016-08-09 03:00:00,32.052252972104,46.01800044333333
2016-08-09 04:00:00,64.040735174981,17.871874889166666
2016-08-09 05:00:00,11.896446912933,87.630375
2016-08-09 06:00:00,37.454078762397,75.02862411333334
2016-08-09 07:00:00,31.809445709334,80.49825033249999
2016-08-09 08:00:00,1.2520406702295,13.399750088666668
2016-08-09 09:00:00,4.2433685319249,8.179500088666666
2016-08-09 10:00:00,0.0,7.5643750443333335
2016-08-09 11:00:00,18.628905299593,5.3698750332500005
2016-08-09 12:00:00,17.280105024026,12.169500044333333
2016-08-09 13:00:00,12.100747866762,6.167875005541667
2016-08-09 14:00:00,14.759127690545,0.0
