time_stamp,capacity
2018-04-01 00:00:00,1.37384
2018-04-01 00:15:00,0.41889
2018-04-01 00:30:00,0.0
2018-04-01 00:45:00,0.0
2018-04-01 01:00:00,0.0
2018-04-01 01:15:00,0.0
2018-04-01 01:30:00,0.0
2018-04-01 01:45:00,0.9313
2018-04-01 02:00:00,0.95459
2018-04-01 02:15:00,0.0
2018-04-01 02:30:00,0.06952
2018-04-01 02:45:00,0.0
2018-04-01 03:00:00,0.0
2018-04-01 03:15:00,0.0
2018-04-01 03:30:00,0.0
2018-04-01 03:45:00,0.0
2018-04-01 04:00:00,0.0
2018-04-01 04:15:00,0.0
2018-04-01 04:30:00,0.0
2018-04-01 04:45:00,5.63616
2018-04-01 05:00:00,30.860361
2018-04-01 05:15:00,89.018906
2018-04-01 05:30:00,108.11783
2018-04-01 05:45:00,116.75893
2018-04-01 06:00:00,129.05678
2018-04-01 06:15:00,131.47908
2018-04-01 06:30:00,132.06137
2018-04-01 06:45:00,128.31146
2018-04-01 07:00:00,130.40768
2018-04-01 07:15:00,127.70587
2018-04-01 07:30:00,118.27289
2018-04-01 07:45:00,112.68294
2018-04-01 08:00:00,111.30875
2018-04-01 08:15:00,108.32745
2018-04-01 08:30:00,106.11478
2018-04-01 08:45:00,104.647415
2018-04-01 09:00:00,104.903625
2018-04-01 09:15:00,98.521805
2018-04-01 09:30:00,88.99562
2018-04-01 09:45:00,71.99292
2018-04-01 10:00:00,63.49157
2018-04-01 10:15:00,63.30523
2018-04-01 10:30:00,54.31478
2018-04-01 10:45:00,52.311707
2018-04-01 11:00:00,87.109024
2018-04-01 11:15:00,85.85128
2018-04-01 11:30:00,87.03914
2018-04-01 11:45:00,87.970795
2018-04-01 12:00:00,67.63743
2018-04-01 12:15:00,56.43428
2018-04-01 12:30:00,48.91118
2018-04-01 12:45:00,46.46558
2018-04-01 13:00:00,31.628971
2018-04-01 13:15:00,46.83824
2018-04-01 13:30:00,33.958107
2018-04-01 13:45:00,20.33266
2018-04-01 14:00:00,3.19056
2018-04-01 14:15:00,4.14515
2018-04-01 14:30:00,15.0921
2018-04-01 14:45:00,22.87142
2018-04-01 15:00:00,16.34983
2018-04-01 15:15:00,18.3296
2018-04-01 15:30:00,19.75037
2018-04-01 15:45:00,17.002
2018-04-01 16:00:00,15.30172
2018-04-01 16:15:00,13.22879
2018-04-01 16:30:00,8.01152
2018-04-01 16:45:00,4.23833
2018-04-01 17:00:00,5.93859
2018-04-01 17:15:00,4.47124
2018-04-01 17:30:00,6.14821
2018-04-01 17:45:00,12.50676
2018-04-01 18:00:00,18.77214
2018-04-01 18:15:00,18.60909
2018-04-01 18:30:00,22.10281
2018-04-01 18:45:00,25.22385
2018-04-01 19:00:00,24.24561
